Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  127.7  1.9  -3.8  1.8  23.5  130.8  2.0  -0.6  1.7  22.5  6057  14.8602  6053  14.2574 
 1  135.9  2.2  -7.1  1.9  26.0  136.8  2.0  -0.2  1.3  5.1  3222  14.9427  3206  14.6339 
 2  122.9  3.5  3.0  2.9  69.7  123.5  3.2  0.5  2.7  54.4  576  14.2557  603  15.7196 
 3  131.4  3.0  -5.1  2.7  58.2  127.4  2.1  -1.2  2.0  28.9  4093  13.9562  4105  14.7542 
 4  126.2  2.7  -1.2  2.8  65.4  135.2  2.5  -4.3  2.7  58.5  5561  13.5587  5493  13.3522 
 5  129.4  2.6  -2.8  1.8  25.0  125.6  1.8  0.7  1.3  11.4  5273  14.3755  5258  14.2875 
 6  120.5  3.3  2.6  2.6  55.5  129.0  2.1  0.1  1.6  19.3  0 0 0 0
 7  134.0  5.3  -6.0  6.5  332.7  131.0  4.1  -5.4  4.3  82.4  273  13.5945  269  14.1864 
 8  127.9  2.8  -2.5  1.9  27.1  128.8  2.2  -1.8  1.5  16.1  0 0 0 0
 9  122.0  1.7  -0.6  1.4  14.3  127.6  1.0  2.0  0.8  5.4  4708  14.0225  4631  14.4479 
 10  128.3  1.6  -1.7  1.7  23.1  129.4  0.5  -4.0  0.5  1.9  6161  14.0552  6150  13.9795 
 11  116.0  3.6  2.5  2.8  60.9  127.3  1.8  5.5  1.4  13.9  0 0 0 0
 12  128.5  3.6  1.9  2.3  39.3  127.4  2.7  -0.2  1.8  22.5  0 0 0 0
 13  123.2  1.3  3.2  0.8  5.2  127.6  1.0  -2.4  0.6  2.7  6066  14.7716  6065  14.3396 
 14  126.9  1.5  -2.6  1.2  10.1  124.5  1.4  2.6  1.1  9.1  0 0 0 0
 15  127.7  3.9  -4.1  3.6  98.6  126.8  2.4  3.2  2.2  37.6  1083  14.1616  1032  15.148 
 16  129.9  6.2  1.8  7.4  467.4  117.5  2.8  0.1  3.6  103.4  4496  14.4399  4503  14.0364 
 17  136.7  2.8  -9.1  3.4  87.7  131.6  2.5  1.1  3.0  69.7  1132  13.919  1106  13.7564 
 18  132.6  4.1  -8.6  4.3  142.7  128.8  1.0  1.3  1.1  8.7  393  13.1707  401  13.3814 
 19  126.5  1.7  0.9  1.6  19.5  127.6  0.8  -1.8  0.8  4.3  0 0 0 0
 20  131.2  4.0  -4.2  3.2  81.3  133.1  3.8  -6.0  3.2  70.1  618  13.3767  626  13.9988 
 21  125.4  5.2  -3.3  5.7  262.2  131.6  1.5  10.2  1.5  18.7  4007  14.7597  4005  14.664 
 22  123.7  2.4  6.7  2.2  38.9  131.4  1.7  1.0  1.5  17.9  212  13.6353  222  14.1706 
 23  133.8  6.1  -3.0  4.3  144.2  133.2  1.7  -2.1  1.2  10.2  0 0 0 0
 24  131.0  3.4  1.0  4.4  145.2  126.2  1.7  4.5  2.1  31.9  6096  14.4268  6114  14.1568 
 25  131.7  2.1  0.3  2.8  65.6  126.5  1.5  2.3  2.0  32.4  5790  14.3311  5752  13.7928 
 26  125.3  3.0  1.6  3.0  69.1  127.2  3.0  0.4  3.0  67.1  0  0  0  0 
 27  127.2  3.0  0.1  2.5  46.2  129.9  5.6  0.8  4.8  161.5  6084  14.5723  6080  14.7911 
 28  128.2  3.4  2.1  4.0  125.6  126.0  1.9  1.9  2.3  41.2  1286  14.1064  1292  14.417 
 29  126.4  4.7  2.5  3.3  80.9  133.5  4.8  0.3  3.2  75.9  0 0 0 0
 30  122.1  4.4  2.2  3.2  71.2  122.4  5.5  -2.1  3.9  95.2  0 0 0 0
 31  130.5  3.1  1.7  2.9  66.5  121.7  4.7  -0.4  4.6  156.6  4906  13.9834  4906  14.0235 
 32  133.3  2.0  4.6  1.8  24.3  125.3  2.5  -0.2  2.2  34.9  0 0 0 0
 33  127.6  3.2  -2.0  4.2  148.2  127.3  3.2  4.1  4.2  142.8  0 0 0 0
 34  120.8  4.1  3.5  6.4  338.4  131.8  8.3  4.7  11.2  781.3  399  14.1537  400  12.5594 
 35  126.9  12.9  -5.0  12.1  1127.4  130.0  3.0  3.2  2.9  50.2  0 0 0 0
 36  131.2  2.4  0.2  3.7  62.5  131.9  4.5  -3.6  8.5  448.1  1286  14.3178  1238  12.927 
 37  135.3  5.0  -8.0  9.9  318.0  146.1  4.1  -16.6  7.3  426.5  5952  14.447  5959  13.9592 
 38  130.6  5.8  -1.7  9.3  406.9  133.7  5.2  -13.2  8.4  317.6  1249  12.8238  1255  12.8433 
 39  121.4  4.1  13.5  4.6  169.8  131.8  2.8  -13.4  3.3  76.5  623  13.8061  651  12.6326 
 40  129.5  2.3  5.8  2.9  66.6  129.2  0.7  -0.1  0.9  6.1  0 0 0 0
 41  135.8  3.4  -4.9  2.8  53.2  139.1  4.3  -4.7  3.3  76.4  0 0 0 0
 42  124.2  2.7  7.9  3.6  111.1  123.5  4.8  7.5  6.4  350.3  0 0 0 0
 43  127.0  1.8  1.8  2.3  43.0  131.0  2.4  -2.3  3.0  70.1  0 0 0 0
 44  134.6  1.5  -8.5  1.5  18.6  125.2  5.4  4.2  5.8  266.5  0 0 0 0
