Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 11 996
1 29 995
2 21 998
3 31 996
4 15 994
5 27 999
6 28 995
7 22 998
8 30 995
9 11 996
10 15 992
11 11 999
12 15 994
13 20 997
14 31 955
15 15 998
16 20 997
17 7 995
18 21 993
19 18 995
20 6 956
21 22 950
22 26 981
23 7 966
24 27 997
25 29 999
26 24 987
27 23 948
28 23 997
29 5 998
30 23 973
31 25 983
32 19 998
33 6 951
34 14 981
35 12 996
36 13 999
37 9 997
38 13 906
39 8 985
40 12 923
41 12 998
42 7 994
43 7 999
44 10 997
45 19 995
46 5 998
47 28 994
48 11 994
49 28 972
50 19 988
51 11 996
52 7 973
53 15 996
54 21 995
55 21 997
56 13 996
57 15 995
58 10 993
59 23 982
60 11 991
61 8 952
62 20 955
63 15 920
64 34 946
65 20 943
66 31 951
67 40 950
68 28 930
69 37 951
70 30 939
71 32 949
72 34 949
73 39 934
74 34 939
75 29 935
76 37 948
77 35 943
78 45 942
79 44 954
80 8 913
81 10 975
82 7 900
83 11 913
84 9 909
85 9 907
86 10 916
87 8 898
88 6 913
89 6 908
90 18 927
91 7 900
92 13 907
93 7 897
94 9 909
95 12 904
96 18 921
97 19 926
98 19 926
99 13 913
100 20 927
101 22 920
102 21 918
103 24 922
104 14 911
105 31 932
106 13 909
107 18 904
108 21 923
109 15 917
110 29 925
111 29 937
112 32 957
113 23 953
114 31 943
115 25 945
116 16 937
117 23 942
118 16 931
119 24 948
120 23 939
121 14 939
122 21 935
123 31 938
124 32 932
125 24 935
126 33 940
127 25 943
