Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 747
1 740
2 736
3 725
4 735
5 731
6 733
7 737
8 746
9 745
10 727
11 735
12 731
13 731
14 736
15 742
16 748
17 747
18 757
19 747
20 748
21 755
22 755
23 730
24 761
25 760
26 763
27 730
28 736
29 733
30 750
31 747
32 727
33 772
34 768
35 778
36 775
37 769
38 767
39 779
40 788
41 771
42 783
43 779
44 763
45 767
46 780
47 779
48 763
49 769
50 763
51 759
52 775
53 765
54 767
55 759
56 759
57 767
58 763
59 768
60 753
61 757
62 769
63 766
64 746
65 750
66 751
67 755
68 746
69 746
70 748
71 738
72 746
73 740
74 730
75 752
76 758
77 757
78 993
79 745
80 744
81 750
82 750
83 750
84 759
85 742
86 737
87 761
88 742
89 752
90 751
91 756
92 752
93 751
94 754
95 761
96 727
97 700
98 714
99 727
100 720
101 711
102 727
103 728
104 723
105 718
106 727
107 723
108 732
109 716
110 733
111 713
112 754
113 747
114 748
115 753
116 749
117 756
118 755
119 737
120 764
121 743
122 744
123 748
124 748
125 751
126 743
127 763
