Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  119.4  2.4  -4.5  2.2  36.0  123.5  1.8  -1.8  1.6  19.9  5934  14.5821  5962  13.4676 
 1  119.7  4.8  1.4  4.1  118.6  129.5  0.8  -3.7  0.5  0.8  3629  13.2587  3628  13.91 
 2  115.9  1.8  4.7  1.5  19.0  118.9  2.8  -2.6  2.4  41.5  788  13.5842  751  12.7505 
 3  130.5  3.7  -5.1  3.3  84.6  124.2  1.0  -2.3  0.9  6.5  4508  13.3947  4515  13.8494 
 4  122.0  2.0  -2.2  2.1  35.8  120.9  2.2  -4.6  2.4  44.1  4977  13.0763  4988  13.0141 
 5  121.3  4.7  3.2  3.3  84.8  123.6  1.3  -3.0  0.9  5.6  5854  13.4253  5838  13.2975 
 6  119.0  3.7  0.4  3.0  72.5  124.0  1.5  -2.5  1.2  10.5  0 0 0 0
 7  125.5  0.6  -4.3  0.7  2.8  117.6  3.6  0.4  3.7  61.0  327  12.5855  356  12.1134 
 8  126.5  1.8  -0.9  1.2  11.5  128.3  0.8  -7.4  0.6  2.3  0 0 0 0
 9  123.7  1.8  -3.2  1.5  16.8  122.1  2.3  -1.9  1.9  26.8  4897  13.9646  4931  14.0716 
 10  117.4  1.1  -0.1  1.1  10.1  120.9  1.2  -1.8  1.3  12.1  6062  13.8448  6039  13.8977 
 11  111.3  2.5  4.7  2.0  30.1  119.0  2.1  1.4  1.6  18.6  0 0 0 0
 12  117.0  4.3  2.2  2.8  57.9  119.9  2.4  2.5  1.6  17.3  0 0 0 0
 13  119.7  2.6  1.8  1.6  19.9  121.8  1.8  -0.6  1.2  8.9  5957  14.382  5971  14.5113 
 14  122.9  4.7  -7.1  3.8  103.8  124.7  4.9  -0.8  3.8  105.4  0 0 0 0
 15  127.1  2.9  -4.5  2.7  54.3  121.9  2.2  1.4  2.1  34.1  1299  13.9473  1345  13.7469 
 16  121.3  4.2  6.9  5.0  215.4  114.1  2.9  1.4  3.7  107.6  5016  13.7343  4992  13.1896 
 17  120.9  3.7  -3.5  4.7  161.9  125.3  3.7  2.6  4.4  151.6  1400  13.4666  1477  12.9315 
 18  122.7  3.1  -4.1  3.3  81.3  121.2  1.8  2.4  1.9  27.2  627  12.0981  649  12.1551 
 19  121.2  1.4  0.5  1.3  13.3  120.3  1.2  1.6  1.1  9.0  0 0 0 0
 20  129.1  2.3  -2.1  1.8  26.4  120.6  3.8  -2.6  3.2  70.8  790  13.1451  764  13.6005 
 21  119.6  3.2  -3.2  3.5  97.2  123.2  2.3  10.0  2.2  45.1  4427  13.7116  4444  13.6894 
 22  120.2  3.0  1.6  2.7  61.8  123.0  1.0  1.4  0.9  5.9  331  12.931  293  13.0117 
 23  119.1  3.7  2.0  2.6  52.9  122.9  1.2  -1.5  0.9  5.3  0 0 0 0
 24  123.1  3.3  -1.6  4.2  133.7  129.5  3.8  -2.9  4.8  167.2  6009  14.1011  5998  13.9128 
 25  115.7  1.6  8.5  2.1  37.0  116.3  1.2  3.0  1.6  21.5  5789  14.5416  5781  14.5337 
 26  118.4  1.1  0.1  1.1  9.0  118.7  1.8  4.3  1.8  24.6  303  12.1168  302  13.0797 
 27  124.0  3.9  -5.0  3.4  80.8  123.1  4.4  -0.4  3.8  102.6  5980  14.2328  5947  14.3688 
 28  120.9  2.6  -0.1  3.2  78.3  117.8  2.7  1.5  3.3  84.8  1658  12.6161  1681  13.4124 
 29  117.8  2.5  1.6  1.8  23.1  121.7  3.7  2.7  2.5  44.0  0 0 0 0
 30  122.2  2.8  -4.5  2.0  29.7  119.2  3.4  -0.2  2.4  35.5  0 0 0 0
 31  121.2  1.7  1.4  1.6  20.2  121.1  3.0  -2.8  3.0  64.8  4985  14.0422  4979  14.2814 
 32  117.0  1.8  -0.0  1.6  19.6  119.8  2.7  -4.7  2.4  40.4  0 0 0 0
 33  113.2  1.5  4.9  2.0  34.5  116.8  2.0  -3.1  2.6  54.4  0 0 0 0
 34  117.4  5.1  2.3  7.9  517.5  124.4  2.3  -4.0  3.4  92.8  444  13.005  447  11.1587 
 35  123.8  3.2  -3.0  3.0  67.0  115.7  2.3  3.2  2.2  27.3  0 0 0 0
 36  118.2  5.1  -0.9  7.7  277.9  118.4  1.4  -2.1  2.5  51.9  1288  12.7923  1308  12.4736 
 37  118.0  4.1  3.2  7.3  437.2  119.2  2.1  2.2  3.6  105.0  5882  13.8137  5874  13.9622 
 38  113.3  3.2  2.5  4.8  182.8  115.3  3.4  -0.3  5.1  198.6  1210  12.2292  1181  12.0852 
 39  119.7  1.4  2.1  1.5  19.2  117.2  1.7  -6.1  2.1  29.4  605  13.1239  573  12.6853 
 40  115.7  1.0  3.6  1.3  13.2  116.7  0.8  -0.5  1.0  7.4  0 0 0 0
 41  124.3  1.8  -2.9  1.4  14.4  126.1  5.2  1.1  4.0  114.1  0 0 0 0
 42  121.6  1.7  -1.5  2.2  40.7  117.8  3.2  1.2  4.2  155.5  0 0 0 0
 43  118.5  1.5  -0.2  1.9  28.3  118.8  1.6  2.5  1.9  29.2  0 0 0 0
 44  115.0  1.0  6.6  1.1  8.7  116.4  2.1  3.1  2.3  41.6  0 0 0 0
 45  126.3  4.2  -2.8  5.6  241.8  119.4  0.4  0.9  0.6  3.0  5848  14.3769  5871  13.8678 
 46  117.1  2.4  1.2  3.0  73.6  115.8  1.7  2.1  2.1  33.8  5219  13.8427  5208  13.4328 
 47  117.0  4.7  7.8  6.3  322.4  129.3  4.8  -10.6  6.5  298.8  528  13.6565  519  13.239 
 48  127.1  3.8  -4.6  6.2  311.9  120.9  0.8  3.7  1.3  15.0  5898  13.7386  5919  14.272 
 49  125.5  1.9  -0.2  2.5  53.8  125.6  3.6  -2.0  5.0  205.7  3037  13.274  3008  13.6849 
 50  116.0  1.6  11.2  2.2  45.6  122.1  1.4  -1.5  2.0  35.3  2790  14.1013  2795  13.5775 
 51  121.2  1.4  3.6  2.2  38.1  119.2  2.1  0.5  3.4  94.7  5123  12.7924  5076  12.6321 
 52  124.8  1.1  -4.6  1.5  17.8  120.3  2.2  6.2  3.0  72.0  5259  14.2286  5262  13.8418 
 53  120.6  1.7  8.1  2.3  44.5  120.5  1.2  3.8  1.7  23.0  662  13.9608  675  13.5615 
 54  119.5  0.8  3.9  0.9  6.0  120.8  1.2  0.4  1.3  13.6  5955  14.0523  5968  14.3634 
 55  121.2  4.0  4.3  5.2  230.4  119.4  3.8  1.7  5.1  212.9  315  13.2834  339  14.4368 
 56  114.1  5.9  9.7  9.5  783.8  124.8  3.2  -2.0  5.0  205.1  1050  13.5756  1026  13.3231 
 57  119.4  1.2  0.7  1.4  16.3  122.2  0.9  2.4  0.8  1.2  5958  14.3025  5944  13.7398 
 58  117.9  1.4  3.6  2.5  51.0  124.3  3.8  2.2  6.4  334.5  6144  12.3866  6144  12.3113 
 59  122.9  1.4  0.6  2.0  32.1  116.7  2.1  2.3  3.1  75.7  5478  14.2985  5490  14.4638 
 60  127.0  4.1  -0.7  6.9  402.3  113.6  4.3  5.6  7.6  488.5  5963  13.8748  5959  14.1762 
 61  118.3  2.9  4.1  4.1  137.3  120.7  0.5  -1.0  0.8  4.5  0 0 0 0
 62  123.7  0.8  0.6  1.1  9.9  118.6  0.9  1.2  1.2  12.0  800  12.7017  855  12.9259 
 63  123.4  1.8  -0.5  2.0  30.5  120.7  3.1  1.7  3.4  93.2  685  13.7861  701  13.8682 
 64  119.0  1.4  0.5  1.0  8.3  124.5  4.0  -1.2  2.3  23.1  0 0 0 0
 65  116.4  3.1  3.3  2.4  45.9  116.3  4.7  4.2  3.6  107.8  2610  13.4008  2593  12.8796 
 66  120.5  2.0  -1.8  1.3  13.9  115.4  2.2  2.8  1.4  16.6  0 0 0 0
 67  114.2  2.4  3.0  1.8  27.3  121.7  2.7  1.2  2.0  28.7  0 0 0 0
 68  118.8  1.7  -2.3  1.2  12.3  114.8  3.6  0.2  2.7  56.7  5541  13.6041  5579  13.5083 
 69  109.8  5.3  3.5  3.2  79.3  112.9  3.2  0.4  2.0  29.1  0 0 0 0
 70  119.3  3.1  -1.0  1.9  25.6  124.9  2.1  0.4  1.2  10.6  5988  13.8685  5980  13.4347 
 71  123.3  2.2  -0.9  1.7  22.5  115.4  1.6  2.9  1.2  12.7  6053  14.444  6056  14.4151 
 72  116.1  2.0  2.6  1.4  18.1  122.9  2.1  -1.7  1.5  16.4  1224  12.7404  1169  12.7016 
 73  120.2  1.4  -0.4  0.9  6.4  118.9  5.9  2.2  3.8  112.7  6007  14.2976  6005  14.4353 
 74  116.4  3.1  2.3  2.0  33.1  118.5  5.9  1.5  3.8  116.5  0 0 0 0
 75  122.7  3.7  -0.2  2.6  56.6  118.1  3.3  -0.7  2.4  47.0  5995  12.982  6023  12.7841 
 76  112.9  2.1  2.9  1.4  16.6  120.4  1.1  -2.0  0.7  4.1  2849  13.0261  2894  13.2329 
 77  120.8  0.8  2.1  0.6  2.7  125.5  1.4  -3.9  1.0  8.3  6030  13.5023  6032  13.7701 
 78  127.5  2.0  0.3  0.9  6.4  114.8  5.9  1.7  2.9  61.7  5955  14.9938  5963  13.7636 
 79  122.0  1.8  0.8  1.2  11.5  121.2  6.3  -5.1  4.3  128.5  1329  12.89  1307  13.6575 
 80  124.6  2.0  2.3  1.6  21.3  128.7  1.3  1.1  1.1  9.3  0 0 0 0
 81  127.1  2.1  -1.0  1.4  17.2  127.7  2.2  -2.9  1.5  16.9  3601  13.7667  3594  13.9543 
 82  134.9  3.0  -2.5  2.4  45.3  126.4  6.1  1.6  4.7  176.2  277  13.2011  248  13.2476 
 83  127.8  1.6  1.9  1.5  19.4  123.2  1.0  -0.2  0.9  7.2  210  13.2493  208  14.939 
 84  128.7  1.7  -0.8  1.7  23.1  125.7  1.3  2.7  1.1  5.5  721  13.6699  751  13.3913 
 85  121.2  3.2  4.4  3.0  74.9  127.5  3.8  1.1  2.9  39.9  0 0 0 0
 86  119.1  3.5  4.5  2.6  57.4  123.3  1.9  -2.9  1.5  16.6  5966  15.1262  5970  14.514 
 87  131.6  1.0  -2.1  1.1  10.9  121.3  3.8  6.8  4.2  151.4  0 0 0 0
 88  126.0  4.9  0.0  3.5  100.8  125.1  1.9  0.2  1.3  14.4  0 0 0 0
 89  121.2  2.2  3.4  2.1  35.8  121.2  1.6  3.8  1.5  18.2  4599  14.7668  4608  14.7125 
 90  129.6  1.7  0.1  1.7  22.2  126.5  2.4  -2.3  1.9  16.0  0 0 0 0
 91  132.1  2.5  -1.1  2.1  36.9  122.9  3.3  2.8  2.9  67.3  0 0 0 0
 92  120.0  5.4  1.8  5.9  275.3  126.2  2.3  1.3  2.0  18.3  3296  14.3354  3331  13.6057 
 93  122.2  5.0  1.4  3.5  96.5  131.0  3.8  -1.5  2.2  18.5  0 0 0 0
 94  135.8  6.1  -3.5  5.1  195.6  124.7  3.4  0.3  3.0  66.9  0 0 0 0
 95  120.1  2.8  5.1  2.6  58.8  129.3  2.3  1.2  2.1  33.8  553  14.9072  526  14.7439 
 96  123.0  3.6  0.2  2.3  44.4  125.5  4.9  1.9  3.0  76.5  5848  14.1055  5793  13.8465 
 97  128.1  1.4  -5.7  0.9  5.8  116.8  5.3  4.1  3.2  87.1  0 0 0 0
 98  122.4  1.5  -1.7  0.9  6.1  124.8  2.4  1.4  1.4  15.4  0 0 0 0
 99  122.0  1.9  0.9  1.7  23.9  121.0  1.0  1.0  0.9  6.5  0 0 0 0
 100  118.8  2.0  1.6  1.2  12.6  123.2  4.0  -1.4  2.5  48.6  0 0 0 0
 101  120.2  2.0  0.8  1.3  14.9  124.0  3.2  -0.7  2.2  38.9  0 0 0 0
 102  121.9  2.3  1.7  1.6  22.1  126.4  2.3  0.1  1.6  21.7  0 0 0 0
 103  123.4  1.5  0.8  0.9  7.1  124.5  2.2  -5.9  1.4  13.3  5958  14.5797  5951  13.9632 
 104  120.0  1.1  -0.7  0.7  4.0  125.4  3.9  0.8  2.4  45.8  4457  13.4594  4505  13.0182 
 105  128.0  1.0  -3.4  0.7  3.4  132.5  5.8  1.7  3.6  108.8  0 0 0 0
 106  123.5  1.2  -0.4  0.9  6.2  120.0  6.3  6.3  4.6  181.5  5999  13.8879  5988  14.7847 
 107  122.0  3.4  -1.2  2.9  64.1  121.3  3.0  4.4  2.4  48.7  0 0 0 0
 108  123.4  2.1  0.9  1.6  20.0  127.7  1.5  -1.0  1.1  9.4  0 0 0 0
 109  128.0  2.3  -1.0  1.5  18.5  123.2  2.2  1.8  1.5  16.7  0 0 0 0
 110  114.4  3.4  4.6  2.8  65.6  134.9  4.4  -6.0  3.5  92.0  6021  14.6058  5986  13.9495 
 111  125.9  3.2  0.1  2.2  36.5  121.7  4.4  5.0  2.9  70.8  0 0 0 0
 112  117.4  2.4  4.1  1.6  21.2  116.1  2.0  2.7  1.3  14.2  5701  12.515  5683  12.7367 
 113  119.5  3.5  3.2  3.7  66.2  120.8  3.0  -0.0  4.0  137.3  5927  13.8917  5920  13.9922 
 114  118.3  1.1  0.5  1.0  8.6  119.9  1.7  1.2  1.5  19.4  744  12.4763  771  13.2839 
 115  119.5  2.5  0.5  2.5  31.5  115.0  1.7  7.3  2.2  40.0  5884  13.7885  5891  14.1937 
 116  120.6  4.8  1.3  3.7  118.0  128.4  3.4  -4.9  2.6  52.0  5960  13.0775  5937  12.8637 
 117  118.3  1.5  3.4  1.9  28.8  118.4  2.8  4.0  3.4  96.6  5932  13.9816  5933  13.9961 
 118  117.9  6.0  0.6  4.4  161.9  129.7  3.3  -3.3  2.4  42.8  0  0  0  0 
 119  120.5  2.8  3.5  2.8  64.3  118.1  2.1  -0.9  2.1  33.9  5918  13.9968  5900  14.3718 
 120  125.7  2.4  -1.1  1.3  8.4  117.6  6.4  3.2  4.3  149.2  3187  13.3249  3249  13.0899 
 121  125.8  1.5  -3.0  1.2  12.3  120.7  1.6  2.1  1.3  13.6  5963  14.0325  5972  14.1136 
 122  119.0  2.5  1.9  2.2  37.9  124.1  2.2  -2.2  1.8  27.2  5965  14.5262  5963  14.4436 
 123  113.0  3.7  4.1  3.2  85.3  117.0  3.0  5.0  2.6  54.7  5630  14.0865  5661  14.0561 
 124  123.5  4.7  -4.9  3.8  112.9  122.2  2.3  2.7  1.8  26.6  2951  14.0193  3037  13.6974 
 125  120.2  1.4  0.2  1.7  22.9  119.2  1.2  0.8  1.4  15.9  5820  14.0455  5803  14.0381 
 126  121.8  1.2  -0.5  1.1  9.6  118.6  1.9  3.6  1.8  26.9  1086  13.3921  1022  13.2236 
 127  131.4  4.9  -7.3  5.8  264.6  123.1  0.7  -0.4  0.9  6.3  2724  14.1342  2678  12.7821 
