Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  122.5  2.0  -2.1  1.9  25.8  128.6  1.1  -2.4  0.9  6.8  5926  15.3016  5925  14.2393 
 1  129.5  2.4  -8.3  2.0  29.7  137.4  4.9  -8.2  3.2  30.9  3566  13.92  3482  14.8187 
 2  114.8  3.4  6.1  2.8  65.0  120.2  2.7  -3.0  2.3  39.7  794  14.2123  751  13.601 
 3  128.4  1.8  -3.3  1.6  20.1  124.3  2.1  -1.8  1.9  28.3  4292  13.4109  4311  14.6883 
 4  119.2  3.1  5.7  3.2  87.1  124.8  0.7  -3.5  0.7  4.4  4076  13.4963  4096  13.4242 
 5  118.8  3.5  8.2  2.4  45.9  126.9  2.7  -8.5  2.0  25.6  5153  14.4781  5203  14.2583 
 6  123.9  2.3  -1.3  1.8  27.4  126.8  1.5  -1.3  1.2  9.9  0 0 0 0
 7  129.9  2.7  -3.2  3.3  86.6  120.3  2.7  -1.7  2.8  35.2  336  13.5522  334  13.9356 
 8  135.3  1.7  -2.2  1.2  10.0  131.8  1.6  -5.7  1.1  8.7  0 0 0 0
 9  128.8  1.6  -7.9  1.3  12.3  122.1  1.3  -0.4  1.0  8.1  4922  14.5013  4931  14.1919 
 10  126.0  2.4  -1.0  2.6  52.6  125.1  0.9  -0.3  1.0  7.5  6006  14.4904  6028  14.5449 
 11  115.1  1.9  5.3  1.5  17.4  124.9  2.7  0.1  2.0  31.4  0 0 0 0
 12  125.7  4.1  -0.8  2.6  50.9  124.8  2.3  -1.7  1.5  16.4  0 0 0 0
 13  121.9  2.7  3.0  1.7  21.6  124.9  2.2  -5.9  1.4  13.5  5939  15.5222  5941  14.6854 
 14  127.2  6.0  -6.5  5.0  172.5  128.1  4.3  -1.9  3.4  83.2  0 0 0 0
 15  124.3  2.5  -5.6  2.3  39.7  122.2  3.3  2.6  3.1  72.4  1337  13.9652  1280  14.7655 
 16  127.4  4.7  3.9  5.6  265.6  125.5  1.3  -4.6  1.7  23.0  4920  14.3888  4927  13.8785 
 17  119.4  3.8  -3.0  4.8  169.2  119.2  1.7  7.8  2.0  32.7  1297  13.6205  1342  13.8566 
 18  123.3  2.7  -0.8  2.8  60.8  122.5  1.9  -0.3  1.9  28.7  468  13.7314  479  13.2334 
 19  120.9  1.0  2.8  0.9  6.3  120.6  0.6  5.7  0.5  2.3  0 0 0 0
 20  123.1  3.8  2.4  3.0  72.8  119.2  5.1  1.6  4.2  126.6  829  13.8529  876  12.8808 
 21  113.6  2.7  1.5  2.9  69.1  126.4  2.3  10.6  2.3  45.3  4605  14.5075  4566  13.7754 
 22  119.0  4.1  4.0  3.7  112.6  127.9  1.6  2.3  1.4  15.0  259  13.1705  274  13.6427 
 23  120.5  3.5  3.6  2.5  48.4  122.1  2.4  3.8  1.7  20.6  0 0 0 0
 24  131.1  3.8  -1.4  4.8  179.3  127.1  2.9  -1.1  3.6  97.4  5981  14.8349  5975  14.3484 
 25  118.7  2.6  7.7  3.5  102.7  122.5  1.8  0.2  2.4  46.6  5814  14.8769  5787  14.8294 
 26  123.9  2.0  1.3  2.0  31.6  120.9  3.7  3.4  3.6  101.5  255  12.7726  282  14.2205 
 27  123.2  1.7  1.4  1.4  15.0  120.8  4.4  2.7  3.7  99.1  5939  14.6586  5938  14.5921 
 28  119.8  2.9  5.6  3.4  92.5  122.4  2.1  1.6  2.5  50.0  1585  13.6985  1566  13.8504 
 29  122.7  2.1  0.6  1.5  15.9  120.8  4.6  9.1  3.1  70.0  0 0 0 0
 30  124.6  3.5  -3.1  2.5  44.7  120.4  3.8  3.2  2.6  43.6  0 0 0 0
 31  122.9  1.4  2.6  1.3  12.5  117.3  5.0  2.3  4.9  176.0  5026  14.7413  5033  13.9389 
 32  122.8  1.3  1.8  1.2  10.3  126.5  4.0  -1.3  3.5  90.0  0 0 0 0
 33  114.3  2.1  3.2  2.8  64.0  119.6  1.1  2.2  1.5  18.5  0 0 0 0
 34  122.1  7.8  -0.5  12.0  1208.7  130.1  2.0  -8.6  2.9  67.8  455  14.1846  464  11.8644 
 35  124.9  2.7  -2.2  2.5  49.2  121.9  4.8  4.3  4.6  124.7  0 0 0 0
 36  125.4  2.7  -2.9  4.1  77.0  124.6  1.3  -1.9  2.5  50.8  1518  13.5797  1517  12.52 
 37  124.6  2.8  -1.1  5.0  207.0  122.0  0.6  0.2  1.1  10.1  5869  14.5482  5870  14.5536 
 38  113.7  4.2  5.1  6.4  320.7  118.0  1.7  3.0  2.5  49.4  1147  13.3184  1159  12.5015 
 39  119.2  2.4  7.5  2.6  56.0  118.4  0.8  -5.2  0.9  5.9  726  13.4546  714  12.2732 
 40  120.3  1.2  0.4  1.5  17.2  120.0  0.3  -1.9  0.4  1.3  0 0 0 0
 41  131.7  2.3  -7.7  1.9  24.5  126.2  4.9  -0.4  3.7  99.9  0 0 0 0
 42  117.7  2.2  2.8  3.0  74.3  116.1  5.6  14.1  7.4  468.9  0 0 0 0
 43  118.4  1.9  5.0  2.3  44.2  122.0  0.8  -1.2  1.0  7.5  0 0 0 0
 44  122.4  1.1  4.6  1.1  10.1  116.7  3.4  -1.6  3.7  106.1  0 0 0 0
 45  127.1  3.8  -4.5  5.1  206.4  127.4  1.0  -2.7  1.4  16.1  5853  14.9735  5856  14.8181 
 46  116.4  1.7  3.4  2.2  38.0  119.5  1.4  6.0  1.8  25.3  5100  15.6367  5122  14.4387 
 47  127.6  6.2  -3.3  8.3  552.3  133.2  4.8  -11.4  6.5  295.2  759  14.1921  723  13.0149 
 48  125.6  2.0  1.7  3.4  55.8  119.9  2.0  7.7  3.5  61.9  5896  14.8239  5883  15.4338 
 49  125.8  0.7  4.7  1.0  8.4  122.7  2.3  2.2  3.2  83.3  3203  14.5008  3206  14.3713 
 50  114.7  3.2  9.9  4.9  129.5  118.8  1.9  4.0  2.7  64.1  2933  14.5352  2903  14.2268 
 51  123.3  2.0  1.6  3.3  54.8  123.8  3.1  2.3  4.9  198.8  3621  12.7523  3610  12.7487 
 52  124.3  1.1  0.9  1.5  18.4  121.7  2.2  3.3  2.9  69.6  5231  14.4704  5179  14.771 
 53  123.6  0.9  9.1  1.3  14.5  122.9  2.7  3.8  3.7  114.4  551  14.8042  522  14.4555 
 54  121.8  1.1  -0.2  1.3  13.1  123.1  0.7  0.0  0.8  5.3  5939  14.5445  5921  15.0673 
 55  119.4  0.6  8.8  0.7  4.5  115.5  2.9  6.8  3.8  119.0  305  14.4488  311  15.6979 
 56  122.2  7.6  8.1  13.2  905.5  126.9  5.5  -0.0  8.7  267.6  1005  14.2416  1006  15.0804 
 57  118.9  1.9  4.1  2.3  43.2  117.5  1.7  2.5  1.4  4.0  5919  15.0371  5933  14.4263 
