Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 768
1 763
2 762
3 765
4 760
5 748
6 760
7 760
8 750
9 762
10 763
11 702
12 760
13 758
14 763
15 769
16 876
17 770
18 778
19 771
20 772
21 781
22 775
23 764
24 758
25 786
26 781
27 775
28 781
29 774
30 776
31 780
32 721
33 739
34 735
35 733
36 733
37 729
38 736
39 738
40 721
41 727
42 734
43 734
44 737
45 740
46 731
47 727
48 761
49 767
50 779
51 778
52 779
53 776
54 765
55 771
56 765
57 772
58 762
59 768
60 723
61 769
62 783
63 764
64 780
65 787
66 779
67 784
68 786
69 775
70 783
71 775
72 786
73 784
74 770
75 777
76 790
77 776
78 768
79 784
80 740
81 748
82 762
83 753
84 748
85 736
86 747
87 747
88 713
89 746
90 737
91 744
92 738
93 633
94 750
95 741
96 768
97 703
98 758
99 764
100 769
101 640
102 717
103 760
104 763
105 760
106 772
107 775
108 766
109 667
110 768
111 752
112 986
113 1012
114 981
115 869
116 801
117 778
118 995
119 752
120 798
121 775
122 780
123 799
124 803
125 787
126 789
127 789
