Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  122.2  3.1  0.0  2.8  58.2  119.6  0.7  1.6  0.6  3.0  6032  15.2395  6033  14.2316 
 1  128.7  3.4  -3.4  2.9  59.4  132.7  2.3  -2.9  1.5  6.5  3672  13.928  3738  14.4467 
 2  120.4  2.0  3.2  1.6  21.7  120.0  2.8  1.4  2.4  43.0  827  13.3466  781  13.9759 
 3  133.5  4.5  -4.1  4.0  125.2  127.9  1.8  -2.1  1.7  21.0  4595  13.5581  4573  14.8521 
 4  130.9  4.1  -7.5  4.4  157.1  120.8  2.0  2.5  2.2  37.7  3549  13.7995  3487  13.6167 
 5  128.0  2.9  1.0  2.0  33.0  125.7  2.0  -1.3  1.5  14.6  5790  14.3071  5786  14.2208 
 6  119.9  3.1  0.9  2.5  49.1  122.0  1.0  1.2  0.8  4.7  0 0 0 0
 7  129.4  4.1  -5.0  5.1  203.4  117.9  2.0  0.8  2.1  19.7  363  13.373  342  13.1914 
 8  122.8  1.5  2.3  1.0  7.9  125.1  2.2  -4.3  1.5  15.7  0 0 0 0
 9  128.3  2.1  -4.8  1.7  21.1  121.6  1.4  5.8  1.2  10.4  5060  14.3257  5061  14.6843 
 10  124.4  3.3  -2.4  3.5  95.4  122.1  1.4  1.0  1.5  16.5  6113  14.337  6108  14.6216 
 11  116.8  0.4  1.4  0.3  1.0  123.2  2.1  3.7  1.6  19.3  0 0 0 0
 12  125.9  3.2  -1.0  2.1  31.9  123.2  1.7  2.7  1.1  8.8  0 0 0 0
 13  121.2  3.3  5.1  2.0  31.9  122.0  1.4  -0.3  0.9  5.5  6039  14.9098  6036  15.5466 
 14  121.1  3.3  -5.4  2.7  50.6  125.8  3.4  3.3  2.6  50.3  0 0 0 0
 15  129.5  4.3  -4.3  4.0  119.9  123.2  3.1  -0.7  2.9  65.3  1269  15.0993  1240  15.0223 
 16  129.6  6.4  6.5  7.7  501.0  119.9  1.6  -0.5  2.0  31.7  4784  14.6836  4765  14.1774 
 17  129.6  2.9  -7.7  3.6  94.2  131.0  4.9  -3.5  5.9  272.1  1372  14.1108  1323  13.6938 
 18  126.8  2.9  -4.5  3.1  73.2  125.9  1.9  -1.3  1.9  29.3  476  13.0289  433  13.8809 
 19  128.2  2.3  -5.3  2.1  34.5  126.9  1.3  -2.5  1.2  10.3  0 0 0 0
 20  135.1  4.2  -9.2  3.3  90.1  128.5  4.2  -6.7  3.5  86.5  632  13.8839  698  13.2027 
 21  122.1  2.1  -4.1  2.3  43.7  135.2  2.6  -1.2  2.5  55.0  4311  15.2649  4238  13.5342 
 22  119.3  2.8  -0.5  2.5  51.8  129.5  2.0  0.4  1.7  23.9  249  12.87  239  14.8139 
 23  126.9  5.5  -0.5  3.9  119.9  128.7  1.0  -2.9  0.7  3.9  0 0 0 0
 24  120.4  3.4  2.3  4.3  141.1  134.2  4.0  -5.8  5.0  185.9  6063  15.4046  6054  14.9956 
