Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 39 946
1 42 943
2 33 939
3 40 938
4 31 943
5 39 941
6 38 940
7 39 952
8 40 942
9 40 945
10 37 947
11 32 938
12 54 969
13 26 950
14 43 942
15 56 981
16 30 955
17 29 940
18 32 944
19 29 945
20 28 943
21 29 934
22 27 928
23 15 950
24 26 935
25 31 931
26 22 924
27 33 949
28 35 933
29 20 939
30 33 936
31 35 933
32 31 923
33 22 921
34 24 919
35 22 906
36 23 910
37 34 926
38 20 911
39 21 918
40 23 913
41 33 922
42 13 911
43 39 933
44 23 905
45 32 918
46 28 922
47 45 921
48 28 916
49 33 909
50 31 930
51 29 912
52 23 908
53 25 911
54 32 914
55 39 920
56 33 897
57 42 926
58 35 922
59 36 913
60 34 915
61 29 911
62 39 925
63 36 990
64 18 944
65 27 953
66 27 954
67 26 944
68 23 939
69 22 944
70 22 947
71 20 945
72 23 944
73 34 948
74 27 967
75 21 962
76 34 959
77 19 952
78 27 954
79 31 945
80 6 989
81 29 937
82 13 939
83 30 949
84 8 940
85 24 923
86 26 937
87 25 984
88 18 968
89 23 921
90 22 934
91 19 926
92 8 935
93 20 981
94 10 930
95 13 915
96 33 939
97 28 924
98 35 943
99 26 928
100 29 934
101 32 924
102 33 955
103 27 937
104 31 935
105 29 933
106 27 920
107 28 914
108 30 918
109 42 941
110 35 931
111 36 924
112 17 992
113 20 922
114 24 948
115 24 942
116 21 971
117 13 931
118 27 921
119 25 933
120 23 921
121 6 953
122 15 927
123 25 931
124 21 920
125 10 913
126 23 922
127 28 951
