Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.6  3.4  -8.4  3.2  73.8  126.4  2.2  -0.5  2.0  29.3  6080  13.6991  6057  12.677 
 1  128.2  2.3  -8.5  2.0  28.7  138.0  2.2  -3.9  1.5  6.4  2852  13.609  2876  13.9375 
 2  115.0  2.9  5.8  2.4  49.1  114.3  2.8  2.7  2.4  41.4  418  13.9391  439  14.1499 
 3  127.1  2.6  -4.5  2.3  41.1  124.5  2.0  -1.4  1.8  25.3  3898  13.3134  3945  13.4369 
 4  121.5  2.1  3.3  2.2  41.6  123.2  2.4  -3.9  2.6  52.2  6131  12.6477  6141  12.5098 
 5  129.4  3.3  1.2  2.3  42.4  121.8  2.0  -1.4  1.5  14.7  6083  13.0614  6089  12.9734 
 6  115.1  2.6  6.6  2.0  33.7  123.5  1.8  -2.9  1.4  14.7  0 0 0 0
 7  129.7  5.0  -5.9  6.1  296.2  121.6  4.8  0.7  5.0  112.3  240  14.8038  224  13.8395 
 8  129.5  2.6  -4.4  1.7  22.6  125.0  2.5  -1.4  1.7  20.6  0 0 0 0
 9  123.7  1.7  -2.2  1.5  14.9  125.6  3.6  1.8  2.9  64.2  4518  13.9857  4563  13.7085 
 10  115.6  0.5  -3.2  0.6  2.4  115.7  0.7  3.8  0.8  4.8  6193  12.8683  6188  12.9004 
 11  117.5  0.9  -0.6  0.7  3.9  113.2  2.4  7.0  1.8  24.5  0 0 0 0
 12  121.8  5.5  0.7  3.6  93.0  118.1  2.5  2.2  1.6  18.6  0 0 0 0
 13  121.6  3.5  3.4  2.2  37.6  120.6  0.8  0.2  0.5  1.9  6103  13.2909  6109  13.5276 
 14  124.9  3.5  -7.1  2.8  56.8  120.0  4.6  2.0  3.6  93.6  0 0 0 0
 15  119.8  2.4  -3.0  2.2  36.1  116.7  1.7  6.8  1.6  20.2  727  14.3241  764  15.5645 
 16  119.0  6.4  7.1  7.7  502.4  116.8  3.7  1.2  4.8  177.9  4604  13.7232  4526  12.8822 
 17  127.5  2.9  -6.2  3.7  99.7  118.2  4.9  8.1  5.9  271.7  976  13.6129  959  13.3132 
 18  124.8  3.1  -3.3  3.3  82.4  123.9  3.6  1.7  3.7  108.4  305  12.7829  358  13.4967 
 19  119.5  1.4  4.5  1.3  14.0  121.5  1.3  4.4  1.2  11.4  0 0 0 0
 20  125.0  3.0  -5.3  2.4  46.3  118.8  2.7  -0.0  2.2  34.9  461  11.8436  523  14.0972 
 21  117.3  3.3  1.7  3.7  109.8  128.4  1.9  8.7  1.8  29.2  3904  13.8402  3899  13.6618 
 22  121.6  2.9  3.4  2.6  58.5  130.5  2.7  1.0  2.3  42.1  201  12.6385  202  13.6995 
 23  128.3  2.2  -0.4  1.6  18.5  122.3  2.6  2.2  1.8  23.9  0 0 0 0
 24  125.7  3.5  0.3  4.5  152.2  126.8  4.6  -0.5  5.8  248.5  6145  13.0718  6157  12.9041 
 25  121.2  2.0  -0.1  2.7  58.9  116.2  1.2  5.5  1.7  23.7  5680  13.5135  5654  13.4055 
 26  122.4  2.0  -3.7  2.0  30.8  120.7  1.3  2.9  1.3  12.5  0  0  0  0 
 27  119.6  2.5  2.1  2.1  32.2  121.9  4.8  -1.4  4.1  122.2  6122  13.2729  6112  13.2399 
 28  126.7  3.6  0.3  4.2  141.2  121.7  3.1  2.6  3.8  112.0  1311  12.9246  1396  13.0527 
 29  115.9  3.2  1.3  2.2  37.1  120.6  5.0  7.3  3.3  81.2  0 0 0 0
 30  129.9  2.6  -8.8  1.9  25.8  120.8  4.0  2.4  2.8  50.5  0 0 0 0
 31  127.3  3.4  -1.1  3.2  77.8  118.6  4.0  -0.3  3.9  112.3  4463  13.545  4470  13.9713 
 32  134.8  2.1  1.5  1.9  26.3  128.6  1.9  1.7  1.7  20.3  0 0 0 0
 33  126.5  0.8  2.0  1.0  9.0  129.1  2.1  4.7  2.7  60.8  0 0 0 0
 34  124.6  5.8  8.4  9.5  454.4  138.3  3.1  -1.8  4.6  165.2  398  14.462  387  12.2821 
 35  139.4  2.5  -5.1  2.4  42.9  131.4  3.5  3.2  3.4  67.8  0 0 0 0
 36  140.0  8.9  -13.2  14.5  539.6  134.3  3.6  0.4  6.6  159.3  1401  13.6224  1394  12.6037 
 37  134.0  2.1  -2.5  4.1  82.0  142.7  7.5  -15.2  14.1  942.9  6007  14.4596  5999  14.3898 
 38  138.9  3.3  -9.4  4.9  190.1  133.6  2.0  -2.4  2.6  16.5  1184  12.9629  1212  13.7778 
 39  130.5  2.5  5.2  2.8  62.9  129.4  2.9  -7.2  3.5  86.6  639  13.255  648  13.0722 
 40  126.9  0.8  7.1  1.1  9.2  127.3  0.6  -2.1  0.7  4.3  0 0 0 0
 41  135.3  2.2  -5.5  1.8  22.9  140.6  5.6  -0.1  4.3  133.5  0 0 0 0
 42  128.4  2.0  6.1  2.6  57.3  130.5  4.3  5.2  5.6  274.2  0 0 0 0
 43  130.2  2.0  5.0  2.5  51.0  131.1  2.0  1.8  2.5  50.8  0 0 0 0
 44  129.9  2.1  -0.2  2.2  36.8  125.9  2.7  5.2  2.9  67.0  0 0 0 0
 45  139.4  4.6  -3.2  6.2  300.6  136.1  1.7  -3.3  2.4  45.5  5973  14.6221  5966  14.9746 
 46  129.5  1.6  3.2  2.0  31.9  126.0  1.6  4.6  2.0  31.0  4850  14.6831  4813  14.2791 
 47  130.1  3.1  10.9  4.4  92.4  140.0  6.7  -11.1  9.1  583.5  559  13.47  569  13.5916 
 48  121.5  3.2  1.3  5.2  218.2  122.2  1.8  1.9  2.9  69.3  6027  13.612  6045  13.4009 
 49  123.5  2.7  2.6  3.6  110.0  124.1  2.8  -2.7  3.8  121.8  2514  13.4356  2537  13.7466 
 50  117.2  1.1  8.6  1.6  23.0  119.5  1.2  2.8  1.7  25.4  2496  13.5843  2513  13.6735 
 51  117.4  0.7  7.9  1.1  10.8  117.2  2.4  3.3  3.9  123.3  6157  12.0316  6159  11.8427 
 52  122.3  0.6  1.4  0.8  5.6  122.2  2.5  1.9  3.4  93.9  4997  14.0784  4984  13.0466 
 53  118.0  1.1  9.7  1.4  18.1  118.3  0.9  1.7  1.3  13.6  406  14.361  444  13.3398 
 54  123.0  0.7  -1.1  0.8  5.0  122.8  1.0  1.8  1.1  8.9  6109  13.4715  6108  13.8107 
 55  124.5  3.7  4.1  4.8  195.6  116.3  1.7  5.6  2.3  42.7  291  12.5654  270  14.6914 
 56  122.2  4.6  3.4  7.4  478.7  127.6  2.5  -6.2  3.9  124.4  792  13.3416  816  13.3619 
 57  119.8  1.8  2.6  2.1  27.9  118.5  0.8  3.4  0.6  0.9  6094  13.4266  6087  13.5729 
 58  125.2  3.9  -3.3  6.8  382.6  130.6  3.3  -3.8  5.4  244.8  6326  12.6466  6308  12.5237 
 59  128.1  2.0  -1.9  2.8  64.4  119.0  1.3  -1.6  1.8  27.0  5400  13.4668  5473  13.9763 
 60  112.1  3.1  13.7  4.8  156.1  111.9  3.7  11.0  6.0  238.5  6118  13.1449  6122  13.263 
 61  116.8  1.3  4.0  1.8  25.3  121.3  1.1  1.9  1.6  19.4  0 0 0 0
 62  120.9  2.4  -1.4  3.2  79.3  118.7  1.0  3.2  1.3  13.5  551  13.1548  598  12.6191 
 63  122.6  1.3  -1.2  1.5  16.4  119.9  0.6  2.8  0.6  3.3  479  13.8143  487  13.4085 
 64  118.1  1.1  2.0  0.8  5.7  117.2  3.2  3.7  1.8  15.1  0 0 0 0
 65  112.6  2.7  3.2  2.0  33.0  112.9  1.2  3.6  1.0  7.4  2115  12.5343  2094  12.6729 
 66  115.8  2.4  1.4  1.6  19.6  119.4  0.6  3.4  0.4  1.2  0 0 0 0
 67  112.9  2.7  2.6  2.0  32.9  119.2  4.3  0.1  3.1  71.2  0 0 0 0
 68  112.5  2.4  3.9  1.7  24.3  115.5  1.1  1.1  0.8  5.6  5594  13.0201  5579  12.6928 
 69  120.2  3.5  1.6  2.1  34.8  115.9  2.7  2.7  1.6  20.5  0 0 0 0
 70  116.2  2.0  1.1  1.2  10.8  116.3  1.5  6.9  0.9  5.7  6107  13.2621  6148  12.6817 
 71  119.9  2.6  2.5  2.0  30.8  113.9  1.6  3.5  1.2  12.0  6176  13.1867  6190  12.9402 
 72  108.5  2.2  7.9  1.6  21.3  120.4  2.1  0.8  1.5  16.8  927  14.1916  950  12.1529 
 73  117.2  2.2  3.1  1.5  15.9  114.7  4.9  1.2  3.2  76.8  6158  12.8605  6159  12.9252 
 74  118.8  3.4  1.4  2.2  38.5  112.5  6.5  6.8  4.2  142.9  0 0 0 0
 75  113.1  1.6  3.2  1.2  11.5  117.8  4.6  1.2  3.4  90.1  6074  14.4692  6079  14.2791 
