Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 72.0 2.8 62.9 2.8 78.1 1.3 79.7 1.2 
1 74.2 2.6 72.0 2.9 79.4 1.3 79.2 1.3 
2 70.0 2.5 73.5 2.5 73.6 1.3 75.7 1.1 
3 74.5 2.6 71.4 2.7 83.6 1.2 83.6 1.2 
4 82.4 2.6 80.4 2.6 79.5 1.3 76.9 1.2 
5 76.1 2.6 78.6 2.5 76.4 1.2 78.9 1.2 
6 71.8 2.6 74.5 2.6 80.0 1.3 77.5 1.2 
7 75.6 2.5 75.7 2.7 81.7 1.5 77.7 1.2 
8 73.7 2.8 64.1 2.9 77.7 1.3 80.2 1.4 
9 71.1 2.8 73.3 2.6 75.5 1.3 73.5 1.2 
10 74.5 2.6 74.9 2.7 78.6 1.5 81.7 1.4 
11 68.7 2.6 70.1 2.6 77.4 1.3 78.5 1.2 
12 75.2 2.8 67.9 2.7 82.0 1.5 77.8 1.4 
13 69.9 2.8 69.5 2.6 82.8 1.3 81.2 1.2 
14 66.9 2.6 72.6 2.6 78.0 1.3 79.8 1.1 
15 76.6 2.5 74.8 2.7 77.9 1.5 75.1 1.6 
16 69.6 2.0 68.5 2.2 76.9 1.3 75.0 1.4 
17 70.5 2.1 73.6 2.1 78.6 1.4 81.5 1.4 
18 66.3 2.1 68.4 2.1 78.3 1.3 71.6 1.2 
19 72.8 2.1 66.1 2.2 78.3 1.3 73.5 1.4 
20 71.5 2.1 68.6 2.1 76.5 1.3 73.6 1.1 
21 74.7 2.2 72.9 2.2 82.0 1.4 80.7 1.0 
22 64.9 2.2 72.0 2.0 73.2 1.2 75.5 1.1 
23 63.0 2.1 65.6 2.1 79.8 1.2 65.3 1.3 
24 76.0 2.2 73.8 2.0 76.1 1.1 72.9 1.1 
25 70.2 2.1 66.7 2.2 74.0 1.2 77.5 1.5 
26 65.8 2.2 69.0 2.3 75.3 1.4 76.0 1.4 
27 72.9 2.2 66.3 2.2 73.5 1.2 75.1 1.2 
28 64.5 2.1 61.5 2.2 75.1 1.3 75.6 1.1 
29 66.2 2.2 64.0 2.4 75.5 1.3 79.5 1.1 
30 67.0 2.0 65.8 2.2 74.3 1.2 75.0 1.1 
31 70.5 2.3 71.0 2.1 74.0 1.3 71.9 1.1 
32 73.4 3.1 72.6 2.8 83.7 1.2 76.0 1.3 
33 72.1 2.7 70.5 2.5 80.1 1.2 76.2 1.1 
34 71.3 2.5 67.0 2.8 79.6 1.1 76.8 1.5 
35 68.8 2.6 73.3 2.6 72.6 1.1 74.6 1.1 
36 67.7 2.9 71.3 3.0 77.0 1.4 73.8 1.2 
37 65.7 2.5 70.8 2.3 73.8 1.2 79.0 1.1 
38 68.6 2.8 67.0 3.0 68.4 1.2 72.1 1.0 
39 68.2 2.5 71.1 2.3 75.6 1.3 73.8 1.1 
40 66.3 2.4 72.8 2.5 76.6 1.1 79.0 1.1 
41 63.5 2.5 67.6 2.5 73.8 1.2 74.0 1.4 
42 65.9 2.7 70.7 2.7 77.9 1.4 74.4 1.4 
43 65.0 2.6 67.7 2.3 78.3 1.4 81.2 1.4 
44 70.3 2.7 69.6 2.6 77.6 1.4 74.2 1.4 
45 67.6 2.5 74.0 2.4 74.5 1.4 78.9 1.2 
46 62.6 2.4 67.8 2.6 76.6 1.1 78.9 1.1 
47 68.8 2.5 62.5 2.5 78.1 1.3 72.8 1.3 
48 75.3 2.3 81.8 2.2 84.9 1.1 85.9 1.5 
49 76.8 2.2 78.9 2.3 82.2 1.3 86.7 1.2 
50 79.5 2.2 76.7 2.3 89.0 1.4 87.4 1.4 
51 80.8 2.3 82.7 2.2 89.7 1.2 91.1 1.1 
52 76.2 2.3 83.7 2.2 86.6 1.2 84.0 1.5 
53 82.0 2.3 80.0 2.3 86.7 1.3 88.0 1.0 
54 86.6 2.3 79.3 2.3 86.2 1.2 82.2 1.4 
55 80.2 2.2 79.3 2.3 84.1 1.1 81.8 1.1 
56 84.7 2.1 81.5 2.2 88.2 1.3 85.4 1.1 
57 79.9 2.2 81.2 2.2 84.1 1.2 88.5 1.3 
58 81.6 2.1 81.1 2.4 84.6 1.4 86.5 1.1 
