Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 921
1 793
2 795
3 796
4 786
5 788
6 794
7 801
8 798
9 798
10 801
11 791
12 788
13 785
14 796
15 799
16 780
17 771
18 764
19 757
20 768
21 767
22 774
23 765
24 772
25 764
26 769
27 764
28 772
29 764
30 763
31 765
32 750
33 756
34 750
35 757
36 755
37 767
38 753
39 759
40 752
41 754
42 751
43 755
44 765
45 752
46 745
47 766
48 817
49 790
50 792
51 778
52 784
53 779
54 771
55 780
56 776
57 788
58 796
59 784
60 760
61 791
62 775
63 784
64 1000
65 758
66 760
67 756
68 756
69 762
70 758
71 749
72 760
73 756
74 750
75 756
76 756
77 758
78 747
79 763
80 789
81 800
82 794
83 786
84 788
85 787
86 789
87 786
88 766
89 784
90 791
91 781
92 799
93 787
94 783
95 791
96 748
97 757
98 750
99 760
100 749
101 757
102 748
103 765
104 753
105 751
106 748
107 750
108 752
109 751
110 759
111 750
112 780
113 794
114 800
115 793
116 796
117 786
118 804
119 790
120 799
121 795
122 781
123 792
124 787
125 795
126 799
127 785
