Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 752
1 759
2 746
3 753
4 745
5 743
6 750
7 751
8 747
9 753
10 761
11 747
12 740
13 740
14 749
15 751
16 766
17 756
18 759
19 743
20 756
21 757
22 756
23 738
24 755
25 756
26 758
27 746
28 756
29 739
30 743
31 749
32 796
33 794
34 786
35 800
36 795
37 799
38 796
39 793
40 793
41 773
42 785
43 800
44 784
45 787
46 788
47 775
48 740
49 739
50 750
51 729
52 744
53 746
54 732
55 748
56 745
57 744
58 749
59 739
60 735
61 749
62 743
63 748
64 1007
65 953
66 805
67 930
68 804
69 816
70 803
71 804
72 807
73 806
74 788
75 812
76 801
77 803
78 823
79 814
80 782
81 808
82 786
83 800
84 793
85 802
86 795
87 799
88 784
89 794
90 782
91 796
92 800
93 775
94 776
95 808
96 991
97 684
98 782
99 791
100 786
101 764
102 776
103 791
104 991
105 784
106 793
107 780
108 778
109 784
110 782
111 788
112 998
113 947
114 888
115 914
116 760
117 754
118 794
119 760
120 767
121 760
122 766
123 755
124 761
125 758
126 752
127 767
