Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  128.7  2.9  -6.8  2.7  53.2  131.5  1.9  -2.4  1.7  21.2  6147  14.2007  6148  13.6387 
 1  119.8  2.2  -0.1  1.9  25.6  137.1  2.8  -2.7  1.8  10.2  3173  13.8695  3161  13.6187 
 2  120.4  2.0  4.9  1.6  22.8  117.8  3.2  0.8  2.8  55.2  617  14.1526  603  14.5484 
 3  127.2  3.5  1.5  3.1  75.2  126.2  3.2  -3.9  2.9  63.5  4098  14.0003  4033  13.7588 
 4  128.5  1.9  2.4  2.1  19.9  128.2  1.5  -6.9  1.6  21.1  6209  12.9218  6212  12.8725 
 5  129.7  3.2  2.9  2.2  38.8  128.6  4.8  -2.9  3.5  80.8  6176  13.4292  6172  13.3106 
 6  122.2  3.6  1.6  3.1  42.5  129.5  1.1  -0.8  0.9  5.3  0 0 0 0
 7  129.5  2.9  -3.6  3.8  60.0  124.0  4.5  -4.6  5.0  51.4  292  14.1807  290  13.4543 
 8  129.3  3.7  0.4  2.7  28.8  132.5  3.5  -3.5  2.4  41.3  0 0 0 0
 9  127.0  2.4  -2.8  2.1  17.0  127.0  2.0  -0.1  1.6  20.4  4672  14.2377  4638  14.58 
 10  125.3  2.8  -1.4  3.0  71.1  126.4  1.7  1.5  1.8  25.2  6259  13.1838  6258  13.3519 
 11  124.3  3.7  -0.2  3.1  41.5  122.0  2.3  5.3  1.8  23.3  0 0 0 0
 12  125.2  4.8  2.4  3.1  71.2  126.6  3.1  -0.5  2.0  29.2  0 0 0 0
 13  123.9  3.4  4.2  2.3  21.4  127.6  2.2  -3.7  1.4  13.2  6164  13.9549  6169  14.0997 
 14  127.7  3.8  -4.8  3.2  70.0  129.9  3.6  0.3  2.8  57.4  0 0 0 0
 15  125.0  3.5  -1.4  3.5  49.8  125.8  1.7  -3.3  1.6  18.9  808  15.0211  911  15.5523 
 16  114.8  6.5  15.9  7.8  520.4  119.7  4.2  -0.8  5.4  229.6  4690  13.305  4669  13.0916 
 17  117.7  4.3  4.8  5.8  129.8  127.9  2.6  -0.1  3.4  46.9  806  14.3363  897  14.2905 
 18  121.0  4.2  3.5  4.5  152.5  124.3  2.9  1.0  3.0  69.8  320  13.0039  350  13.4449 
 19  125.4  2.1  -1.7  2.0  29.5  126.6  1.1  0.5  1.1  8.5  0 0 0 0
 20  125.9  5.3  2.5  4.2  141.4  133.0  3.8  -7.5  3.3  43.1  457  13.1342  435  13.8367 
 21  117.0  2.6  2.5  2.9  66.0  130.6  3.1  7.6  3.1  82.8  3966  14.0385  3974  13.5678 
 22  118.7  2.9  7.6  2.6  57.3  125.2  2.2  4.4  1.9  29.6  210  13.8442  210  14.2572 
 23  121.2  9.3  2.0  7.1  211.3  121.6  2.5  -0.4  1.8  23.1  0 0 0 0
 24  130.6  3.5  -4.0  4.5  155.6  134.9  5.7  -8.5  7.1  376.6  6206  13.3114  6204  13.3181 
 25  119.6  2.8  7.6  3.8  120.4  119.9  2.0  4.8  2.8  62.7  5772  13.862  5755  13.288 
 26  123.4  3.0  -1.9  3.0  68.5  124.8  2.2  2.0  2.2  36.6  0  0  0  0 
 27  125.1  4.2  -0.9  3.6  93.6  124.1  4.4  0.1  3.8  100.3  6174  13.659  6175  13.8623 
 28  132.1  3.7  -9.3  4.7  93.2  128.2  3.1  -2.0  3.8  112.1  1278  13.6329  1245  13.1092 
 29  120.7  2.8  5.3  2.1  17.6  123.6  4.2  2.8  2.8  58.0  0 0 0 0
 30  117.8  2.1  3.9  1.7  10.9  126.3  4.9  -3.5  3.4  75.0  0 0 0 0
 31  127.5  4.9  -1.2  4.6  163.0  119.3  5.3  1.4  5.2  200.4  4436  13.875  4381  14.6378 
 32  125.8  2.2  5.3  1.9  29.0  122.6  1.9  6.6  1.7  20.2  0 0 0 0
 33  123.2  1.8  6.3  2.6  29.0  121.5  1.6  7.2  2.2  38.0  0 0 0 0
 34  121.4  4.0  5.6  6.6  188.8  125.8  2.2  4.8  3.2  82.7  386  13.2666  375  12.1071 
 35  123.8  4.0  3.9  3.7  107.1  123.8  3.5  6.2  3.3  64.5  0 0 0 0
 36  122.1  1.6  7.5  2.4  26.4  131.0  2.3  -3.2  4.6  91.0  1268  13.3162  1279  12.5137 
 37  121.1  5.2  11.6  9.3  713.1  138.6  10.7  -18.0  21.8  884.1  6041  13.7396  6027  13.0333 
 38  127.5  3.5  0.9  5.3  216.7  117.1  2.0  12.3  3.0  67.7  1064  13.1215  1011  12.8814 
 39  121.8  2.0  6.5  2.2  38.9  127.1  3.2  -6.7  3.9  103.8  515  13.5001  542  12.3613 
 40  129.8  1.6  -3.3  2.0  32.4  121.9  1.1  2.5  1.4  15.9  0 0 0 0
 41  128.4  2.8  -1.2  2.2  35.1  131.6  8.7  3.9  6.7  322.3  0 0 0 0
 42  125.0  2.4  7.0  3.4  52.9  116.8  6.2  14.2  8.1  569.2  0 0 0 0
 43  126.9  4.2  3.6  5.6  138.2  127.6  2.3  0.4  2.8  62.8  0 0 0 0
 44  131.7  3.0  -2.9  3.4  47.3  118.2  3.1  7.5  3.3  88.1  0 0 0 0
 45  132.7  8.3  -3.3  11.0  952.9  122.2  1.7  4.5  2.3  41.7  5945  14.7468  5952  13.5483 
 46  126.5  2.4  -0.2  3.2  43.4  124.4  2.5  0.9  3.1  79.3  4537  14.5988  4596  13.5996 
 47  133.3  4.2  -3.6  6.0  156.2  128.0  4.5  -3.1  6.5  154.4  478  13.5551  479  13.3496 
 48  117.4  3.3  3.1  5.8  145.3  118.2  2.6  5.6  4.2  146.2  6059  12.6092  6029  12.5459 
 49  122.0  2.6  -0.9  3.5  103.2  112.2  2.1  5.1  3.2  44.3  2285  11.9  2364  12.7058 
 50  107.8  1.8  13.0  2.5  57.3  110.1  2.5  9.3  3.7  115.6  2190  13.0056  2214  12.9499 
 51  115.2  1.5  6.9  2.3  43.5  114.9  2.0  2.0  3.2  81.6  6218  12.0679  6212  12.064 
 52  119.1  2.2  -0.3  3.0  70.6  114.3  1.9  8.1  2.5  51.9  4896  12.6331  4870  12.6721 
 53  119.1  1.3  7.3  1.7  26.0  117.5  1.0  1.6  1.3  14.3  340  13.4821  352  13.7588 
 54  113.2  2.1  3.8  2.4  43.0  117.3  1.1  0.8  1.3  12.3  6171  12.552  6146  12.5234 
 55  120.0  4.9  2.0  6.9  208.9  116.5  1.8  2.4  2.4  47.5  0  0  0  0 
 56  112.7  3.9  6.2  6.7  205.5  120.6  3.1  -0.4  4.9  198.4  691  12.575  651  12.8542 
 57  117.2  1.7  2.2  2.3  22.0  116.4  1.5  0.2  1.2  3.1  6136  12.3117  6124  12.0372 
 58  113.1  4.7  7.3  9.3  176.7  121.3  3.2  1.2  5.4  236.9  6371  12.3585  6388  12.2309 
 59  117.5  1.8  6.4  2.5  51.3  117.3  1.2  -1.3  1.8  24.8  5349  13.1244  5331  12.6514 
 60  115.5  4.1  10.8  7.4  274.7  114.3  4.1  -3.3  7.1  429.2  6181  12.3787  6171  12.4698 
 61  113.3  1.5  1.9  2.0  34.6  119.2  1.4  0.5  2.0  31.5  0 0 0 0
 62  116.8  1.2  -0.5  1.6  21.5  115.8  2.8  4.5  3.6  108.0  404  12.2558  398  13.0541 
 63  118.3  2.0  0.1  2.2  36.8  107.5  0.5  8.4  0.5  2.1  306  13.074  303  13.7641 
 64  126.0  2.2  1.1  1.7  13.1  128.8  7.2  1.3  4.4  40.5  0 0 0 0
