Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 20 977
1 17 941
2 19 935
3 19 927
4 11 931
5 16 925
6 28 950
7 11 930
8 11 977
9 14 936
10 20 935
11 8 934
12 19 924
13 26 924
14 15 992
15 28 934
16 41 939
17 54 952
18 47 953
19 26 950
20 40 977
21 39 974
22 46 964
23 56 960
24 51 958
25 26 977
26 49 945
27 47 940
28 49 954
29 51 970
30 56 951
31 45 942
32 14 928
33 21 933
34 7 917
35 22 924
36 13 922
37 12 907
38 9 906
39 14 927
40 15 916
41 17 918
42 12 929
43 14 918
44 11 918
45 13 909
46 8 918
47 19 922
48 25 989
49 26 923
50 29 919
51 28 925
52 25 920
53 19 918
54 25 924
55 22 919
56 26 925
57 18 903
58 22 928
59 24 936
60 22 915
61 17 911
62 37 923
63 27 932
64 32 963
65 27 954
66 19 943
67 27 933
68 22 945
69 23 939
70 35 965
71 33 953
72 29 953
73 24 939
74 38 943
75 39 952
76 25 960
77 25 947
78 41 953
79 46 961
80 10 935
81 28 943
82 31 931
83 28 943
84 18 927
85 33 946
86 33 949
87 33 986
88 35 937
89 22 929
90 25 929
91 32 943
92 35 941
93 13 990
94 28 939
95 36 942
96 22 933
97 18 930
98 18 943
99 27 951
100 20 936
101 23 935
102 15 919
103 13 944
104 17 932
105 27 933
106 18 945
107 22 932
108 22 944
109 27 942
110 27 938
111 28 966
112 51 969
113 39 944
114 43 958
115 39 941
116 45 962
117 54 965
118 37 956
119 37 944
120 47 963
121 34 946
122 43 954
123 39 935
124 42 942
125 34 938
126 39 946
127 42 948
