Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 17 965
1 24 933
2 25 922
3 24 929
4 19 937
5 27 942
6 35 943
7 30 939
8 31 936
9 35 941
10 32 942
11 37 936
12 32 933
13 28 935
14 25 932
15 33 935
16 35 945
17 13 929
18 8 931
19 14 927
20 17 931
21 18 934
22 20 925
23 22 935
24 11 927
25 27 936
26 23 924
27 29 932
28 23 920
29 23 940
30 20 904
31 33 932
32 28 927
33 15 924
34 34 928
35 16 935
36 25 933
37 21 911
38 10 933
39 22 925
40 27 920
41 29 985
42 29 926
43 13 920
44 31 929
45 22 910
46 30 926
47 34 925
48 13 928
49 16 924
50 11 923
51 15 917
52 17 932
53 10 915
54 15 930
55 22 930
56 12 933
57 26 935
58 21 927
59 17 921
60 29 937
61 20 943
62 15 924
63 19 933
64 28 925
65 31 934
66 25 921
67 28 948
68 17 929
69 23 924
70 36 937
71 15 937
72 30 940
73 28 914
74 28 931
75 30 919
76 32 925
77 22 932
78 21 916
79 31 926
80 7 999
81 6 892
82 7 894
83 7 888
84 6 897
85 6 899
86 6 897
87 6 894
88 6 892
89 6 907
90 6 892
91 6 900
92 6 895
93 8 895
94 7 894
95 7 898
96 23 925
97 12 918
98 23 914
99 15 919
100 15 905
101 17 913
102 18 911
103 17 914
104 17 913
105 21 912
106 25 924
107 25 920
108 21 916
109 21 919
110 20 918
111 24 924
112 40 935
113 28 928
114 31 933
115 32 934
116 35 936
117 31 943
118 28 919
119 29 918
120 37 923
121 35 924
122 31 930
123 27 937
124 35 931
125 31 921
126 36 929
127 41 935
