Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 75.8 2.2 64.9 2.3 81.5 1.2 83.2 1.1 
1 73.8 2.3 69.5 2.3 80.8 1.2 75.5 1.2 
2 69.6 2.2 72.8 2.1 80.7 1.2 74.7 1.3 
3 74.3 2.2 73.2 2.0 81.2 1.2 82.9 1.1 
4 75.8 2.2 74.0 2.2 77.5 1.4 76.1 1.0 
5 72.3 2.0 74.6 2.1 73.4 1.2 80.0 1.2 
6 75.2 2.2 75.0 2.1 85.7 1.2 85.6 1.1 
7 73.7 2.1 76.5 2.2 80.1 1.1 76.3 1.1 
8 71.8 2.3 70.1 2.4 74.0 1.3 70.0 1.4 
9 73.8 2.1 76.9 2.3 76.7 1.2 79.4 1.1 
10 75.4 2.3 64.7 2.3 78.0 1.2 79.4 1.1 
11 70.8 2.5 71.0 2.1 83.7 1.2 75.0 1.3 
12 76.5 2.2 67.2 2.2 76.0 1.2 84.0 1.2 
13 65.0 2.2 67.9 2.2 80.3 1.3 82.7 1.1 
14 65.8 2.2 71.2 2.2 82.6 1.2 77.8 1.5 
15 68.8 2.1 71.7 2.3 74.4 1.2 77.1 1.5 
16 79.7 1.9 82.8 2.0 84.1 1.1 88.5 1.2 
17 85.0 2.0 81.8 1.9 93.5 1.4 89.4 1.2 
18 88.3 1.9 91.4 2.1 89.6 1.3 91.8 1.1 
19 86.8 1.9 82.5 2.0 87.7 1.1 93.7 1.3 
20 92.9 2.1 90.9 1.9 93.2 1.2 95.4 1.1 
21 77.8 2.1 80.6 2.2 88.3 1.1 80.1 1.2 
22 85.3 1.9 84.2 2.1 88.4 1.1 80.7 1.2 
23 83.9 1.9 86.7 2.1 86.0 1.2 90.3 1.4 
24 81.1 2.0 84.2 2.0 88.5 1.2 84.5 1.2 
25 80.0 2.0 76.2 2.1 89.3 1.3 91.5 1.2 
26 79.3 2.1 80.2 1.9 89.5 1.3 92.5 1.1 
27 83.8 2.2 84.0 2.2 87.9 1.1 90.5 1.1 
28 83.2 1.9 80.2 1.9 93.2 1.1 88.1 1.1 
29 80.8 2.1 77.7 2.0 87.1 1.2 83.5 1.2 
30 77.5 2.0 78.0 1.9 95.5 1.1 93.7 1.1 
31 78.6 2.2 77.0 2.0 90.4 1.4 88.3 1.4 
32 82.0 3.3 83.1 3.1 90.1 1.3 91.8 1.1 
33 86.6 3.0 85.8 2.7 91.0 1.3 89.7 1.3 
34 80.8 3.1 80.2 2.8 88.7 1.3 91.0 1.2 
35 86.6 2.8 83.2 2.8 92.1 1.3 87.7 1.1 
36 85.5 3.1 89.6 3.2 86.3 1.4 91.1 1.4 
37 83.6 2.8 86.9 2.5 84.0 1.5 86.8 1.2 
38 80.4 3.0 79.2 3.0 89.2 1.5 84.3 1.2 
39 76.7 2.6 75.0 2.5 89.5 1.4 89.6 1.3 
40 82.8 2.8 80.7 2.8 91.5 1.6 94.8 1.2 
41 83.1 2.7 81.4 2.7 96.0 1.2 93.6 1.2 
42 87.3 2.8 88.3 2.8 89.9 1.3 91.5 1.2 
43 79.4 2.7 86.4 2.7 87.8 1.2 90.8 1.3 
44 79.3 3.0 85.6 3.0 89.6 1.3 92.2 1.2 
45 80.5 2.5 79.8 2.5 82.4 1.5 87.7 1.2 
