Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  120.9  2.9  -2.9  2.7  52.8  125.3  2.2  -3.6  1.9  28.1  6095  14.0225  6088  13.4145 
 1  118.4  2.6  -0.9  2.2  36.3  147.3  4.5  -13.8  2.9  25.7  3039  13.6155  3064  13.5637 
 2  118.3  2.4  3.1  2.0  32.2  119.6  2.6  -1.0  2.2  34.9  575  13.6503  574  13.3403 
 3  125.3  2.7  -2.0  2.4  45.3  126.0  1.2  -3.6  1.1  9.4  4060  13.9023  4006  13.6081 
 4  120.9  3.9  0.8  4.1  138.4  120.7  1.3  0.9  1.4  16.4  6129  13.1024  6122  12.9154 
 5  121.9  2.1  0.0  1.4  16.6  121.5  3.7  -2.3  2.7  48.4  6123  12.6672  6130  12.6382 
 6  117.5  2.4  2.6  1.9  28.9  127.5  2.9  -7.0  2.3  37.9  0 0 0 0
 7  121.3  2.7  0.3  3.4  89.1  115.6  2.3  1.4  2.4  26.1  244  15.1417  236  14.0126 
 8  128.8  4.1  -5.6  2.8  56.4  126.7  1.9  -4.1  1.3  12.4  0 0 0 0
 9  127.2  2.8  -6.2  2.3  37.5  125.0  2.6  0.4  2.1  33.2  4642  13.8648  4663  14.0124 
 10  121.1  2.6  -2.1  2.7  58.3  122.7  1.3  -2.3  1.4  15.5  6195  13.1493  6213  13.3355 
 11  114.8  2.6  -0.3  2.0  31.5  119.6  1.8  1.3  1.3  13.5  0 0 0 0
 12  127.3  4.6  -3.4  3.0  66.2  120.7  2.3  -2.3  1.5  15.6  0 0 0 0
 13  124.1  2.2  -0.9  1.4  14.7  124.1  2.6  -4.0  1.7  18.9  6114  13.7326  6110  13.4047 
 14  121.1  3.8  -4.8  3.1  68.4  119.1  3.0  0.4  2.4  40.7  0 0 0 0
 15  124.0  3.0  -1.0  2.8  60.2  123.9  2.0  -2.5  1.9  26.9  934  13.4967  998  14.3385 
 16  135.8  5.5  -2.3  6.6  368.0  129.7  1.3  -7.9  1.7  21.8  4667  13.5145  4627  13.808 
 17  132.3  3.4  -8.6  4.3  137.1  130.0  2.8  3.1  3.4  89.8  1154  13.9616  1090  13.7857 
 18  132.0  4.2  -7.2  4.5  153.4  131.4  2.4  -1.1  2.4  46.6  337  12.954  356  14.5493 
