Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 83.2 2.4 80.0 2.3 90.4 1.2 89.2 1.2 
1 90.1 2.3 88.4 2.0 90.2 1.2 90.6 1.1 
2 80.7 2.3 84.0 2.1 89.0 1.1 91.6 1.1 
3 83.8 2.1 82.1 2.1 93.8 1.2 95.5 1.1 
4 88.8 2.2 80.5 2.4 91.9 1.1 92.0 1.0 
5 81.6 2.3 85.2 2.1 92.2 1.2 89.0 1.1 
6 84.1 2.2 81.3 2.5 87.5 1.1 85.7 1.1 
7 81.3 2.2 84.0 2.3 85.3 1.1 88.0 1.3 
8 91.9 2.4 88.2 2.1 90.1 1.2 87.8 1.2 
9 85.1 2.1 80.4 2.3 88.8 1.4 87.9 1.0 
10 83.8 2.4 86.8 2.3 94.3 1.2 92.9 1.0 
11 83.8 2.2 79.8 2.4 94.2 1.2 95.8 0.9 
12 82.7 2.4 89.0 2.3 85.3 1.1 86.9 1.1 
13 84.8 2.1 85.6 2.1 92.6 1.1 94.6 1.1 
14 89.4 2.3 87.1 2.2 91.1 1.2 89.2 1.1 
15 82.9 2.5 84.9 2.1 95.5 1.2 92.2 1.1 
16 84.4 2.6 80.8 2.6 88.1 1.6 85.1 1.1 
17 79.8 2.7 78.0 2.7 85.1 1.3 86.9 1.2 
18 83.4 2.7 79.1 2.8 86.6 1.5 78.1 1.4 
19 84.1 2.7 76.5 2.7 88.2 1.4 84.4 1.7 
20 87.1 2.8 80.3 2.7 90.8 1.4 81.8 1.4 
21 78.3 3.0 74.7 2.9 86.8 1.4 80.9 1.3 
22 81.7 2.7 78.8 2.8 89.4 1.5 84.6 1.4 
23 72.9 2.7 71.5 2.7 91.9 1.5 87.9 1.2 
24 74.8 2.9 81.3 2.8 89.9 1.5 88.3 1.2 
25 79.2 2.7 75.8 2.8 81.5 1.5 87.4 1.4 
26 72.9 2.8 77.8 2.7 90.5 1.3 88.8 1.2 
27 77.3 2.6 78.9 2.7 84.7 1.2 83.3 1.6 
28 77.3 2.6 80.8 2.8 86.6 1.3 84.6 1.2 
29 72.4 2.7 76.0 2.8 83.8 1.5 84.6 1.2 
30 81.7 2.8 77.4 2.8 88.3 1.3 91.1 1.2 
31 70.9 2.8 72.7 2.8 87.4 1.3 84.5 1.4 
32 94.1 3.0 90.1 2.8 95.8 1.2 91.2 1.3 
33 98.3 2.7 97.9 2.6 97.6 1.2 97.1 1.1 
34 92.0 2.5 91.5 2.8 95.8 1.2 95.9 1.1 
35 92.7 2.5 99.1 2.3 99.4 1.2 95.4 1.3 
36 98.8 2.7 99.3 2.7 101.0 1.2 101.1 1.1 
37 91.6 2.6 92.2 2.3 100.7 1.1 101.2 1.4 
38 92.5 2.7 94.0 2.7 98.3 1.5 99.1 1.2 
39 87.3 2.3 90.6 2.4 97.4 1.2 98.9 1.1 
40 96.1 2.3 88.4 2.6 99.2 1.2 96.6 1.3 
41 90.5 2.7 93.4 2.6 99.7 1.2 99.7 1.0 
42 92.7 2.8 94.3 2.6 96.8 1.2 98.8 1.1 
43 92.3 2.6 95.2 2.4 104.7 1.3 100.5 1.0 
44 90.9 2.9 83.7 2.7 98.3 1.3 94.0 1.1 
45 95.2 2.3 95.7 2.6 100.6 1.4 100.8 1.0 
46 88.8 2.5 85.8 2.4 98.5 1.2 99.1 1.1 
47 88.8 2.5 87.8 2.3 103.6 1.3 100.2 1.0 
48 78.8 2.1 81.2 2.1 78.5 1.3 76.9 1.1 
49 77.5 2.1 80.3 2.3 87.1 1.3 81.8 1.2 
50 77.3 2.3 83.6 2.3 85.4 1.3 83.6 1.4 
51 76.4 2.4 83.9 2.2 83.3 1.4 77.3 1.5 
52 86.2 2.2 77.6 2.3 80.4 1.1 84.3 1.5 
53 79.5 2.4 81.8 2.4 81.0 1.4 80.3 1.1 
54 71.8 2.1 79.4 2.2 87.2 1.4 90.7 1.2 
55 74.8 2.3 71.2 2.4 77.7 1.4 81.6 1.4 
56 75.1 2.3 80.2 2.2 79.8 1.2 85.9 1.2 
57 74.2 2.2 79.8 2.1 86.3 1.4 80.9 1.1 
58 87.2 2.2 85.2 2.1 83.5 1.2 79.0 1.5 
59 73.3 2.4 72.6 2.3 81.3 1.4 79.2 1.5 
60 75.1 2.2 80.3 2.3 79.9 1.2 85.7 1.4 
61 76.9 2.3 74.6 2.4 77.5 1.4 84.3 1.3 
62 79.2 2.2 75.3 2.3 80.8 1.2 84.8 1.3 
63 75.0 2.6 77.3 2.4 84.6 1.2 81.2 1.3 
64 77.1 2.2 80.6 2.1 83.4 1.2 81.8 1.1 
65 80.1 2.1 85.0 2.0 87.2 1.1 84.5 1.3 
66 77.4 2.0 80.5 2.0 86.2 1.2 92.3 1.0 
67 84.4 2.1 83.0 2.0 86.6 1.1 84.8 1.0 
68 85.9 2.1 82.2 2.0 86.0 1.3 82.5 1.4 
69 79.1 2.3 82.2 2.1 80.5 1.1 83.8 1.0 
70 82.1 2.0 82.2 2.1 85.0 1.1 84.8 1.0 
71 80.4 2.0 78.7 2.0 88.9 1.2 81.6 1.3 
72 83.0 2.1 81.3 2.0 82.6 1.2 81.3 1.1 
73 83.2 2.1 79.0 2.2 85.6 1.1 85.2 1.0 
74 80.7 2.0 78.9 2.1 84.9 1.3 81.4 1.1 
75 83.4 2.1 81.2 2.2 80.1 1.1 85.5 1.3 
76 77.5 2.0 80.4 2.1 84.1 1.1 82.1 1.2 
77 82.9 2.2 78.0 2.1 85.8 1.2 87.8 1.1 
78 78.3 2.2 74.9 2.0 80.1 1.1 79.9 1.4 
79 80.1 2.0 77.4 2.2 88.5 1.2 82.8 1.4 
80 76.6 4.1 84.8 3.9 88.1 1.2 87.5 1.5 
81 80.8 2.8 84.7 2.7 94.3 1.3 91.8 1.4 
82 84.1 3.0 89.5 3.0 88.3 1.4 85.4 1.1 
83 85.0 2.5 83.6 2.5 90.6 1.3 88.8 1.1 
84 86.5 2.8 89.6 2.8 89.5 1.4 91.1 1.1 
85 81.7 2.4 84.6 2.3 90.7 1.2 88.9 1.1 
86 85.9 2.5 86.5 2.5 88.3 1.2 84.2 1.6 
87 78.7 2.6 82.1 2.4 90.2 1.2 87.6 1.2 
88 81.4 2.5 85.3 2.4 86.9 1.3 91.9 1.2 
89 84.3 2.4 83.7 2.4 90.0 1.4 88.4 1.0 
90 81.2 2.3 79.7 2.4 92.4 1.3 92.3 1.0 
91 85.2 2.4 81.1 2.4 89.5 1.4 88.1 1.0 
92 80.6 2.3 84.1 2.3 84.9 1.2 84.7 1.1 
93 85.2 2.5 85.5 2.3 90.0 1.3 87.2 1.4 
94 86.2 2.3 83.2 2.3 80.6 1.2 82.8 1.2 
95 80.6 2.4 80.4 2.6 87.1 1.4 89.9 1.3 
96 81.5 2.5 79.6 2.4 77.9 1.4 77.5 1.2 
97 84.2 2.6 83.7 2.3 84.5 1.1 78.5 1.6 
98 83.1 2.6 81.8 2.4 80.6 1.2 82.4 1.2 
99 77.0 2.6 80.1 2.4 76.9 1.2 79.0 1.2 
100 81.3 2.5 85.5 2.6 85.2 1.2 87.0 1.1 
101 78.1 2.6 78.3 2.6 78.9 1.2 75.8 1.3 
102 82.5 2.5 78.9 2.5 83.3 1.2 81.4 1.1 
103 83.6 2.4 80.7 2.4 86.7 1.2 78.9 1.3 
104 79.0 2.6 76.0 2.5 79.7 1.1 77.6 1.6 
105 80.7 2.5 79.3 2.4 83.9 1.3 87.3 1.1 
106 74.5 2.5 81.7 2.5 84.2 1.1 81.7 1.2 
107 73.9 2.7 71.7 2.4 87.2 1.2 85.0 1.0 
108 75.9 2.5 75.0 2.4 80.9 1.5 78.4 1.2 
109 68.5 2.7 79.8 2.5 79.2 1.2 79.7 1.6 
110 72.0 2.6 72.0 2.6 81.3 1.3 83.2 1.2 
111 73.6 2.6 75.7 2.5 82.5 1.2 78.3 1.2 
112 81.6 2.4 79.6 2.3 82.0 1.3 85.1 1.5 
113 76.8 2.4 83.5 2.3 84.4 1.4 81.4 1.1 
114 80.4 2.2 81.3 2.3 84.0 1.2 88.7 1.3 
115 77.4 2.2 76.6 2.4 77.6 1.3 80.1 1.0 
116 76.8 2.4 79.7 2.5 77.2 1.3 83.5 1.3 
117 84.8 2.2 80.1 2.3 81.0 1.2 86.9 1.2 
118 81.7 2.1 81.0 2.3 89.7 1.4 88.2 1.1 
119 80.6 2.4 79.5 2.2 79.2 1.5 82.3 1.3 
120 78.1 2.4 80.4 2.3 83.7 1.2 80.7 1.1 
121 83.2 2.3 77.7 2.3 87.8 1.2 84.4 1.1 
122 75.2 2.5 78.6 2.5 81.5 1.3 82.6 1.2 
123 77.5 2.3 74.9 2.3 79.3 1.3 84.4 1.1 
124 78.2 2.5 72.1 2.4 79.8 1.2 80.2 1.5 
125 75.9 2.3 72.2 2.5 88.9 1.2 74.6 1.6 
126 79.6 2.4 74.9 2.4 85.0 1.3 76.9 1.4 
127 75.7 2.5 70.8 2.2 74.8 1.4 76.1 1.1 
