Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  121.0  3.2  -4.0  3.0  65.5  129.6  2.7  -1.0  2.4  44.5  6046  13.806  6069  13.6704 
 1  122.7  1.3  -6.1  1.1  9.3  135.4  4.2  -5.6  2.7  22.2  3204  13.2804  3144  13.7306 
 2  113.1  3.3  6.2  2.7  60.8  117.1  3.4  -3.8  2.9  62.9  636  12.7372  576  13.9614 
 3  127.3  1.8  -2.7  1.6  19.2  123.1  1.7  -1.3  1.5  17.5  4016  14.2095  3984  12.8497 
 4  116.2  1.6  3.1  1.7  23.0  114.3  1.9  3.2  2.1  33.6  5674  13.1187  5649  12.9913 
 5  126.6  3.9  0.5  2.7  59.6  131.6  4.4  -7.6  3.2  68.4  6072  13.6595  6095  13.497 
 6  120.4  1.7  0.7  1.4  14.8  127.4  1.3  -5.1  1.1  8.1  0 0 0 0
 7  128.2  1.6  -7.6  1.9  29.6  122.2  3.5  -2.4  3.6  59.3  275  14.0921  291  13.3707 
 8  131.9  3.0  -4.7  2.0  29.7  132.4  3.5  -6.6  2.5  42.2  0 0 0 0
 9  126.4  1.5  -5.6  1.3  11.5  123.2  2.5  1.1  2.1  32.6  4648  13.8095  4651  14.2173 
 10  122.0  1.8  -2.5  1.9  28.2  123.4  3.0  0.0  3.1  75.7  6155  13.2458  6162  13.4984 
 11  119.4  2.1  -1.5  1.6  20.4  122.2  3.6  1.0  2.7  55.1  0 0 0 0
 12  114.7  4.7  1.1  3.0  67.4  124.1  2.0  -2.0  1.3  12.6  0 0 0 0
 13  115.8  2.8  2.9  1.7  23.0  122.2  1.1  -1.8  0.7  3.4  6071  13.8998  6090  14.056 
 14  123.7  2.7  -5.0  2.3  35.9  128.9  6.9  -2.3  5.4  208.7  0 0 0 0
 15  122.7  3.7  -1.6  3.5  90.7  120.3  2.1  -2.2  2.0  30.8  1090  14.3554  1077  13.7158 
 16  129.0  5.1  5.6  6.1  315.4  115.0  1.7  2.4  2.2  39.5  4603  13.958  4541  13.6169 
 17  122.1  5.3  1.3  6.7  330.0  127.2  4.4  1.5  5.2  211.2  1064  13.5431  1058  13.2592 
 18  126.5  3.0  -4.1  3.2  78.4  124.1  1.6  1.3  1.7  21.4  382  12.7174  403  13.8051 
 19  120.4  2.8  3.2  2.6  52.7  120.7  1.3  2.7  1.2  10.8  0 0 0 0
 20  127.0  2.3  -2.9  1.8  25.5  121.3  4.3  -1.7  3.6  89.2  684  13.3913  628  12.4145 
 21  120.7  1.2  -3.2  1.3  13.8  124.0  3.5  9.0  3.4  104.8  3790  15.2038  3794  13.623 
 22  119.7  3.9  3.7  3.5  101.9  124.4  1.2  1.6  1.1  8.8  0  0  0  0 
 23  126.7  4.6  -3.2  3.3  82.3  130.9  1.7  -1.7  1.2  11.0  0 0 0 0
