Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 84.2 2.2 81.6 2.3 92.4 1.1 88.5 1.1 
1 85.0 2.2 84.1 2.4 94.8 1.2 93.1 1.1 
2 79.8 2.0 81.8 2.3 88.6 1.1 91.9 1.0 
3 86.3 2.2 89.8 2.1 90.7 1.3 89.1 1.1 
4 79.7 2.4 82.2 2.3 96.8 1.2 93.1 1.1 
5 80.9 2.2 85.5 2.0 92.4 1.1 89.8 1.0 
6 87.2 2.2 81.6 2.4 88.1 1.2 87.6 1.1 
7 86.2 2.3 84.5 2.3 88.1 1.1 91.7 1.1 
8 88.2 2.2 87.6 2.1 91.7 1.1 87.1 1.2 
9 87.0 2.1 86.0 2.1 92.8 1.1 88.9 1.1 
10 86.1 2.2 88.7 2.4 90.6 1.4 82.5 1.3 
11 86.3 2.3 83.2 2.4 86.9 1.3 89.7 1.4 
12 86.8 2.3 83.5 2.4 88.2 1.1 91.5 1.1 
13 88.4 2.1 90.5 2.1 93.4 1.2 95.0 1.1 
14 83.9 2.1 92.8 2.2 87.5 1.4 91.8 1.0 
15 82.3 2.3 87.4 2.3 88.9 1.4 87.7 1.0 
16 82.2 2.2 77.9 2.0 91.9 1.1 93.1 1.4 
17 75.0 2.1 77.7 2.2 88.4 1.2 83.9 1.1 
18 79.5 2.1 79.3 2.0 85.9 1.2 87.4 1.1 
19 85.1 2.0 82.2 2.2 85.3 1.1 88.3 1.1 
20 79.6 2.0 81.5 2.2 86.2 1.1 85.7 1.0 
21 76.9 2.2 78.9 2.2 89.4 1.2 93.2 1.2 
22 77.4 2.0 76.7 2.2 80.0 1.2 86.8 1.2 
23 73.7 2.1 77.5 2.1 88.6 1.2 92.0 0.9 
24 79.3 2.0 76.5 2.0 83.3 1.1 81.1 1.0 
25 85.0 2.0 79.4 2.2 86.5 1.4 82.0 1.1 
26 80.4 2.0 81.7 2.2 91.1 1.2 88.1 1.0 
27 81.3 2.1 78.7 2.0 91.0 1.2 90.8 1.1 
28 83.1 2.1 83.6 1.9 89.3 1.4 88.0 1.0 
29 81.7 2.1 77.4 2.2 84.6 1.1 88.1 1.0 
30 81.5 2.0 76.6 2.1 90.2 1.2 88.4 1.0 
31 76.6 2.0 79.7 2.0 86.8 1.3 93.1 1.2 
32 83.9 3.1 82.4 3.1 86.8 1.3 93.5 1.3 
33 85.7 2.6 85.2 2.8 93.9 1.3 84.9 1.3 
34 88.4 2.7 91.8 2.7 91.7 1.2 89.5 1.1 
35 97.5 2.5 87.1 2.5 92.4 1.2 95.3 1.1 
36 90.6 2.9 88.1 2.9 93.8 1.3 87.6 1.1 
37 97.3 2.6 94.8 2.5 92.3 1.2 92.1 1.1 
