Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 783
1 782
2 776
3 787
4 760
5 779
6 780
7 777
8 779
9 784
10 780
11 735
12 763
13 777
14 784
15 776
16 743
17 741
18 758
19 746
20 759
21 755
22 751
23 751
24 755
25 752
26 753
27 749
28 757
29 746
30 747
31 753
32 748
33 744
34 744
35 762
36 764
37 741
38 755
39 746
40 752
41 748
42 750
43 761
44 750
45 745
46 752
47 750
48 772
49 785
50 783
51 777
52 780
53 769
54 775
55 781
56 779
57 783
58 773
59 777
60 768
61 787
62 788
63 770
64 743
65 755
66 751
67 745
68 744
69 737
70 741
71 747
72 748
73 740
74 742
75 747
76 756
77 734
78 747
79 753
80 784
81 794
82 780
83 783
84 793
85 781
86 771
87 781
88 739
89 792
90 777
91 799
92 794
93 739
94 776
95 794
96 776
97 746
98 764
99 767
100 753
101 756
102 727
103 759
104 768
105 767
106 756
107 758
108 764
109 762
110 755
111 760
112 889
113 738
114 735
115 734
116 741
117 994
118 1006
119 735
120 739
121 720
122 726
123 751
124 741
125 726
126 747
127 750
