Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 44 941
1 46 956
2 39 954
3 34 946
4 43 938
5 38 938
6 53 954
7 13 947
8 49 950
9 48 973
10 45 961
11 50 948
12 55 957
13 46 951
14 54 945
15 53 972
16 40 938
17 37 932
18 43 933
19 34 931
20 41 921
21 39 931
22 42 933
23 47 945
24 42 930
25 41 955
26 45 929
27 36 934
28 48 936
29 41 924
30 50 940
31 39 928
32 6 916
33 7 906
34 6 925
35 7 915
36 6 917
37 6 920
38 7 911
39 6 965
40 11 916
41 10 924
42 7 919
43 7 911
44 6 911
45 10 920
46 7 921
47 16 929
48 51 995
49 59 965
50 52 967
51 60 968
52 57 963
53 58 956
54 52 981
55 62 955
56 62 960
57 5 956
58 52 949
59 54 952
60 55 956
61 57 964
62 56 955
63 60 956
64 10 959
65 19 936
66 11 927
67 21 933
68 16 930
69 26 932
70 9 933
71 21 927
72 17 917
73 8 915
74 13 941
75 16 926
76 12 916
77 22 927
78 19 930
79 5 936
80 40 949
81 31 933
82 32 943
83 26 942
84 37 955
85 27 940
86 39 934
87 23 915
88 35 933
89 27 937
90 32 934
91 39 950
92 41 935
93 30 922
94 35 936
95 37 932
96 12 945
97 12 938
98 25 955
99 28 942
100 26 951
101 12 964
102 36 949
103 26 947
104 30 939
105 16 945
106 23 946
107 32 938
108 25 969
109 27 946
110 31 924
111 37 956
112 10 921
113 20 934
114 11 925
115 9 919
116 7 908
117 6 905
118 18 918
119 6 917
120 16 927
121 11 911
122 17 929
123 20 920
124 14 933
125 14 908
126 11 931
127 25 917
