Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 763
1 769
2 756
3 759
4 756
5 784
6 765
7 763
8 769
9 779
10 771
11 753
12 762
13 776
14 769
15 773
16 767
17 759
18 763
19 763
20 784
21 764
22 764
23 736
24 757
25 756
26 758
27 760
28 767
29 749
30 760
31 768
32 765
33 771
34 764
35 761
36 765
37 757
38 771
39 763
40 750
41 771
42 765
43 764
44 753
45 763
46 763
47 767
48 756
49 760
50 757
51 752
52 759
53 755
54 755
55 764
56 750
57 766
58 760
59 762
60 757
61 750
62 767
63 767
64 770
65 772
66 764
67 770
68 772
69 755
70 763
71 769
72 763
73 761
74 773
75 758
76 768
77 769
78 767
79 764
80 753
81 753
82 760
83 752
84 741
85 752
86 747
87 752
88 740
89 751
90 760
91 757
92 766
93 705
94 737
95 760
96 777
97 770
98 792
99 781
100 772
101 645
102 768
103 783
104 779
105 779
106 773
107 748
108 772
109 777
110 781
111 773
112 755
113 752
114 751
115 766
116 767
117 740
118 760
119 756
120 756
121 746
122 765
123 766
124 760
125 762
126 763
127 768
