Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  117.0  1.3  2.6  1.2  9.8  126.9  2.0  0.6  1.7  22.6  6005  15.2163  6013  13.867 
 1  122.6  5.2  1.3  4.4  140.4  121.3  2.2  4.8  1.4  6.2  3744  13.6032  3661  14.8817 
 2  114.8  2.9  7.7  2.4  48.1  119.2  2.6  -0.1  2.2  36.8  818  13.1746  792  13.6989 
 3  124.1  1.6  1.9  1.5  16.3  128.0  1.4  -1.8  1.2  11.5  4492  14.4392  4520  13.6727 
 4  113.8  3.9  6.8  4.1  141.8  121.7  1.3  1.2  1.4  16.1  6069  13.2961  6063  13.0848 
 5  123.7  3.8  2.4  2.6  54.1  126.2  2.5  -4.4  1.8  22.2  6026  13.767  6028  13.5885 
 6  120.1  3.7  1.7  2.9  69.3  126.7  2.1  -2.2  1.7  20.7  0 0 0 0
 7  132.3  4.2  -6.4  5.2  215.0  120.5  1.9  0.6  2.0  18.2  366  14.0352  337  13.6803 
 8  135.4  3.6  -1.8  2.4  43.1  129.3  1.5  -4.3  1.1  7.9  0 0 0 0
 9  126.8  2.2  -4.6  1.9  24.9  123.8  1.4  1.7  1.2  10.4  4766  14.1728  4771  14.3894 
 10  128.0  3.7  -4.7  4.0  125.3  126.4  1.1  -0.6  1.2  10.8  6112  14.1679  6113  14.0291 
 11  116.2  4.6  -2.2  3.6  101.9  123.9  1.8  2.4  1.3  13.2  0 0 0 0
 12  127.0  6.1  -2.4  4.0  115.6  122.0  3.1  0.6  2.0  29.0  0 0 0 0
 13  121.7  3.0  2.4  1.9  26.8  124.0  2.4  -0.7  1.5  15.6  6019  14.5384  6011  14.3638 
 14  120.4  5.1  -3.3  4.2  124.4  121.7  3.0  2.3  2.3  39.5  0 0 0 0
 15  123.0  5.1  -1.2  4.8  172.1  118.5  2.5  2.8  2.3  41.8  1184  14.3536  1217  14.0536 
 16  114.7  5.6  11.8  6.8  388.5  110.9  2.2  4.8  2.8  63.4  4635  14.0227  4581  13.5443 
 17  125.4  2.8  -5.8  3.5  88.8  125.6  1.7  4.0  2.1  33.3  1267  13.593  1304  13.0991 
 18  125.1  5.1  -4.6  5.4  221.7  123.0  2.8  -0.7  2.9  66.9  424  13.7815  419  12.7855 
 19  121.3  2.9  3.0  2.8  58.6  123.9  0.9  1.7  0.8  4.8  0 0 0 0
 20  116.7  4.4  0.9  3.5  99.3  119.1  4.2  5.5  3.5  87.4  560  13.6603  533  13.5644 
 21  111.0  5.3  5.6  5.9  278.8  124.9  2.8  10.4  2.8  68.5  4357  13.9273  4203  13.8912 
 22  112.6  1.9  5.6  1.7  24.9  127.2  1.3  2.1  1.2  10.5  263  12.5367  265  14.9021 
 23  118.7  5.1  2.7  3.7  102.9  124.1  1.4  0.7  1.0  7.5  0 0 0 0
 24  121.6  2.9  2.1  3.8  107.6  127.1  4.4  -3.5  5.5  222.9  6059  14.0332  6059  13.8018 
 25  127.0  2.2  -0.1  3.1  76.8  123.9  3.3  -2.5  4.5  161.9  5776  14.6754  5774  13.8065 
 26  123.1  4.0  0.0  4.0  120.6  125.8  3.8  1.2  3.7  103.0  284  11.868  284  13.5349 
 27  121.5  2.1  2.8  1.8  23.9  121.8  4.5  1.4  3.9  107.4  6024  13.8497  6034  13.8696 
 28  122.4  3.5  -0.9  4.1  134.7  117.9  2.7  3.5  3.2  82.3  1316  13.8762  1311  13.247 
 29  117.1  2.1  3.2  1.4  15.5  123.0  3.5  3.8  2.3  39.5  0 0 0 0
 30  121.1  4.8  -0.3  3.5  87.4  123.7  3.1  1.4  2.2  30.2  0 0 0 0
 31  126.3  4.4  1.4  4.2  134.4  125.9  4.9  -3.0  4.8  171.6  4878  13.6352  4926  14.5296 
 32  125.9  2.3  -1.1  2.0  30.9  123.4  1.9  0.7  1.7  21.4  0 0 0 0
 33  113.9  1.9  7.8  2.3  35.5  122.7  1.9  0.4  2.5  51.1  0 0 0 0
 34  119.8  5.8  11.1  8.8  653.9  124.5  3.7  1.0  5.4  233.8  422  13.8644  384  12.2655 
 35  125.8  2.9  -3.5  2.7  55.3  124.0  2.3  3.3  2.2  29.4  0 0 0 0
 36  114.1  1.6  7.0  2.4  27.4  124.8  3.7  -1.9  7.3  259.9  1292  12.8261  1204  12.2258 
 37  118.3  5.2  7.9  9.3  719.6  124.0  4.4  -2.4  7.8  488.8  5928  14.3076  5932  13.4121 
 38  131.1  2.7  -8.5  4.1  131.6  120.5  3.4  -2.1  5.1  196.9  1106  12.404  1104  13.1761 
 39  120.7  0.7  6.2  0.8  4.9  123.4  1.4  -11.7  1.6  18.6  519  12.8589  508  12.4831 
 40  123.2  1.5  -1.7  1.9  28.2  122.4  0.4  0.0  0.6  2.4  0 0 0 0
 41  126.1  2.7  -4.5  2.2  34.4  133.9  6.2  -2.0  4.7  159.6  0 0 0 0
 42  121.9  3.4  4.1  4.5  171.0  120.2  4.6  5.5  6.1  318.1  0 0 0 0
 43  118.8  1.6  4.7  2.0  32.4  121.5  0.7  -0.7  0.9  6.8  0 0 0 0
 44  118.2  1.7  -0.2  1.8  25.5  117.0  3.7  0.9  3.9  122.8  0 0 0 0
 45  127.8  2.9  1.0  3.9  116.5  124.4  0.9  1.8  1.3  13.3  5902  14.6445  5870  13.9894 
 46  115.7  3.4  5.5  4.3  147.2  124.1  1.9  -1.6  2.4  46.2  4871  13.8291  4888  14.0707 
 47  124.7  3.0  -0.1  4.0  129.9  132.0  5.3  -11.8  7.2  366.6  479  15.0122  450  12.6517 
 48  123.9  2.6  1.2  4.3  147.7  121.0  1.1  4.7  2.0  19.4  5967  14.0256  5963  14.1536 
 49  127.8  3.4  1.2  4.5  175.1  121.7  2.0  2.5  2.7  60.7  2968  12.992  2951  14.058 
 50  124.2  4.3  6.6  6.1  334.8  116.7  2.3  8.3  3.3  94.6  3072  13.9987  3030  13.9551 
 51  129.1  1.7  0.5  2.7  62.1  121.3  1.7  6.3  2.8  63.3  4413  12.6913  4392  12.5556 
 52  129.5  1.3  -5.8  1.7  23.5  124.5  2.0  4.2  2.7  58.9  5148  13.7886  5206  13.6696 
 53  121.3  1.6  8.2  2.1  38.8  121.5  1.2  3.9  1.7  22.8  517  14.4271  593  13.5051 
 54  121.4  0.6  3.9  0.7  3.7  125.6  0.8  -2.4  0.9  6.7  6021  14.1638  6034  14.3638 
 55  124.4  2.9  4.1  3.8  122.8  120.7  2.3  5.0  3.0  75.4  331  13.6688  373  14.0953 
 56  123.5  4.6  3.7  7.4  474.7  137.3  6.9  -7.3  11.0  992.4  1092  13.6888  1127  13.1286 
 57  119.9  1.8  5.4  2.3  40.9  122.5  1.7  0.3  1.4  4.0  6006  14.3585  5996  13.6683 
 58  122.3  2.6  2.4  4.5  165.9  127.1  4.3  -1.0  7.6  281.3  4573  13.0567  4597  12.728 
 59  127.5  2.1  0.7  2.9  70.5  122.4  1.9  0.6  2.7  59.0  5553  14.3311  5541  14.2589 
 60  133.9  3.9  -1.2  6.6  365.9  114.5  3.1  9.9  5.5  115.8  6030  13.8749  6022  14.0486 
 61  124.1  2.3  -0.7  3.3  88.2  126.1  0.7  0.8  1.0  7.7  0 0 0 0
 62  120.3  1.5  3.2  2.0  31.4  118.8  2.2  2.9  2.8  64.3  610  13.1671  576  14.1363 
 63  130.3  1.9  -1.4  2.1  33.4  121.3  0.9  6.7  0.9  7.1  603  13.5134  619  13.8284 
 64  124.1  1.0  0.3  0.8  4.7  131.3  4.7  -1.7  2.7  31.7  0 0 0 0
 65  124.2  3.0  0.8  2.3  43.5  122.7  3.6  0.8  2.8  62.5  2400  13.7217  2431  13.1951 
 66  124.8  1.5  -1.0  1.0  7.8  125.2  1.5  1.6  1.0  8.5  0 0 0 0
 67  118.5  2.1  1.9  1.6  20.7  124.9  4.8  -1.9  3.5  92.1  0 0 0 0
 68  126.1  2.1  -2.7  1.6  19.2  125.0  3.8  -0.3  2.8  61.9  5535  13.7223  5574  13.8831 
 69  123.7  4.1  0.7  2.5  46.5  121.9  2.3  0.4  1.4  15.6  0 0 0 0
 70  127.3  2.2  -2.1  1.3  12.4  130.9  3.7  0.9  2.1  34.2  6049  14.2458  6037  14.0211 
 71  127.2  2.7  -2.0  2.0  32.0  118.9  2.1  2.4  1.6  20.7  6121  14.2822  6115  14.3539 
 72  112.5  4.8  9.0  3.5  103.6  131.1  4.4  -1.7  3.1  72.2  1217  13.176  1166  13.3739 
 73  126.7  1.1  -1.3  0.7  3.9  130.9  6.8  -0.7  4.4  149.5  6085  14.5664  6058  14.4881 
 74  126.8  1.5  -0.3  1.0  7.9  128.1  4.8  -0.0  3.1  77.6  0 0 0 0
 75  119.3  2.4  2.6  1.8  25.4  125.3  5.3  -0.2  3.9  119.2  5325  14.8627  5350  14.697 
 76  124.8  2.4  -1.1  1.6  22.1  126.7  0.9  -0.9  0.6  3.2  2598  13.6605  2577  13.9862 
 77  118.4  2.3  2.2  1.6  22.8  128.1  2.3  -3.6  1.6  21.2  6085  13.8562  6095  14.0742 
 78  131.9  2.5  -0.1  1.2  10.3  124.3  6.4  -4.2  3.2  73.3  6019  14.9355  6024  13.7267 
 79  127.7  1.4  -2.0  0.9  6.5  130.5  4.4  -10.2  3.0  62.6  1313  13.2147  1296  13.6202 
 80  119.6  1.8  2.5  1.5  17.9  123.1  1.7  1.7  1.4  15.0  0 0 0 0
 81  113.6  2.5  3.4  1.7  23.5  118.4  1.3  2.1  0.9  6.0  3347  13.4321  3349  13.1414 
 82  118.6  3.2  1.4  2.5  52.0  118.5  5.8  5.9  4.5  162.9  0  0  0  0 
 83  123.6  3.0  0.4  2.8  68.3  119.5  1.1  0.4  1.1  9.4  0  0  0  0 
 84  119.7  0.6  0.7  0.6  3.5  118.1  1.0  5.3  0.8  3.4  729  12.487  738  13.2207 
 85  119.7  1.0  1.0  1.0  8.0  117.9  6.0  5.2  4.6  98.4  0 0 0 0
 86  125.3  3.1  1.5  2.3  45.3  122.9  2.6  -2.3  2.1  31.9  6054  14.3837  6047  13.9833 
 87  119.7  2.5  4.1  2.7  59.9  125.3  2.6  0.1  2.8  68.2  0 0 0 0
 88  123.2  3.3  1.1  2.3  44.2  118.0  1.1  0.3  0.8  4.6  0 0 0 0
 89  127.0  1.5  -1.0  1.4  17.0  119.4  1.7  0.9  1.6  22.4  4575  13.5149  4624  13.3471 
 90  124.9  1.6  0.4  1.5  18.5  119.9  2.3  0.3  1.9  14.6  0 0 0 0
 91  124.7  2.1  -0.5  1.8  25.4  124.0  1.3  -0.4  1.1  9.8  0 0 0 0
 92  116.0  5.1  3.0  5.6  247.2  120.9  2.4  6.5  2.0  19.7  3125  13.9637  3177  13.3729 
 93  119.9  3.2  0.9  2.2  39.1  129.0  4.2  -2.6  2.3  21.8  0 0 0 0
 94  129.0  6.9  0.4  5.7  250.0  123.4  2.3  -0.4  2.1  32.3  0 0 0 0
 95  116.6  2.7  3.7  2.5  54.2  131.2  1.6  0.2  1.4  16.6  546  13.0955  589  14.0444 
 96  117.7  3.0  0.4  1.9  30.1  123.2  8.4  1.9  5.1  225.5  5785  13.2917  5799  13.5957 
 97  121.0  3.7  -1.7  2.4  39.2  129.5  6.0  -1.4  3.7  111.9  0 0 0 0
 98  122.1  0.7  1.3  0.4  1.3  125.0  1.9  2.5  1.1  9.9  0 0 0 0
 99  127.4  2.0  0.3  1.7  25.4  126.6  1.0  0.0  0.9  6.7  0 0 0 0
 100  122.6  1.6  -1.1  1.0  8.1  118.6  4.0  -3.3  2.5  48.5  0 0 0 0
 101  121.2  1.7  1.7  1.1  10.9  123.7  3.0  -2.1  2.0  33.8  0 0 0 0
 102  113.4  2.9  3.3  2.1  36.9  121.7  2.7  2.0  1.8  28.7  0 0 0 0
 103  116.1  2.2  4.5  1.4  15.6  123.2  1.7  -5.5  1.1  8.5  5960  13.6625  5990  13.308 
 104  116.8  2.3  3.7  1.5  17.4  128.7  4.8  -1.1  2.9  68.4  3899  13.4899  3892  13.0233 
 105  124.7  2.8  0.3  2.0  30.0  139.3  9.8  -3.8  6.1  307.7  0 0 0 0
 106  121.8  2.3  1.0  1.7  24.1  124.1  3.3  1.3  2.4  49.2  6047  13.6481  6066  14.1489 
 107  125.2  2.1  -4.4  1.7  23.3  124.3  2.3  2.5  1.8  27.9  0 0 0 0
 108  123.7  1.1  1.2  0.8  5.5  127.9  1.4  -0.3  1.0  7.6  0 0 0 0
 109  125.2  1.1  -2.1  0.7  4.2  122.6  2.1  0.6  1.4  14.8  0 0 0 0
 110  101.7  8.7  13.2  7.1  421.2  128.9  5.0  -1.0  3.9  114.3  6071  13.7694  6064  13.3907 
