Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 80.1 2.2 78.3 2.4 80.0 1.1 82.3 1.1 
1 74.0 2.4 78.5 2.2 76.9 1.1 81.2 1.5 
2 81.4 2.1 81.7 2.2 84.4 1.1 84.6 1.4 
3 82.2 2.3 74.5 2.5 82.2 1.3 88.2 0.9 
4 80.7 2.2 77.4 2.4 77.8 1.2 79.5 1.4 
5 75.1 2.4 73.9 2.1 88.0 1.0 85.5 1.1 
6 75.6 2.2 78.8 2.3 86.7 1.2 87.9 0.9 
7 78.8 2.2 79.8 2.4 82.5 1.2 80.3 1.0 
8 70.9 2.3 71.1 2.3 80.5 1.1 82.6 1.1 
9 79.7 2.1 79.0 2.2 83.0 1.2 81.5 1.1 
10 73.2 2.5 73.7 2.2 77.3 1.2 79.9 1.5 
11 77.4 2.2 74.2 2.4 83.1 1.2 81.7 1.1 
12 79.6 2.2 77.6 2.3 86.4 1.2 84.0 1.5 
13 77.0 2.4 80.2 2.1 82.8 1.4 86.6 1.1 
14 81.0 2.4 76.6 2.1 86.3 1.3 91.4 1.1 
15 74.3 2.2 78.0 2.2 84.2 1.1 84.5 1.0 
16 75.6 2.3 69.8 2.3 87.5 1.2 80.7 1.1 
17 77.0 2.3 74.8 2.3 83.3 1.2 81.4 1.1 
18 72.2 2.2 68.9 2.2 76.7 1.2 76.3 1.1 
19 77.6 2.2 79.1 2.4 86.9 1.1 84.3 1.0 
20 81.4 2.4 79.7 2.2 82.8 1.2 81.0 1.1 
21 77.6 2.4 80.9 2.4 81.8 1.2 83.0 1.1 
22 68.7 2.2 71.7 2.2 86.4 1.1 85.0 1.1 
23 73.6 2.4 69.4 2.1 79.5 1.1 77.2 1.1 
24 70.3 2.1 72.2 2.1 76.4 1.2 76.3 1.1 
25 67.4 2.4 75.1 2.3 80.1 1.1 79.0 1.5 
