Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 22 933
1 23 926
2 17 925
3 29 937
4 22 919
5 19 919
6 32 947
7 27 931
8 20 920
9 16 915
10 19 921
11 29 928
12 22 923
13 10 926
14 23 925
15 28 928
16 14 913
17 18 913
18 23 927
19 19 916
20 21 926
21 24 935
22 23 917
23 15 912
24 27 924
25 23 927
26 26 924
27 26 918
28 28 927
29 15 918
30 31 932
31 21 998
32 20 955
33 26 922
34 28 925
35 24 934
36 33 929
37 22 927
38 25 920
39 28 931
40 32 939
41 30 934
42 34 937
43 37 934
44 36 947
45 41 934
46 39 936
47 35 931
48 7 903
49 7 900
50 6 911
51 6 910
52 7 901
53 6 924
54 6 909
55 6 946
56 7 914
57 6 924
58 6 908
59 5 921
60 6 910
61 7 916
62 7 911
63 6 908
64 6 947
65 6 908
66 6 919
67 6 894
68 6 905
69 7 902
70 6 903
71 6 966
72 6 901
73 7 901
74 6 909
75 8 903
76 6 903
77 6 897
78 6 895
79 6 916
80 18 927
81 15 913
82 8 932
83 10 928
84 15 930
85 9 912
86 17 922
87 16 916
88 14 908
89 17 914
90 10 904
91 11 906
92 12 908
93 20 912
94 12 913
95 26 920
96 17 927
97 24 922
98 24 937
99 18 968
100 22 921
101 25 934
102 21 965
103 27 923
104 8 920
105 28 921
106 29 920
107 26 932
108 26 918
109 26 929
110 30 920
111 10 913
112 29 933
113 26 930
114 33 948
115 27 936
116 31 953
117 34 941
118 32 931
119 21 931
120 34 935
121 25 926
122 29 934
123 29 927
124 30 926
125 37 951
126 26 929
127 42 969
