Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 88.2 2.3 87.9 2.3 96.8 1.3 93.3 1.2 
1 87.2 2.2 87.3 2.2 91.7 1.2 89.6 1.1 
2 87.8 2.2 90.9 2.5 98.2 1.4 103.1 1.2 
3 93.0 2.2 93.8 2.2 96.3 1.1 99.5 1.1 
4 92.6 2.4 92.3 2.2 97.4 1.2 99.8 1.1 
5 90.7 2.1 88.8 2.1 97.2 1.2 99.1 1.1 
6 89.7 2.2 92.4 2.2 99.7 1.1 96.0 1.3 
7 92.1 2.2 95.2 2.2 97.0 1.2 101.9 1.4 
8 92.7 2.4 98.5 2.5 99.5 1.2 96.0 1.1 
9 88.5 2.4 87.4 2.1 97.7 1.2 99.7 1.0 
10 95.0 2.3 89.2 2.4 98.7 1.2 96.7 1.0 
11 87.2 2.3 89.9 2.4 96.4 1.1 101.1 1.3 
12 86.8 2.1 86.9 2.5 99.3 1.1 97.5 1.1 
13 92.8 2.2 91.8 2.5 98.2 1.3 96.4 1.4 
14 89.2 2.3 92.0 2.3 94.4 1.2 96.0 1.1 
15 91.0 2.5 87.8 2.3 99.3 1.4 100.7 1.3 
16 77.4 2.5 79.4 2.5 88.0 1.2 91.0 1.2 
17 72.4 2.4 75.0 2.6 82.0 1.3 84.8 1.5 
18 73.3 2.4 76.1 2.5 90.7 1.3 89.2 1.2 
19 77.6 2.5 73.0 2.7 89.4 1.4 88.0 1.1 
20 80.6 2.5 82.2 2.4 89.4 1.3 82.2 1.3 
21 81.0 2.7 78.9 2.4 84.3 1.3 80.7 1.1 
22 79.1 2.4 79.5 2.7 87.8 1.2 83.9 1.3 
23 77.4 2.4 78.7 2.6 83.0 1.3 80.4 1.2 
24 79.0 2.4 79.5 2.5 87.0 1.2 85.3 1.2 
25 70.9 2.6 79.5 2.4 81.5 1.3 83.4 1.2 
26 76.5 2.6 79.7 2.6 77.9 1.3 81.0 1.6 
27 72.0 2.4 77.2 2.5 88.7 1.3 83.5 1.3 
28 81.0 2.6 74.8 2.5 89.9 1.4 87.8 1.1 
29 72.8 2.5 74.5 2.6 80.4 1.2 82.9 1.2 
30 83.8 2.6 78.3 2.6 85.4 1.4 84.1 1.5 
31 73.5 2.4 74.0 2.4 87.7 1.2 84.7 1.1 
32 72.2 2.9 82.7 2.8 87.8 1.4 87.9 1.6 
33 76.6 2.6 81.5 2.8 84.2 1.3 94.4 1.4 
34 77.8 2.6 82.9 2.7 78.2 1.4 84.1 1.2 
35 86.3 2.4 76.7 2.5 86.2 1.4 84.7 1.1 
36 84.8 2.8 87.9 3.0 87.7 1.4 91.0 1.2 
37 82.9 2.4 81.4 2.3 79.2 1.4 87.1 1.3 
38 78.5 2.6 77.6 2.9 83.8 1.3 80.0 1.4 
39 78.5 2.4 74.5 2.3 84.1 1.4 82.6 1.6 
40 73.9 2.5 81.8 2.5 86.9 1.2 84.8 1.1 
41 77.2 2.6 74.3 2.6 82.9 1.4 87.5 1.1 
42 76.0 2.6 75.6 2.7 81.8 1.3 84.1 1.3 
43 81.9 2.5 78.7 2.6 86.8 1.4 91.5 1.1 
44 74.8 3.0 78.2 2.8 78.9 1.5 82.8 1.4 
45 81.2 2.3 78.4 2.4 83.4 1.3 81.8 1.2 
46 77.3 2.4 81.9 2.5 84.2 1.2 87.3 1.1 
47 80.3 2.3 80.0 2.3 88.6 1.3 91.9 1.1 
48 80.9 2.1 81.6 2.3 85.8 1.4 84.4 1.0 
49 78.1 2.2 78.4 2.6 84.8 1.1 86.6 1.1 
50 77.0 2.2 79.7 2.1 85.0 1.3 83.7 1.6 
51 74.0 2.4 76.9 2.5 82.2 1.3 83.7 1.4 
52 77.1 2.2 75.3 2.5 82.6 1.3 83.3 1.1 
53 76.3 2.3 76.4 2.5 88.5 1.1 82.0 1.4 
54 80.8 2.2 81.9 2.3 84.6 1.1 86.5 1.1 
55 80.6 2.4 76.6 2.4 92.6 1.1 86.3 1.4 
56 76.8 2.2 78.3 2.5 83.9 1.1 82.2 1.1 
57 79.8 2.2 79.3 2.3 85.1 1.2 84.8 1.0 
58 77.9 2.5 80.3 2.5 80.5 1.1 84.2 1.2 
59 77.0 2.4 78.1 2.5 83.4 1.2 80.6 1.1 
60 78.4 2.3 79.3 2.4 87.5 1.1 85.6 1.0 
61 74.5 2.6 77.6 2.5 81.8 1.2 84.8 1.3 
62 74.8 2.3 78.8 2.5 79.0 1.4 82.5 1.1 
63 74.3 2.8 78.5 2.7 80.2 1.2 87.1 1.2 
64 80.0 2.0 79.0 2.1 85.5 1.3 81.2 1.2 
65 83.0 2.0 81.2 2.1 86.8 1.3 79.9 1.2 
66 77.3 2.0 78.7 2.1 84.5 1.4 87.0 1.0 
67 80.7 2.1 80.9 2.3 87.4 1.2 84.0 1.1 
68 82.1 2.0 83.0 2.3 88.5 1.4 85.3 1.0 
69 90.9 2.1 81.9 2.1 85.8 1.2 87.2 1.0 
70 83.5 2.1 81.0 2.1 84.6 1.3 81.8 1.1 
71 84.1 2.0 80.1 2.1 87.2 1.2 83.3 1.6 
72 85.1 1.9 80.6 2.1 84.0 1.1 82.1 1.1 
73 81.0 2.3 82.1 2.0 88.5 1.2 83.8 1.2 
74 79.7 2.2 82.2 2.2 86.7 1.1 84.7 1.0 
75 80.0 2.1 82.8 2.1 86.0 1.3 85.0 1.1 
76 77.6 2.1 81.7 2.0 86.1 1.2 83.7 1.4 
77 78.7 2.1 76.7 2.0 87.2 1.2 81.5 1.3 
78 79.9 2.1 85.2 2.0 85.6 1.2 88.2 1.0 
79 81.2 2.1 78.6 2.1 89.9 1.4 82.3 1.3 
80 78.2 4.3 77.2 4.1 87.2 1.3 85.1 1.2 
81 81.7 3.0 79.2 2.9 86.7 1.4 90.5 1.4 
82 82.5 3.3 79.3 3.3 88.9 1.4 91.9 1.1 
83 81.2 2.7 82.4 2.5 88.7 1.4 84.6 1.2 
84 84.2 3.0 85.2 2.6 87.5 1.2 84.5 1.1 
85 83.0 2.5 84.6 2.4 88.2 1.2 84.2 1.1 
86 82.5 2.8 86.5 2.7 88.4 1.4 85.0 1.1 
87 85.4 2.6 79.1 2.4 85.2 1.2 84.5 1.2 
88 85.1 2.5 82.3 2.8 83.4 1.4 89.0 1.3 
89 83.9 2.7 84.8 2.4 87.8 1.2 85.0 1.1 
90 84.3 2.5 82.1 2.4 84.7 1.2 87.0 1.1 
91 83.5 2.6 84.9 2.4 87.0 1.3 85.1 1.2 
92 75.5 2.7 76.4 2.5 83.6 1.5 85.6 1.6 
93 74.8 2.6 79.5 2.5 84.2 1.3 89.1 1.5 
94 83.7 2.4 83.1 2.3 81.4 1.3 82.9 1.3 
95 80.1 2.5 79.4 2.6 80.4 1.3 82.5 1.2 
96 73.1 2.1 70.3 2.3 75.5 1.2 73.1 1.1 
97 74.3 2.0 71.0 2.2 77.8 1.4 73.6 1.0 
98 72.7 2.0 78.9 2.0 78.7 1.4 73.9 1.3 
99 70.8 2.0 71.9 2.0 77.5 1.2 81.0 1.3 
100 76.4 2.1 80.3 2.1 74.2 1.3 75.0 1.1 
101 72.3 2.2 74.8 2.2 75.6 1.2 73.4 1.1 
102 78.7 2.1 74.2 2.2 73.4 1.3 78.5 1.3 
103 72.2 2.2 72.8 2.0 80.0 1.1 76.8 1.1 
104 74.8 2.0 74.7 2.0 77.9 1.3 76.6 1.1 
105 68.9 2.0 71.1 2.0 79.8 1.1 77.6 1.1 
106 66.7 2.0 70.8 2.0 73.8 1.2 76.3 1.1 
107 72.2 2.0 73.0 2.2 79.6 1.2 74.5 1.3 
108 69.1 2.1 74.0 2.2 77.2 1.2 80.4 1.0 
109 67.8 2.1 69.9 2.0 76.7 1.1 76.7 1.1 
110 74.6 2.0 73.9 2.0 77.3 1.4 75.7 1.4 
111 77.3 2.1 75.0 1.9 73.5 1.2 77.2 1.4 
112 84.8 2.2 84.4 2.2 84.3 1.1 84.5 1.4 
113 83.6 2.1 81.9 2.5 91.0 1.4 84.2 1.2 
114 82.1 2.4 79.0 2.5 85.3 1.2 88.7 1.5 
115 86.3 2.3 88.4 2.4 90.0 1.4 84.5 1.2 
116 85.4 2.2 83.9 2.2 85.4 1.2 87.8 1.5 
117 81.2 2.3 87.1 2.2 90.2 1.2 86.8 1.4 
118 91.7 2.2 87.6 2.3 86.7 1.2 87.1 1.1 
119 82.3 2.3 81.4 2.3 91.1 1.2 88.5 1.1 
120 81.4 2.3 81.9 2.2 84.2 1.3 84.2 1.5 
121 82.4 2.2 85.6 2.2 89.3 1.4 84.5 1.1 
122 82.7 2.4 86.4 2.1 89.5 1.2 89.2 1.2 
123 83.9 2.2 79.4 2.2 92.8 1.2 85.0 1.3 
124 85.4 2.2 85.5 2.1 88.1 1.4 88.0 1.0 
125 84.0 2.2 82.8 2.2 88.2 1.4 91.3 1.1 
126 83.3 2.4 83.5 2.2 84.4 1.3 94.6 1.2 
127 82.5 2.4 81.7 2.2 87.1 1.2 85.4 1.1 
