Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 20 922
1 25 927
2 26 928
3 26 923
4 13 920
5 22 918
6 22 931
7 16 917
8 31 926
9 31 927
10 22 928
11 25 917
12 26 920
13 26 915
14 29 934
15 26 919
16 25 927
17 29 927
18 22 935
19 16 929
20 21 930
21 19 946
22 38 945
23 27 932
24 26 936
25 29 941
26 28 931
27 26 927
28 32 937
29 14 934
30 24 973
31 32 938
32 17 916
33 22 920
34 22 917
35 17 910
36 16 923
37 7 902
38 19 908
39 22 918
40 21 925
41 15 918
42 26 930
43 17 919
44 13 917
45 18 922
46 18 904
47 34 927
48 7 917
49 15 925
50 12 924
51 24 942
52 8 926
53 16 908
54 9 923
55 17 928
56 22 922
57 20 929
58 6 927
59 18 935
60 24 917
61 21 917
62 13 923
63 24 918
64 22 955
65 14 916
66 14 928
67 12 906
68 10 915
69 26 939
70 23 931
71 17 952
72 17 927
73 20 915
74 13 916
75 21 918
76 16 924
77 18 939
78 21 931
79 11 971
80 10 986
81 21 910
82 8 909
83 12 904
84 8 983
85 21 910
86 21 915
87 22 913
88 7 925
89 18 905
90 11 909
91 21 918
92 17 899
93 23 985
94 13 900
95 26 914
96 8 937
97 22 934
98 25 929
99 24 941
100 26 943
101 16 943
102 26 946
103 29 928
104 23 927
105 29 935
106 27 941
107 33 933
108 35 932
109 30 930
110 40 941
111 43 942
112 28 936
113 19 926
114 30 929
115 31 920
116 29 924
117 21 918
118 21 914
119 28 926
120 26 914
121 34 927
122 21 929
123 29 915
124 30 924
125 20 919
126 31 923
127 34 921
