Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  125.8  4.7  -9.7  4.3  134.8  123.7  2.3  -0.5  2.0  31.5  6111  13.1623  6113  12.8494 
 1  128.0  5.5  -8.1  4.7  157.5  110.8  1.8  1.4  1.2  4.2  3311  12.7019  3416  12.8059 
 2  111.0  1.5  2.9  1.2  12.1  114.4  2.3  -2.1  2.0  29.0  596  12.1894  615  13.3271 
 3  127.3  1.5  -3.0  1.3  14.1  125.0  1.2  -2.5  1.1  9.6  4343  13.1783  4319  12.7821 
 4  117.1  2.7  -0.5  2.9  70.1  113.7  0.6  -0.9  0.6  3.3  6176  12.4363  6171  12.3791 
 5  124.4  5.5  -1.7  3.8  116.6  127.5  2.1  -7.1  1.5  14.9  6149  12.9892  6148  12.8609 
 6  118.9  3.1  0.0  2.5  49.5  122.9  0.8  -2.2  0.6  2.7  0 0 0 0
 7  121.2  1.7  -3.1  2.1  35.9  113.2  1.8  3.3  1.8  15.2  279  12.7742  288  12.6938 
 8  122.8  2.9  -1.1  1.9  27.8  124.5  2.6  -2.9  1.8  23.3  0 0 0 0
 9  128.4  1.5  -9.0  1.3  11.7  120.9  1.5  0.9  1.2  11.7  4789  13.2007  4667  12.6978 
 10  123.5  2.5  -3.4  2.7  55.7  125.9  1.9  -3.6  2.0  32.3  6203  12.726  6235  12.9852 
 11  118.0  2.3  0.3  1.8  26.2  118.3  3.1  3.6  2.3  40.0  0 0 0 0
 12  120.2  6.1  -2.1  3.9  113.5  118.6  2.7  0.1  1.8  22.9  0 0 0 0
 13  119.8  2.3  -0.8  1.4  15.5  122.5  3.1  -3.7  2.0  26.4  6135  13.5258  6137  13.0173 
 14  123.6  2.7  -3.9  2.2  35.0  124.3  4.2  0.6  3.3  79.1  0 0 0 0
 15  125.8  4.0  -6.5  3.7  106.6  119.1  2.7  -1.5  2.5  50.0  1028  12.966  1009  14.1508 
 16  119.6  5.2  7.7  6.2  330.5  113.1  4.6  2.8  6.0  278.8  4580  13.0604  4606  13.2141 
 17  121.7  3.7  -0.5  4.6  155.2  128.2  2.4  2.7  2.9  66.3  1186  13.8933  1168  13.3124 
 18  124.0  3.5  -1.9  3.6  102.5  125.6  2.6  -2.5  2.7  57.4  416  12.2996  395  13.7478 
 19  122.0  2.4  2.8  2.2  38.7  121.5  0.6  1.0  0.5  2.3  0 0 0 0
 20  127.4  3.8  0.8  3.0  72.0  122.7  4.2  -2.3  3.5  87.0  612  13.7705  607  12.6152 
 21  118.2  1.6  0.1  1.7  24.3  118.6  4.2  12.9  4.1  150.9  4012  13.7654  4026  12.8053 
 22  112.5  3.8  8.6  3.5  99.7  122.8  2.2  4.5  1.9  27.8  220  12.5157  230  13.718 
 23  126.0  3.5  0.1  2.5  48.2  126.0  3.7  -1.6  2.7  50.9  0 0 0 0
 24  127.5  4.7  -3.2  6.0  275.3  126.6  2.7  -1.8  3.4  84.4  6162  13.4905  6156  13.1439 
 25  126.6  2.0  -1.1  2.7  60.9  119.1  1.3  0.9  1.8  24.7  5767  13.5309  5741  13.0369 
 26  131.3  3.0  -6.1  3.0  70.0  124.3  2.5  1.5  2.5  46.2  241  12.875  257  12.9312 
 27  129.8  4.2  -5.4  3.6  93.5  124.2  4.4  0.2  3.8  100.6  6152  13.4605  6136  13.8202 
 28  116.6  1.8  4.8  2.2  36.6  122.0  2.3  6.9  2.7  58.6  1471  13.0597  1450  12.7296 
 29  123.9  2.3  0.4  1.6  19.1  124.0  4.8  3.6  3.2  76.2  0 0 0 0
 30  119.5  3.1  -0.6  2.3  37.1  119.7  2.7  2.7  1.9  21.8  0 0 0 0
 31  119.9  1.1  0.8  1.1  9.0  120.7  3.4  -1.5  3.3  81.7  4622  13.5086  4601  14.114 
 32  123.1  2.6  -0.3  2.2  38.4  121.1  1.8  -1.6  1.6  19.0  0 0 0 0
 33  118.0  3.3  8.1  4.3  156.3  120.8  2.8  3.3  3.7  113.5  0 0 0 0
 34  126.4  8.1  -1.0  12.3  1276.8  127.0  3.1  -0.8  4.5  158.4  388  13.5973  372  11.0627 
 35  129.2  3.1  -4.4  2.9  65.1  123.2  4.8  1.8  4.6  123.0  0 0 0 0
 36  122.4  4.6  3.0  7.4  142.5  120.4  2.9  3.1  5.4  241.4  1167  13.5812  1214  12.5335 
 37  120.0  5.2  4.3  9.3  711.0  126.0  3.1  0.7  5.4  234.2  6011  13.3133  6015  13.693 
 38  118.2  3.0  1.4  4.6  164.7  119.9  3.5  3.4  5.2  206.7  990  12.6277  961  13.0257 
 39  124.7  1.6  2.3  1.8  26.0  120.9  1.3  -4.1  1.5  15.6  554  13.6113  521  12.2699 
 40  125.2  1.2  3.8  1.5  17.8  121.6  0.6  2.1  0.8  5.3  0 0 0 0
 41  133.3  2.4  -7.3  1.9  26.5  130.8  5.6  -0.5  4.3  134.2  0 0 0 0
 42  123.7  1.2  -1.0  1.5  20.3  119.6  5.3  6.2  7.0  421.9  0 0 0 0
 43  122.0  3.0  1.3  3.7  115.2  123.0  2.1  0.1  2.6  53.1  0 0 0 0
 44  125.3  1.9  -1.4  1.9  29.4  117.0  3.2  5.4  3.4  92.1  0 0 0 0
 45  132.6  6.8  -7.5  9.1  642.3  121.8  0.7  -0.7  1.0  8.6  5958  13.8451  5932  13.7337 
 46  119.7  1.3  0.9  1.6  20.1  122.7  2.5  -0.7  3.0  74.1  4644  13.5397  4580  12.652 
 47  128.7  4.6  0.8  6.2  307.2  131.2  2.8  -8.3  3.8  104.1  429  14.0573  415  13.1802 
 48  118.8  3.1  3.7  5.0  201.5  119.0  1.6  2.3  2.6  58.2  6020  13.4814  6008  13.7104 
 49  119.6  2.5  5.9  3.3  94.1  125.2  2.4  -1.1  3.3  89.5  2531  13.2915  2507  13.6239 
 50  122.0  1.5  2.5  2.2  42.7  117.0  1.7  0.6  2.4  50.8  2389  13.859  2376  13.2773 
 51  119.5  1.6  3.4  2.5  53.0  116.5  1.6  1.4  2.6  54.7  4895  12.439  4873  12.2458 
 52  119.5  2.5  -0.7  3.4  90.5  117.0  0.8  5.1  1.0  8.9  4748  13.5153  4764  13.6439 
 53  116.8  0.2  8.8  0.3  1.0  121.0  1.4  -1.1  1.9  31.0  411  14.3689  321  13.5284 
 54  121.0  1.0  2.1  1.1  9.4  123.0  0.6  -0.2  0.7  3.6  6124  13.499  6126  13.7263 
 55  120.1  1.4  4.1  1.8  28.0  120.9  2.1  -0.3  2.8  63.2  0  0  0  0 
 56  128.2  3.1  -0.6  5.1  223.1  132.7  4.5  -9.2  7.2  425.3  816  13.2176  795  13.9718 
 57  122.3  0.8  1.2  0.9  6.9  119.6  1.1  2.6  0.9  1.6  6086  13.4473  6109  13.2545 
 58  123.7  1.3  -4.4  2.3  45.2  132.3  3.0  -7.2  5.0  208.9  4298  12.9499  4325  12.845 
 59  124.4  0.5  0.5  0.7  3.7  122.4  1.5  -1.0  2.1  36.7  5410  13.7387  5377  13.6266 
 60  132.1  9.9  -6.9  13.3  806.4  124.0  4.3  -5.6  7.5  474.9  6142  13.2752  6129  13.5629 
 61  122.8  1.6  1.2  2.3  43.4  120.6  1.6  1.9  2.3  40.7  0 0 0 0
 62  119.9  1.0  1.2  1.3  13.9  120.2  2.8  2.5  3.6  105.2  518  13.0178  529  13.0895 
 63  122.7  1.4  0.5  1.5  18.5  119.2  0.8  2.3  0.9  6.8  394  14.056  432  13.8536 
 64  122.4  2.2  1.0  1.7  17.1  131.4  2.3  0.2  1.3  5.6  0 0 0 0
 65  119.8  5.1  1.4  4.0  94.8  117.7  2.1  2.5  1.7  17.4  2248  12.9552  2242  12.1975 
 66  123.7  1.8  -1.2  1.2  9.2  124.1  0.4  2.9  0.3  0.5  0 0 0 0
 67  117.9  2.9  0.2  2.2  30.6  123.1  3.8  -1.1  2.8  44.4  0 0 0 0
 68  123.4  1.5  -1.6  1.2  7.8  119.8  3.4  1.5  2.5  38.8  5722  13.2591  5723  12.7377 
 69  125.0  2.4  -0.6  1.5  12.4  123.7  4.1  0.5  2.6  38.3  0 0 0 0
 70  124.2  1.5  -0.5  0.9  4.6  128.1  4.0  1.0  2.4  32.7  6151  13.7135  6166  13.5083 
 71  129.5  1.3  -0.5  1.0  6.2  120.8  2.3  0.6  1.8  19.0  6237  13.463  6241  13.5863 
 72  115.2  2.6  4.6  1.9  24.4  124.4  3.2  1.3  2.4  30.7  1262  13.1235  1312  12.0997 
 73  126.4  2.4  -0.4  1.6  14.5  124.1  4.9  1.3  3.3  62.9  6190  13.4275  6166  13.434 
 74  123.7  3.4  0.5  2.3  30.9  125.3  6.4  2.1  4.3  110.0  0 0 0 0
 75  127.0  2.4  0.9  1.8  19.4  123.4  4.8  1.2  3.6  77.1  6221  13.7662  6207  13.6455 
 76  121.4  1.9  3.0  1.4  11.5  124.7  3.1  1.5  2.2  28.6  2510  13.1039  2498  13.3093 
 77  122.6  1.8  -1.6  1.4  11.7  125.7  2.4  -0.4  1.7  17.7  6203  12.6393  6192  12.8413 
 78  119.9  1.3  3.7  0.6  2.0  111.2  6.2  4.2  3.2  54.4  6138  14.294  6125  13.487 
 79  120.6  1.4  3.7  0.9  5.1  119.5  4.9  -3.3  3.5  63.1  1158  12.7231  1124  13.6105 
 80  129.4  1.5  2.8  1.2  12.5  126.8  1.4  2.6  1.1  9.5  0 0 0 0
 81  126.9  1.6  0.4  1.1  10.6  128.9  2.4  -1.4  1.7  21.2  3074  14.5229  3114  13.8504 
 82  134.9  2.5  -0.9  1.9  30.9  139.4  4.7  -1.6  3.6  107.6  210  13.3164  213  13.7217 
 83  133.0  1.3  1.6  1.2  11.8  130.0  1.2  -2.2  1.2  10.8  0 0 0 0
 84  125.5  2.1  3.3  2.1  38.6  129.1  1.1  3.4  0.9  3.8  539  14.9789  534  14.0419 
 85  135.8  3.4  -4.3  3.2  83.8  130.8  2.9  1.2  2.2  23.0  0 0 0 0
 86  127.9  2.7  3.1  2.0  33.5  131.6  2.8  -4.7  2.2  36.5  6142  14.8228  6151  14.4086 
 87  129.8  1.6  2.9  1.7  25.6  125.8  2.7  3.0  3.0  75.9  0 0 0 0
 88  132.7  1.7  -0.5  1.2  11.9  132.3  1.8  -1.0  1.3  12.8  0 0 0 0
 89  128.8  1.8  2.0  1.7  25.5  132.1  0.6  1.3  0.6  2.6  4295  15.2388  4336  14.1951 
 90  132.9  2.3  -0.3  2.2  39.4  130.6  2.3  -2.3  1.9  15.4  0 0 0 0
 91  136.1  3.5  -0.4  3.0  71.9  129.0  2.8  2.2  2.5  48.4  0 0 0 0
 92  125.0  4.3  -0.7  4.7  177.5  131.5  3.7  4.3  3.1  45.5  2979  15.331  3021  13.8632 
 93  127.5  4.7  0.9  3.3  83.5  131.0  4.8  -0.8  2.7  28.8  0 0 0 0
 94  137.7  5.2  -0.4  4.3  141.5  136.8  2.4  -3.5  2.1  34.5  0 0 0 0
 95  135.6  3.7  -3.8  3.5  103.6  140.8  1.7  1.1  1.5  18.6  559  14.6046  600  15.215 
 96  120.4  1.6  2.1  1.1  9.1  123.3  3.7  5.9  2.2  43.3  5938  13.5033  5934  13.2952 
 97  126.2  2.9  -4.7  1.9  24.6  121.5  4.4  3.5  2.7  60.3  0 0 0 0
 98  118.5  2.0  0.4  1.2  11.0  121.0  2.0  2.9  1.1  10.5  0 0 0 0
 99  117.5  0.8  3.4  0.7  4.5  117.8  0.8  4.2  0.7  3.8  0 0 0 0
 100  119.5  1.9  1.3  1.2  11.2  114.0  3.6  1.2  2.2  39.4  0 0 0 0
 101  119.4  4.7  2.3  3.2  85.4  125.1  3.1  -0.9  2.1  35.0  0 0 0 0
 102  117.4  2.3  4.1  1.6  23.0  116.5  2.1  4.9  1.4  17.7  0 0 0 0
 103  116.8  1.7  4.4  1.1  9.4  118.8  2.3  -2.3  1.5  15.5  6127  13.1977  6134  13.2188 
 104  122.2  1.3  -1.1  0.8  5.0  124.5  2.8  0.5  1.7  23.5  4546  13.0071  4525  12.3277 
 105  127.1  2.4  -3.5  1.7  21.3  127.4  6.7  4.7  4.2  142.4  0 0 0 0
 106  116.2  1.9  3.8  1.4  16.2  117.7  3.2  5.3  2.4  48.1  6170  13.248  6162  13.3868 
 107  119.2  1.8  -0.4  1.5  18.6  119.5  2.6  5.9  2.1  37.2  0 0 0 0
 108  123.7  2.2  0.8  1.6  20.9  124.7  1.8  -0.8  1.3  13.3  0 0 0 0
 109  122.7  2.2  2.0  1.5  17.7  124.2  3.6  0.7  2.4  45.4  0 0 0 0
 110  107.3  3.6  7.0  3.0  72.6  124.8  2.8  0.5  2.2  35.3  6163  13.5465  6161  12.8759 
 111  128.5  4.0  -0.9  2.8  58.1  119.1  5.2  5.6  3.5  98.5  0 0 0 0
 112  129.1  1.8  3.2  1.2  12.1  129.5  1.8  3.1  1.2  11.9  0  0  0  0 
 113  131.7  3.9  -4.1  4.2  86.3  123.2  2.0  3.4  2.7  65.3  6148  14.1518  6142  14.0439 
 114  128.2  1.3  1.1  1.1  11.1  127.0  1.5  2.4  1.3  15.0  547  13.3118  510  14.1955 
 115  131.4  6.4  -0.0  6.6  211.3  128.4  1.9  2.2  2.4  48.6  6064  14.3099  6080  14.3669 
 116  125.5  2.0  3.6  1.5  20.5  132.2  4.0  -1.2  3.0  68.4  853  13.2083  880  12.8337 
 117  130.9  2.6  -1.1  3.1  81.1  130.1  2.2  -0.1  2.7  62.6  6163  14.3406  6162  14.402 
 118  127.2  5.5  2.9  4.1  138.4  138.5  2.6  -3.1  2.0  28.0  0 0 0 0
 119  131.8  1.8  1.7  1.8  27.5  134.2  2.7  -5.9  2.7  57.5  6148  14.5068  6143  15.0893 
 120  131.4  6.5  -3.0  3.6  60.4  126.4  5.7  1.4  3.8  116.6  2438  15.355  2512  14.4008 
 121  120.4  4.4  5.0  3.5  104.5  128.7  1.7  2.3  1.4  15.8  6143  14.1346  6136  14.3673 
 122  126.7  2.9  1.0  2.4  48.8  125.7  3.1  2.9  2.6  54.5  6140  14.572  6149  14.433 
 123  124.3  4.5  2.4  3.8  123.6  125.7  4.3  2.2  3.7  111.6  5434  14.9603  5430  14.7799 
 124  129.2  2.7  2.3  2.2  37.5  131.6  2.4  1.3  1.9  27.5  2323  16.4147  2348  15.4931 
 125  128.5  2.6  2.7  3.0  76.3  126.7  0.7  2.0  0.8  5.2  5824  14.9936  5856  14.8013 
 126  129.7  1.3  -0.8  1.2  11.5  125.2  2.5  4.6  2.3  44.6  728  15.8396  742  15.0187 
 127  134.0  2.5  -3.3  3.0  69.6  129.9  1.4  -0.5  1.6  21.6  2033  15.5922  2052  14.224 
