Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 78.8 2.3 78.8 2.1 87.4 1.1 85.5 1.1 
1 79.0 2.2 76.4 2.5 88.0 1.1 85.2 1.0 
2 82.6 2.0 84.0 1.9 84.3 1.4 84.2 1.0 
3 74.7 2.3 77.2 2.1 84.8 1.1 88.4 1.1 
4 77.7 2.4 83.9 2.1 84.8 1.2 90.0 1.5 
5 79.1 2.1 76.1 2.2 90.4 1.2 88.2 1.1 
6 78.5 2.3 81.2 2.3 86.6 1.2 84.3 1.0 
7 77.1 2.3 81.1 2.4 83.9 1.0 84.5 1.5 
8 81.2 2.3 80.9 2.3 85.6 1.2 87.2 1.1 
9 76.5 2.2 79.8 2.0 87.8 1.1 88.2 1.0 
10 78.3 2.4 78.9 2.5 89.8 1.4 85.6 1.0 
11 78.8 2.3 78.8 2.2 87.5 1.1 85.6 1.1 
12 76.7 2.4 78.2 2.1 88.9 1.2 82.8 1.4 
13 75.6 2.2 74.6 2.0 84.8 1.3 87.9 1.0 
14 80.6 2.1 83.3 1.9 85.1 1.1 86.3 1.1 
15 77.3 2.2 80.4 2.4 86.9 1.2 83.4 1.5 
16 71.6 2.3 74.8 2.2 75.2 1.2 72.8 1.1 
17 66.2 2.4 63.7 2.4 77.9 1.2 79.5 1.0 
18 71.6 2.1 71.2 2.2 73.3 1.2 75.3 1.1 
19 68.2 2.3 65.8 2.4 74.7 1.3 75.4 1.2 
20 62.9 2.5 67.5 2.4 73.8 1.2 75.3 1.1 
21 63.7 2.5 69.2 2.4 68.7 1.2 72.3 1.1 
22 68.5 2.5 72.4 2.1 76.7 1.2 78.8 1.2 
23 70.5 2.6 72.1 2.3 76.1 1.2 71.8 1.2 
24 70.7 2.3 65.5 2.3 76.4 1.3 78.7 1.1 
25 66.2 2.3 63.3 2.3 74.4 1.3 73.1 1.1 
26 73.9 2.4 73.7 2.1 76.0 1.2 73.7 1.2 
27 69.6 2.4 64.6 2.3 77.7 1.4 73.0 1.2 
28 66.2 2.5 67.2 2.2 72.8 1.2 74.7 1.2 
29 63.8 2.3 66.5 2.3 76.7 1.2 78.8 1.1 
30 64.2 2.2 63.6 2.3 78.2 1.3 76.7 1.1 
31 63.9 2.3 62.1 2.2 80.3 1.2 75.6 1.1 
32 79.8 2.7 84.5 2.8 88.6 1.2 84.2 1.2 
33 70.8 2.7 78.1 2.6 87.7 1.4 91.7 1.2 
34 84.7 2.5 83.9 2.6 87.7 1.1 85.1 1.0 
35 78.5 2.5 76.7 2.5 84.8 1.1 85.1 1.1 
36 78.7 2.7 80.0 3.0 85.0 1.2 87.2 1.1 
37 81.0 2.2 78.4 2.3 82.9 1.4 88.2 1.0 
38 77.3 2.5 85.6 2.4 81.6 1.2 83.0 1.1 
39 79.7 2.1 84.8 2.3 86.6 1.2 85.3 1.0 
40 80.6 2.4 83.4 2.3 85.6 1.3 89.2 1.5 
41 80.1 2.5 79.9 2.8 88.5 1.1 82.2 1.4 
42 79.8 2.6 82.5 2.5 89.2 1.3 91.8 1.1 
43 78.5 2.4 84.9 2.5 89.1 1.1 91.5 1.1 
44 78.3 2.7 82.1 2.9 84.4 1.4 81.0 1.1 
45 79.7 2.1 78.9 2.6 84.5 1.2 84.4 1.1 
46 76.8 2.5 79.6 2.5 86.8 1.1 85.5 1.1 
47 80.8 2.2 83.2 2.3 89.1 1.2 91.0 1.1 
48 72.2 2.1 68.5 1.9 72.2 1.2 69.8 1.0 
49 68.5 2.0 64.2 2.2 71.1 1.2 69.3 1.1 
50 69.3 2.3 66.7 2.0 72.9 1.3 69.5 1.1 
51 73.0 2.2 69.5 2.0 72.9 1.2 75.0 1.1 
52 67.0 2.1 68.4 2.0 75.2 1.1 73.3 1.0 
53 71.1 2.2 66.3 2.2 70.1 1.2 72.8 1.4 
54 70.8 2.1 70.4 2.3 72.1 1.1 69.1 1.0 
55 65.4 2.3 65.8 2.1 73.8 1.3 72.6 1.0 
56 66.5 2.1 70.9 2.1 75.0 1.3 69.2 1.2 
57 71.8 2.1 67.0 2.2 71.5 1.3 74.9 1.1 
58 68.0 2.1 72.9 2.1 77.5 1.1 70.5 1.5 
59 71.8 2.1 72.1 2.4 75.9 1.3 80.8 1.1 
60 68.5 2.2 68.2 2.0 74.1 1.4 79.5 1.0 
61 65.8 2.2 65.0 2.5 74.6 1.2 71.8 1.4 
62 67.9 2.3 69.7 2.2 75.8 1.1 69.5 1.4 
63 64.9 2.3 63.1 2.5 74.8 1.2 71.2 1.5 
64 62.2 2.4 65.2 2.2 59.8 1.2 65.5 1.4 
65 66.4 2.3 65.9 2.5 67.3 1.2 65.0 1.1 
66 61.7 2.4 66.1 2.3 71.7 1.2 67.9 1.3 
67 70.0 2.3 65.0 2.4 68.7 1.2 62.4 1.4 
68 67.8 2.4 65.2 2.2 69.8 1.4 65.3 1.2 
69 66.6 2.5 71.6 2.2 68.3 1.2 71.4 1.1 
70 72.0 2.3 68.0 2.4 68.8 1.4 68.0 1.4 
71 67.6 2.4 64.0 2.2 75.0 1.3 70.5 1.5 
72 63.9 2.2 64.7 2.3 72.3 1.2 69.2 1.1 
73 61.4 2.4 61.6 2.4 66.9 1.3 67.2 1.2 
74 63.5 2.4 68.0 2.1 68.3 1.2 71.5 1.1 
75 63.7 2.4 70.2 2.3 64.1 1.4 61.3 1.1 
76 61.6 2.5 62.9 2.2 69.5 1.4 64.9 1.1 
77 69.3 2.3 72.7 2.4 71.2 1.2 69.3 1.1 
78 62.4 2.4 64.7 2.4 73.9 1.3 72.7 1.0 
79 68.9 2.3 65.0 2.2 69.8 1.3 68.4 1.1 
80 85.3 4.0 85.3 3.8 94.6 1.3 91.3 1.6 
81 89.1 2.4 92.0 2.5 92.0 1.1 88.3 1.1 
82 88.6 2.8 87.3 2.9 92.0 1.2 89.3 1.2 
83 98.3 2.3 89.8 2.3 91.5 1.2 89.5 1.1 
84 85.2 2.7 87.3 2.4 86.5 1.3 87.6 1.1 
85 82.9 2.4 83.8 2.3 93.6 1.2 95.4 1.1 
86 83.3 2.6 86.8 2.4 93.1 1.5 92.1 1.5 
87 86.5 2.2 90.6 2.3 92.7 1.1 94.6 1.2 
88 91.1 2.3 85.3 2.4 92.2 1.1 86.6 1.4 
89 85.5 2.3 82.7 2.4 88.1 1.2 87.7 1.1 
90 92.8 2.2 94.6 2.2 89.4 1.3 92.2 1.1 
91 81.7 2.2 83.0 2.3 98.7 1.4 93.0 1.1 
92 84.2 2.3 89.5 2.3 94.6 1.3 92.6 1.1 
93 90.6 2.3 82.6 2.4 90.9 1.2 89.4 1.1 
94 84.7 2.2 80.2 2.1 93.8 1.4 86.3 1.3 
95 84.0 2.5 86.6 2.3 96.3 1.4 96.0 1.0 
96 80.8 2.0 78.5 2.0 78.6 1.2 77.2 1.0 
97 73.2 1.9 77.7 2.0 79.7 1.1 77.6 1.1 
98 74.5 2.1 77.3 1.8 78.4 1.3 76.9 1.0 
99 72.9 1.8 76.6 2.0 78.4 1.2 71.1 1.2 
100 78.6 1.8 76.1 1.9 81.0 1.1 80.9 1.0 
101 70.8 1.9 70.6 1.9 78.0 1.1 79.2 1.0 
102 72.8 1.9 75.6 2.0 81.9 1.3 77.9 1.3 
103 72.6 2.0 75.8 1.9 80.7 1.2 76.6 1.0 
104 73.3 1.8 75.4 1.9 78.5 1.1 77.2 1.1 
105 76.3 1.8 77.0 1.9 77.8 1.1 79.6 1.0 
106 70.1 2.0 72.5 2.1 74.0 1.1 76.0 1.0 
107 71.9 2.1 72.9 2.1 76.2 1.2 72.9 1.3 
108 73.9 2.0 69.0 2.0 74.7 1.2 71.8 1.2 
109 69.5 1.9 72.9 2.0 78.4 1.4 72.9 1.1 
110 72.0 1.9 70.3 2.0 72.1 1.0 72.5 1.4 
111 75.5 1.9 72.7 1.9 78.2 1.3 74.0 1.3 
112 77.6 2.1 67.4 2.1 74.7 1.3 69.5 1.2 
113 63.8 2.1 71.9 2.0 71.3 1.3 77.3 1.2 
114 69.3 2.2 71.9 2.0 79.5 1.1 75.4 1.4 
115 69.4 2.0 71.0 2.1 75.2 1.4 75.8 1.0 
116 72.2 2.0 74.1 2.1 71.0 1.3 72.1 1.0 
117 75.3 2.0 70.7 2.0 69.4 1.2 72.3 1.4 
118 67.9 2.1 72.0 2.1 79.2 1.2 72.9 1.1 
119 68.6 2.1 68.9 1.9 76.2 1.1 76.4 1.4 
120 72.9 2.1 69.5 2.0 74.5 1.3 76.3 1.0 
121 64.4 2.0 66.5 2.0 73.8 1.2 76.3 1.2 
122 65.0 2.1 63.7 2.1 80.0 1.1 74.4 1.4 
123 67.3 2.0 63.4 1.9 71.8 1.4 74.6 1.1 
124 65.7 2.1 63.7 2.1 74.9 1.2 75.3 1.1 
125 67.8 2.1 66.1 2.1 78.1 1.4 73.3 1.2 
126 66.0 1.9 69.6 2.2 74.2 1.2 69.4 1.1 
127 68.9 1.9 71.6 2.0 68.8 1.2 70.8 1.1 
