Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  116.5  2.9  -2.6  2.7  53.9  121.9  1.6  1.0  1.4  15.7  5886  14.7668  5875  14.6593 
 1  131.9  1.6  -10.7  1.4  13.6  143.2  3.5  -12.4  2.3  16.0  3452  14.2899  3493  13.9657 
 2  119.2  2.2  2.6  1.8  26.2  118.5  2.9  -1.8  2.5  45.2  792  14.1557  793  13.9272 
 3  126.0  2.7  -4.6  2.4  46.2  125.6  0.8  -1.9  0.7  3.8  4468  14.1986  4422  14.1891 
 4  117.3  2.6  0.1  2.8  63.6  116.7  0.8  -1.3  0.8  5.6  4533  13.415  4561  13.3179 
 5  120.7  2.4  2.8  1.6  21.5  125.1  1.8  -4.6  1.3  11.6  5629  14.3443  5622  14.1906 
 6  118.9  2.1  1.2  1.7  23.2  124.9  0.7  -4.9  0.5  2.0  0 0 0 0
 7  123.6  1.8  -1.1  2.3  40.3  119.1  2.8  -0.7  2.8  36.3  344  13.9181  396  13.0127 
 8  129.4  1.9  -4.8  1.3  12.2  129.7  2.3  -6.8  1.6  17.8  0 0 0 0
 9  131.5  2.1  -9.4  1.8  21.8  126.4  2.2  -1.2  1.8  25.2  4983  14.062  5035  14.69 
 10  121.9  1.6  0.2  1.7  22.4  124.8  1.5  -1.3  1.5  18.5  5969  14.4276  5977  14.5289 
 11  113.6  4.8  0.5  3.8  110.2  120.0  3.1  1.6  2.3  41.7  0 0 0 0
 12  121.0  3.6  0.5  2.4  40.8  125.1  2.8  -1.7  1.8  23.9  0 0 0 0
 13  116.7  3.5  1.8  2.2  35.8  118.4  2.7  2.3  1.7  19.8  5886  14.9679  5888  15.1584 
 14  126.9  7.3  -7.0  6.0  250.3  118.9  1.3  3.3  1.0  7.3  0 0 0 0
 15  120.9  3.0  1.2  2.8  59.3  119.4  0.9  0.1  0.8  5.5  1307  14.7352  1331  15.333 
 16  111.1  6.9  14.1  8.3  586.9  120.2  1.4  -0.7  1.9  27.1  4847  14.5207  4833  14.766 
 17  126.3  3.2  -5.2  4.0  118.1  127.2  4.5  1.5  5.3  221.3  1472  13.8536  1473  13.8983 
 18  123.2  3.7  -4.7  3.8  113.5  125.1  3.1  1.3  3.2  78.6  665  12.4086  630  13.6477 
 19  125.0  2.4  0.5  2.3  39.8  120.4  1.5  5.0  1.4  13.9  0 0 0 0
