Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 768
1 772
2 774
3 772
4 748
5 772
6 772
7 766
8 767
9 765
10 767
11 755
12 774
13 773
14 768
15 769
16 756
17 749
18 748
19 745
20 754
21 738
22 747
23 747
24 738
25 747
26 744
27 737
28 751
29 752
30 738
31 752
32 768
33 770
34 769
35 763
36 765
37 768
38 765
39 767
40 763
41 757
42 761
43 765
44 767
45 759
46 775
47 767
48 733
49 731
50 732
51 740
52 735
53 734
54 742
55 737
56 735
57 741
58 732
59 738
60 713
61 737
62 735
63 740
64 755
65 755
66 757
67 774
68 774
69 752
70 760
71 752
72 758
73 760
74 722
75 759
76 764
77 758
78 827
79 766
80 787
81 789
82 791
83 792
84 790
85 792
86 795
87 798
88 783
89 790
90 796
91 794
92 795
93 783
94 798
95 792
96 969
97 756
98 775
99 772
100 768
101 757
102 752
103 753
104 778
105 758
106 766
107 774
108 771
109 721
110 767
111 770
112 749
113 748
114 748
115 746
116 765
117 871
118 952
119 744
120 758
121 758
122 749
123 757
124 758
125 754
126 760
127 756
