Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 82.4 2.5 84.4 2.3 92.2 1.2 86.6 1.3 
1 76.0 2.4 78.4 2.5 88.2 1.2 91.3 1.4 
2 82.8 2.1 81.3 2.1 88.9 1.2 91.1 1.1 
3 85.2 2.2 80.9 2.3 87.7 1.1 87.9 1.1 
4 83.4 2.3 84.0 2.5 87.8 1.1 85.6 1.1 
5 82.2 2.1 81.2 2.0 88.0 1.2 88.6 1.1 
6 79.0 2.3 83.2 2.2 90.4 1.3 85.4 1.2 
7 80.3 2.3 83.0 2.3 86.3 1.2 91.1 1.2 
8 86.4 2.2 89.4 2.4 94.7 1.2 93.3 1.2 
9 84.2 2.2 82.1 2.2 87.2 1.2 82.7 1.4 
10 80.9 2.4 80.5 2.3 88.9 1.2 90.6 1.2 
11 88.3 2.4 85.1 2.3 81.8 1.2 83.3 1.1 
12 80.0 2.5 80.3 2.2 86.6 1.4 90.2 1.1 
13 80.4 2.2 75.8 2.2 92.3 1.4 90.4 1.5 
14 75.2 2.3 81.1 2.3 84.5 1.1 85.1 1.1 
15 77.2 2.4 79.3 2.4 86.5 1.1 84.5 1.1 
16 79.1 2.3 76.7 2.5 84.3 1.2 81.7 1.2 
17 74.1 2.5 75.4 2.4 82.2 1.3 81.3 1.1 
18 78.4 2.4 80.1 2.3 87.4 1.2 82.6 1.5 
19 79.4 2.4 76.8 2.4 87.0 1.2 83.5 1.4 
20 77.8 2.4 81.7 2.2 79.5 1.2 84.4 1.1 
21 81.7 2.5 80.8 2.3 83.2 1.4 86.4 1.3 
22 74.3 2.4 75.4 2.3 87.3 1.2 82.1 1.4 
23 74.7 2.6 72.7 2.4 84.6 1.2 80.3 1.1 
24 76.8 2.4 79.6 2.3 89.2 1.3 84.2 1.2 
25 80.5 2.4 78.8 2.3 86.1 1.2 87.1 1.0 
26 77.9 2.5 79.9 2.3 89.9 1.3 87.7 1.2 
27 79.6 2.4 77.7 2.3 86.5 1.2 86.7 1.1 
28 72.8 2.2 76.0 2.4 82.0 1.3 84.2 1.3 
29 76.1 2.6 76.9 2.3 85.6 1.2 88.5 1.5 
30 75.6 2.6 76.9 2.3 83.0 1.3 82.4 1.2 
31 70.5 2.3 74.0 2.5 84.6 1.4 86.7 1.0 
32 75.7 3.0 75.1 3.0 84.1 1.2 79.0 1.5 
33 77.0 2.5 79.3 2.7 81.5 1.3 83.0 1.2 
34 79.0 2.4 76.4 2.6 77.3 1.2 81.2 1.5 
35 76.0 2.3 78.0 2.2 86.1 1.3 86.7 1.0 
36 76.0 2.7 73.4 2.7 83.7 1.2 80.9 1.1 
37 78.1 2.3 75.7 2.2 83.4 1.2 81.5 1.1 
38 75.3 2.5 74.8 2.6 83.4 1.1 80.1 1.1 
39 80.3 2.2 73.9 2.1 90.2 1.2 91.9 1.0 
40 81.8 2.3 82.7 2.4 84.0 1.1 81.7 1.1 
41 76.5 2.4 75.9 2.7 85.8 1.2 87.2 1.0 
42 80.0 2.6 76.8 2.6 78.6 1.2 77.7 1.1 
43 82.5 2.4 78.5 2.4 86.1 1.2 85.0 1.0 
44 77.2 2.8 74.8 2.7 84.3 1.3 82.4 1.1 
45 74.9 2.4 77.5 2.2 83.2 1.4 85.4 1.4 
46 77.8 2.3 82.0 2.4 82.6 1.4 84.2 1.0 
