Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 7 998
1 15 994
2 15 991
3 15 996
4 15 994
5 5 999
6 15 996
7 5 996
8 10 998
9 15 993
10 15 999
11 5 995
12 15 996
13 10 996
14 26 994
15 15 997
16 9 999
17 8 999
18 8 999
19 21 999
20 13 998
21 11 998
22 20 997
23 6 999
24 14 998
25 13 997
26 16 999
27 9 999
28 15 998
29 16 998
30 19 999
31 15 997
32 11 997
33 15 996
34 15 984
35 15 996
36 15 992
37 5 983
38 8 992
39 15 991
40 5 987
41 8 990
42 5 997
43 15 997
44 5 998
45 15 995
46 12 998
47 24 995
48 9 999
49 11 996
50 15 996
51 15 996
52 15 993
53 15 996
54 15 941
55 11 991
56 22 987
57 15 999
58 29 987
59 15 999
60 15 923
61 15 988
62 15 933
63 24 988
64 33 950
65 29 942
66 15 925
67 24 942
68 32 946
69 33 947
70 35 950
71 28 936
72 41 957
73 18 945
74 21 944
75 15 934
76 24 925
77 20 929
78 35 938
79 25 954
80 27 927
81 27 908
82 25 925
83 31 923
84 25 926
85 22 930
86 27 932
87 31 997
88 39 928
89 35 938
90 31 916
91 26 925
92 29 918
93 36 940
94 38 922
95 33 922
96 40 960
97 25 942
98 33 945
99 30 929
100 34 937
101 35 944
102 33 944
103 30 939
104 24 931
105 49 956
106 35 937
107 43 954
108 40 951
109 41 955
110 49 953
111 42 949
112 26 943
113 27 926
114 26 943
115 22 934
116 12 921
117 17 930
118 27 930
119 5 936
120 26 931
121 25 933
122 27 937
123 20 918
124 30 936
125 18 942
126 25 924
127 35 940
