Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  127.6  5.9  -7.4  5.1  145.4  129.6  1.3  -0.8  1.1  7.1  6048  14.2623  6035  13.2907 
 1  127.4  0.6  -3.4  0.5  1.4  123.9  5.2  -0.6  2.4  2.5  3357  12.7592  3353  13.8337 
 2  118.1  1.1  3.7  0.8  4.4  116.1  2.8  -1.7  2.3  28.7  713  12.4059  697  14.1648 
 3  137.3  2.9  -10.7  2.5  36.2  120.1  1.3  2.4  1.1  7.1  4272  13.0054  4353  13.2599 
 4  109.2  3.6  4.6  3.6  81.1  117.6  0.9  -0.1  0.9  4.9  6102  12.4942  6073  12.3634 
 5  126.8  1.9  -1.2  1.2  9.2  117.9  2.8  -0.5  1.9  18.5  6073  13.0893  6065  13.0168 
 6  117.5  0.8  2.1  0.6  2.1  121.6  0.7  -0.8  0.5  1.6  0 0 0 0
 7  126.3  1.8  -4.9  2.1  27.0  114.1  1.5  3.7  1.2  3.6  312  12.7754  337  12.7039 
 8  125.7  1.8  1.0  1.1  7.0  121.8  7.4  -5.1  4.8  123.7  0 0 0 0
 9  122.1  1.2  -3.2  0.9  4.7  120.9  0.4  3.6  0.3  0.6  4618  13.2297  4674  13.9096 
 10  122.9  1.9  -5.4  1.9  20.8  119.7  1.4  -1.0  1.4  12.1  6138  13.4673  6124  13.4292 
 11  118.2  3.5  2.6  2.6  40.7  125.4  1.9  -6.0  1.3  10.2  0 0 0 0
 12  121.1  3.8  1.0  2.3  30.0  127.6  0.8  -0.5  0.5  1.3  0 0 0 0
 13  117.9  1.9  2.6  1.1  7.7  119.8  1.1  -1.7  0.7  2.2  6053  13.635  6053  13.8036 
 14  114.5  1.8  1.0  1.4  10.1  129.9  5.8  -2.2  4.2  99.4  0 0 0 0
 15  127.1  2.4  -6.3  2.1  25.4  116.4  1.0  3.1  0.9  4.4  1043  14.4963  1057  14.007 
 16  115.1  2.2  10.5  2.5  41.9  111.1  2.8  3.4  3.3  68.0  4630  13.4928  4643  13.7277 
 17  114.5  6.9  0.5  7.9  358.4  126.9  1.7  0.4  1.8  20.4  1109  13.3987  1106  13.3094 
 18  123.3  4.3  -1.9  4.2  103.6  121.5  1.4  -0.1  1.4  11.8  386  13.6701  352  13.4758 
 19  121.1  1.2  1.3  1.0  6.3  123.1  1.4  -2.1  1.2  8.3  0 0 0 0
 20  126.1  5.6  -6.7  4.1  105.9  126.0  2.9  -2.8  2.2  26.9  687  12.0457  677  13.6065 
 21  119.5  3.8  -3.5  3.9  93.6  127.8  3.0  11.7  2.8  53.3  4179  14.1958  4139  13.7946 
 22  119.2  2.8  3.3  2.3  36.1  126.8  0.8  2.9  0.6  2.3  0  0  0  0 
 23  119.1  6.7  1.8  4.5  122.9  119.3  2.3  1.8  1.6  13.3  0 0 0 0
 24  116.6  2.3  3.6  2.8  45.5  124.9  0.8  -0.9  1.0  5.3  6081  13.5584  6065  13.4293 
 25  123.3  4.0  -3.1  5.1  165.7  115.0  2.6  5.5  3.4  70.8  5702  14.1067  5682  13.4267 
 26  128.5  1.6  -5.7  1.5  12.7  118.3  1.7  4.8  1.5  13.8  0  0  0  0 
 27  124.1  1.7  1.5  1.3  9.8  128.9  1.7  -3.6  1.3  9.2  6049  13.9084  6055  13.6354 
 28  120.9  3.3  2.7  3.6  80.3  116.5  1.6  3.4  1.8  20.0  1258  12.7938  1309  14.1054 
 29  122.0  1.7  0.4  1.1  6.8  119.4  1.2  4.4  0.8  3.4  0 0 0 0
 30  123.4  4.9  -4.9  3.3  60.3  129.2  3.4  -2.2  2.2  23.7  0 0 0 0
 31  121.8  3.6  -2.9  3.1  60.5  123.4  3.0  -6.0  2.7  42.3  4674  14.0035  4668  13.5794 
 32  126.8  1.8  1.5  1.4  12.4  124.4  1.3  3.3  1.1  6.2  0 0 0 0
 33  122.6  0.8  3.9  1.0  6.6  126.6  1.4  3.0  1.7  17.1  0 0 0 0
 34  124.6  5.8  -3.7  8.2  429.7  130.5  2.7  -6.8  3.7  84.3  261  13.9955  253  12.7968 
 35  122.0  3.2  -2.7  2.8  48.2  121.1  3.7  2.5  3.3  48.9  0 0 0 0
 36  115.0  3.0  5.9  3.7  33.6  122.5  1.2  2.2  2.1  28.1  1176  13.9309  1109  12.3087 
 37  127.4  0.4  1.2  0.7  2.9  131.7  3.8  -5.9  6.2  238.9  5898  13.9326  5919  13.4349 
 38  116.7  4.0  2.0  5.6  193.7  121.6  1.5  0.7  2.1  26.6  963  13.1769  920  12.7909 
 39  122.0  2.4  4.6  2.5  39.3  125.6  2.7  -12.6  3.0  48.5  481  12.6857  408  12.2923 
 40  120.8  1.8  -1.5  2.1  28.7  117.0  0.8  5.0  0.9  4.9  0 0 0 0
 41  120.4  3.9  4.5  3.0  48.1  121.2  2.8  5.2  2.0  20.8  0 0 0 0
 42  117.5  4.0  8.4  5.0  165.9  112.2  6.9  12.3  8.5  489.9  0 0 0 0
 43  126.0  1.5  0.5  1.7  19.2  124.5  0.8  -2.4  0.9  5.3  0 0 0 0
 44  130.8  4.0  -5.1  3.9  92.5  126.6  1.6  -1.0  1.6  14.9  0 0 0 0
 45  136.7  3.9  -6.2  4.8  139.5  124.3  1.2  1.3  1.6  15.2  5813  13.9921  5819  13.5539 
 46  119.2  1.5  1.8  1.8  19.6  121.1  2.5  1.9  2.9  51.0  4517  14.3234  4524  13.5414 
 47  132.0  5.5  -1.3  6.8  285.1  135.1  5.0  -11.2  6.3  212.9  371  13.556  440  12.672 
