Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 11 922
1 13 930
2 8 913
3 13 916
4 10 926
5 17 929
6 13 913
7 20 931
8 20 922
9 23 931
10 25 932
11 11 908
12 15 931
13 9 913
14 20 919
15 10 936
16 10 921
17 13 949
18 16 938
19 17 928
20 18 926
21 26 924
22 24 926
23 20 933
24 27 927
25 22 930
26 13 928
27 19 931
28 12 922
29 18 923
30 32 941
31 33 943
32 20 929
33 18 924
34 24 924
35 22 939
36 15 910
37 26 919
38 13 923
39 25 935
40 15 918
41 26 922
42 20 920
43 16 904
44 22 926
45 22 920
46 13 914
47 24 931
48 22 941
49 21 927
50 23 938
51 22 929
52 21 952
53 21 940
54 24 944
55 23 958
56 15 947
57 16 923
58 35 957
59 22 937
60 30 955
61 34 952
62 26 935
63 29 942
64 11 937
65 31 934
66 7 942
67 8 935
68 20 942
69 23 934
70 22 995
71 18 926
72 21 941
73 29 940
74 30 945
75 32 946
76 27 959
77 27 940
78 22 925
79 33 947
80 16 992
81 10 915
82 9 918
83 11 927
84 7 919
85 13 913
86 7 921
87 7 944
88 8 907
89 15 925
90 6 904
91 9 919
92 11 930
93 9 921
94 6 917
95 14 921
96 25 941
97 29 937
98 10 934
99 22 937
100 27 920
101 21 937
102 33 947
103 26 935
104 15 921
105 16 930
106 23 930
107 28 934
108 26 935
109 17 918
110 21 929
111 29 964
112 24 914
113 18 911
114 20 919
115 18 924
116 30 933
117 28 944
118 31 928
119 30 925
120 16 903
121 19 916
122 19 919
123 22 919
124 36 943
125 19 906
126 25 909
127 30 934
