Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 767
1 769
2 772
3 771
4 772
5 753
6 767
7 767
8 774
9 781
10 773
11 772
12 763
13 757
14 770
15 778
16 739
17 750
18 751
19 738
20 750
21 740
22 736
23 716
24 728
25 754
26 741
27 730
28 747
29 744
30 740
31 741
32 769
33 786
34 796
35 776
36 791
37 790
38 780
39 792
40 785
41 784
42 784
43 782
44 800
45 772
46 788
47 791
48 781
49 793
50 795
51 769
52 796
53 788
54 783
55 795
56 789
57 794
58 794
59 794
60 795
61 790
62 785
63 791
64 1010
65 763
66 743
67 745
68 761
69 736
70 747
71 764
72 747
73 760
74 757
75 748
76 752
77 756
78 742
79 753
80 730
81 731
82 739
83 743
84 734
85 742
86 712
87 740
88 725
89 741
90 733
91 733
92 743
93 721
94 709
95 736
96 780
97 745
98 772
99 782
100 783
101 745
102 765
103 783
104 772
105 761
106 773
107 767
108 761
109 765
110 762
111 783
112 719
113 724
114 719
115 720
116 732
117 727
118 717
119 728
120 717
121 716
122 715
123 723
124 726
125 808
126 729
127 724
