Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 7 933
1 27 931
2 24 920
3 14 942
4 27 930
5 31 930
6 27 918
7 33 928
8 30 920
9 25 926
10 24 923
11 32 928
12 30 926
13 19 903
14 10 924
15 27 913
16 27 929
17 19 921
18 19 928
19 25 924
20 12 906
21 15 920
22 15 924
23 24 914
24 14 904
25 21 934
26 19 899
27 9 923
28 22 906
29 18 960
30 18 900
31 19 946
32 9 908
33 14 902
34 12 900
35 16 911
36 6 893
37 8 889
38 8 898
39 14 908
40 13 905
41 15 885
42 18 898
43 12 904
44 15 898
45 18 923
46 22 901
47 23 910
48 6 939
49 26 946
50 15 939
51 23 950
52 23 936
53 25 949
54 26 933
55 27 955
56 26 928
57 32 944
58 24 939
59 25 939
60 24 934
61 33 944
62 28 929
63 30 951
64 28 939
65 30 935
66 26 922
67 33 927
68 36 937
69 41 938
70 43 948
71 32 931
72 29 936
73 37 928
74 38 949
75 32 924
76 44 934
77 36 936
78 41 925
79 44 945
80 23 943
81 25 936
82 25 939
83 21 919
84 25 954
85 28 937
86 25 927
87 18 933
88 29 920
89 29 944
90 29 919
91 25 915
92 19 924
93 30 926
94 28 925
95 29 917
96 26 930
97 28 927
98 24 936
99 32 952
100 25 933
101 25 938
102 28 927
103 21 931
104 23 924
105 31 931
106 27 929
107 39 945
108 27 914
109 41 952
110 43 940
111 38 948
112 25 970
113 27 935
114 30 950
115 26 932
116 13 932
117 14 930
118 33 941
119 20 933
120 28 932
121 29 935
122 15 938
123 34 947
124 35 945
125 32 957
126 30 938
127 32 948
