Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 81.3 2.5 79.4 2.2 89.6 1.3 87.8 1.0 
1 75.4 2.4 80.2 2.3 89.1 1.4 86.1 1.2 
2 87.0 2.2 84.8 2.2 92.8 1.2 94.9 1.1 
3 85.4 2.3 85.6 2.0 89.2 1.4 84.7 1.1 
4 83.8 2.2 80.0 2.3 88.8 1.2 91.5 1.1 
5 85.3 2.1 83.0 2.0 89.6 1.3 90.9 1.2 
6 89.1 2.5 86.3 2.4 85.6 1.1 86.8 1.4 
7 83.8 2.2 88.2 2.3 86.8 1.3 91.0 1.2 
8 80.4 2.4 82.9 2.3 88.8 1.3 91.1 1.1 
9 83.5 2.2 83.5 2.2 88.0 1.2 92.2 1.3 
10 83.0 2.5 79.3 2.4 87.5 1.3 89.7 1.2 
11 79.0 2.5 83.4 2.3 91.3 1.3 96.2 1.0 
12 81.1 2.5 82.1 2.2 92.9 1.1 91.9 1.6 
13 82.3 2.2 81.6 2.3 94.4 1.2 92.7 1.1 
14 89.5 2.4 84.1 2.1 92.9 1.1 95.3 1.0 
15 84.2 2.2 84.2 2.2 96.2 1.1 91.5 1.5 
16 85.9 2.2 82.9 2.2 94.0 1.4 89.8 1.5 
17 84.9 2.2 85.6 2.1 94.1 1.2 95.4 1.1 
18 84.5 2.2 84.8 2.0 96.3 1.1 90.4 1.5 
19 83.5 2.1 88.2 2.2 88.5 1.1 92.5 1.3 
20 98.2 2.2 87.9 2.1 95.5 1.1 93.3 1.1 
21 84.8 2.3 87.5 2.3 96.6 1.1 98.8 1.1 
22 84.8 2.1 83.3 2.3 98.2 1.3 96.5 0.9 
23 83.5 2.2 86.2 2.2 88.8 1.2 90.6 1.1 
24 85.1 2.0 87.3 2.1 91.9 1.1 89.7 1.1 
25 84.5 2.2 81.2 2.1 90.2 1.2 87.6 1.2 
26 83.1 2.1 82.1 2.1 92.3 1.1 89.0 1.1 
27 86.7 2.1 91.0 2.0 94.4 1.2 92.4 1.0 
28 84.5 2.1 85.6 2.0 84.7 1.2 93.4 1.3 
29 80.5 2.2 83.4 2.3 94.7 1.2 95.0 1.1 
30 84.7 2.0 82.3 2.2 93.6 1.2 93.4 1.2 
31 87.5 2.3 87.5 2.0 90.3 1.2 88.1 1.1 
32 67.3 3.1 63.1 3.1 86.8 1.4 81.7 1.3 
33 74.4 2.8 73.1 2.8 78.3 1.6 73.4 1.4 
34 71.0 2.8 78.4 3.0 77.4 1.3 80.8 1.6 
35 67.8 2.9 76.6 2.7 81.4 1.5 70.5 1.5 
36 68.3 3.1 76.7 3.0 84.5 1.2 87.3 1.2 
37 77.4 2.4 73.1 2.8 80.8 1.3 84.9 1.5 
38 72.5 3.2 69.0 3.1 83.0 1.4 80.3 1.6 
39 76.3 2.5 75.2 2.4 78.4 1.3 76.1 1.5 
40 69.8 2.6 74.2 2.6 81.8 1.5 79.3 1.6 
41 68.9 2.7 67.9 2.6 77.8 1.4 80.0 1.2 
42 72.4 2.8 71.5 3.0 80.1 1.3 80.3 1.2 
43 70.5 2.5 65.3 2.5 75.7 1.4 86.1 1.2 
44 71.6 2.8 75.1 2.7 83.1 1.3 83.2 1.3 
45 77.0 2.4 72.3 2.7 81.5 1.3 83.5 1.2 
46 70.7 2.6 63.5 2.6 76.2 1.6 79.9 1.6 
47 76.8 2.7 69.8 2.6 83.6 1.3 81.1 1.2 
48 80.8 2.1 84.8 2.0 89.3 1.2 89.7 1.2 
49 78.8 2.2 82.9 2.1 83.3 1.3 87.7 1.0 
50 76.5 2.1 79.2 2.1 89.7 1.3 90.7 1.2 
51 81.3 2.1 88.0 2.1 86.6 1.1 94.1 1.4 
52 86.1 2.0 86.1 2.1 88.8 1.1 90.5 1.1 
53 87.6 2.0 88.1 2.3 87.8 1.3 91.3 1.1 
54 84.2 2.0 85.1 2.1 88.0 1.4 85.2 1.0 
55 84.6 2.4 88.0 2.3 89.3 1.3 89.8 1.3 
56 78.5 2.2 86.2 2.1 89.0 1.4 87.6 1.0 
57 86.6 2.1 81.5 2.3 91.0 1.2 87.8 1.1 
58 80.7 2.2 82.8 2.2 88.2 1.1 90.9 1.1 
59 88.6 2.3 83.1 2.2 88.1 1.1 87.7 1.5 
60 81.2 2.2 86.6 2.2 89.9 1.3 91.4 1.1 
61 85.3 2.2 80.3 2.2 97.4 1.3 90.0 1.3 
62 81.7 2.2 84.3 2.4 86.7 1.2 85.9 1.0 
63 81.0 2.5 81.4 2.4 92.0 1.1 92.5 1.4 
64 94.5 2.1 88.5 2.1 95.3 1.2 90.4 1.4 
65 90.2 2.0 91.9 2.1 93.4 1.3 97.1 1.3 
66 91.5 2.1 93.5 2.2 93.4 1.3 95.7 1.1 
67 87.3 2.1 92.4 2.0 95.9 1.4 94.1 1.1 
68 95.3 2.0 91.8 2.2 89.5 1.3 98.5 1.2 
69 92.4 2.3 93.0 2.1 93.2 1.2 94.8 1.1 
70 94.1 2.2 96.2 1.9 94.3 1.2 95.6 1.1 
71 93.3 2.0 95.2 2.2 96.7 1.2 93.5 1.1 
72 91.4 2.1 89.5 2.1 91.6 1.1 89.6 1.1 
73 89.5 2.1 91.1 2.0 92.6 1.1 94.7 1.2 
74 93.0 2.1 90.2 2.1 93.3 1.2 95.3 1.1 
75 88.0 2.0 86.8 2.2 95.5 1.2 92.9 1.1 
76 85.6 2.0 92.3 2.0 92.3 1.1 94.7 1.1 
77 87.1 2.1 88.2 2.2 98.5 1.2 94.3 1.4 
78 87.3 2.1 91.8 2.0 92.1 1.1 89.7 1.1 
79 84.6 2.1 86.5 2.1 96.1 1.1 92.9 1.1 
80 75.2 4.9 78.6 4.6 75.5 1.4 73.5 1.3 
81 73.7 3.2 74.8 3.4 73.5 1.3 77.3 1.6 
82 76.8 3.8 76.5 3.5 73.4 1.3 75.4 1.2 
83 66.0 2.9 73.7 3.0 78.2 1.3 79.3 1.2 
84 75.5 3.3 79.0 3.2 80.1 1.2 77.3 1.2 
85 74.1 2.9 72.7 2.9 77.8 1.3 79.6 1.2 
86 68.9 3.2 72.4 3.0 78.6 1.6 76.8 1.2 
87 70.6 3.0 68.5 2.9 77.5 1.4 81.1 1.4 
88 72.7 2.9 71.8 3.1 76.3 1.3 79.2 1.3 
89 69.5 2.9 67.8 2.9 76.0 1.4 76.2 1.3 
90 70.9 2.7 68.9 3.1 74.2 1.4 76.2 1.5 
91 68.2 2.8 65.6 2.8 74.2 1.5 79.3 1.2 
92 75.4 3.0 71.0 2.8 78.5 1.3 79.3 1.2 
93 73.8 2.8 71.6 2.8 73.5 1.3 75.4 1.3 
94 68.8 2.8 70.6 2.8 78.0 1.4 72.8 1.3 
95 74.3 2.9 74.0 2.9 79.1 1.3 77.2 1.2 
96 82.8 2.4 79.1 2.2 79.7 1.2 77.5 1.2 
97 79.5 2.3 83.2 2.4 84.1 1.1 82.0 1.1 
98 83.6 2.1 79.1 2.1 80.1 1.1 78.0 1.4 
99 81.2 2.2 77.2 2.4 87.6 1.1 85.2 1.0 
100 83.4 2.2 83.5 2.2 77.6 1.2 77.0 1.1 
101 74.3 2.2 78.8 2.4 87.2 1.1 84.6 1.0 
102 80.2 2.3 76.4 2.4 83.0 1.2 80.8 1.0 
103 79.8 2.4 78.4 2.2 81.7 1.3 80.2 1.0 
104 80.0 2.3 79.9 2.3 81.4 1.4 78.5 1.4 
105 79.6 2.4 74.0 2.2 76.4 1.1 78.8 1.1 
106 72.5 2.2 71.4 2.3 78.8 1.4 83.2 1.2 
107 75.0 2.3 78.3 2.4 80.9 1.1 80.4 1.5 
108 74.9 2.4 74.5 2.5 81.2 1.3 78.9 1.3 
