Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 999
1 5 999
2 5 999
3 5 999
4 8 999
5 5 998
6 5 998
7 6 999
8 6 998
9 5 999
10 6 999
11 6 999
12 7 999
13 7 999
14 7 999
15 5 998
16 6 999
17 5 999
18 5 999
19 6 999
20 6 999
21 8 999
22 9 999
23 5 999
24 6 999
25 7 999
26 5 999
27 8 999
28 14 999
29 6 999
30 11 999
31 7 999
32 5 999
33 5 999
34 10 997
35 5 999
36 5 999
37 7 998
38 9 997
39 5 998
40 5 999
41 6 999
42 6 998
43 6 999
44 9 996
45 7 999
46 8 996
47 7 998
48 5 998
49 6 997
50 7 997
51 5 997
52 7 999
53 9 995
54 11 997
55 9 998
56 6 997
57 5 995
58 7 995
59 5 997
60 10 999
61 14 995
62 8 996
63 9 996
64 20 933
65 15 926
66 17 928
67 22 919
68 18 920
69 13 929
70 23 935
71 20 912
72 18 911
73 26 934
74 11 916
75 18 913
76 12 932
77 12 902
78 27 914
79 28 920
80 23 949
81 22 935
82 31 940
83 23 923
84 23 940
85 24 920
86 20 948
87 14 923
88 26 935
89 17 921
90 13 938
91 28 923
92 22 918
93 23 913
94 26 921
95 23 933
96 34 947
97 32 938
98 29 934
99 33 943
100 33 940
101 31 935
102 37 929
103 36 945
104 32 927
105 40 951
106 36 941
107 46 955
108 38 937
109 43 943
110 46 944
111 47 975
112 39 954
113 39 944
114 39 964
115 44 953
116 43 960
117 41 956
118 32 935
119 42 943
120 31 945
121 39 945
122 37 959
123 45 943
124 44 949
125 42 947
126 42 947
127 43 989
