Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  122.6  3.5  -7.4  3.2  76.8  125.2  1.3  0.2  1.1  9.3  6131  13.7247  6132  13.4474 
 1  116.3  3.5  -1.6  3.0  64.9  130.1  2.6  -2.8  1.7  8.3  3693  13.6233  3640  13.0928 
 2  115.4  3.7  4.9  3.1  79.0  118.0  2.0  -2.8  1.7  21.2  817  12.4124  805  13.3518 
 3  126.8  3.6  -1.4  3.2  79.9  122.9  2.1  -0.9  1.9  27.8  4507  13.9345  4490  13.461 
 4  119.1  2.3  2.4  2.5  51.2  119.3  2.1  -3.9  2.3  40.5  6126  12.8563  6114  12.8818 
 5  118.2  3.0  3.6  2.1  34.4  123.9  3.4  -4.6  2.5  41.6  6157  13.2735  6156  13.2564 
 6  118.8  2.8  1.4  2.2  39.9  122.8  1.1  -2.7  0.9  5.3  0 0 0 0
 7  126.2  2.6  -7.0  3.2  78.9  121.3  2.6  -2.3  2.7  33.5  293  14.504  308  12.2963 
 8  123.7  2.7  1.1  1.8  24.4  125.8  1.4  -3.6  1.0  6.8  0 0 0 0
 9  123.6  2.6  -3.8  2.2  33.2  120.4  1.4  1.6  1.1  9.4  4933  14.0184  4937  13.7775 
 10  122.8  2.5  -4.4  2.7  54.4  124.2  1.4  -2.4  1.5  17.9  6219  13.6277  6206  13.6959 
 11  116.7  2.5  0.7  2.0  30.2  117.7  2.2  3.5  1.7  21.4  0 0 0 0
 12  129.3  4.2  -2.0  2.8  55.4  122.8  2.3  -0.9  1.5  15.8  0 0 0 0
 13  120.4  2.0  5.1  1.3  12.5  121.1  2.6  -1.1  1.7  19.0  6146  14.1861  6150  13.9399 
 14  122.8  2.0  -4.9  1.7  19.1  124.0  5.4  -1.0  4.3  131.6  0 0 0 0
