Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 747
1 758
2 752
3 751
4 757
5 755
6 763
7 752
8 748
9 767
10 746
11 746
12 739
13 753
14 764
15 744
16 762
17 769
18 762
19 757
20 762
21 767
22 757
23 744
24 761
25 772
26 765
27 760
28 767
29 765
30 754
31 763
32 756
33 753
34 763
35 756
36 749
37 752
38 746
39 754
40 760
41 754
42 758
43 765
44 742
45 753
46 763
47 751
48 766
49 765
50 774
51 749
52 763
53 756
54 759
55 774
56 757
57 753
58 764
59 763
60 754
61 755
62 760
63 765
64 988
65 746
66 751
67 751
68 754
69 739
70 747
71 749
72 752
73 744
74 746
75 745
76 754
77 751
78 725
79 755
80 762
81 769
82 767
83 764
84 765
85 762
86 758
87 753
88 757
89 762
90 765
91 761
92 752
93 751
94 756
95 768
96 748
97 706
98 743
99 745
100 747
101 707
102 716
103 744
104 739
105 737
106 745
107 735
108 756
109 724
110 743
111 761
112 758
113 770
114 768
115 776
116 760
117 863
118 763
119 767
120 772
121 755
122 772
123 768
124 761
125 758
126 774
127 763
