Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 20 962
1 7 921
2 22 920
3 23 924
4 16 916
5 14 907
6 12 919
7 14 911
8 15 913
9 19 919
10 22 928
11 26 917
12 12 921
13 24 911
14 29 922
15 14 921
16 46 962
17 45 962
18 43 944
19 41 969
20 49 941
21 55 962
22 43 950
23 38 953
24 52 952
25 44 946
26 46 950
27 46 947
28 47 957
29 53 960
30 52 947
31 58 966
32 31 927
33 35 937
34 28 936
35 34 933
36 37 936
37 31 928
38 26 923
39 30 946
40 25 922
41 36 937
42 32 955
43 37 926
44 31 925
45 40 946
46 39 927
47 29 937
48 17 943
49 12 915
50 14 923
51 8 905
52 10 905
53 9 892
54 10 889
55 14 989
56 10 888
57 16 903
58 7 898
59 10 907
60 12 905
61 11 907
62 20 912
63 9 943
64 41 938
65 43 933
66 42 924
67 41 954
68 49 937
69 48 948
70 42 933
71 41 950
72 44 927
73 41 925
74 43 946
75 48 941
76 46 938
77 36 933
78 39 932
79 48 931
80 5 999
81 31 999
82 20 937
83 20 992
84 23 997
85 34 988
86 27 997
87 31 999
88 26 995
89 39 999
90 26 984
91 43 998
92 59 995
93 5 983
94 46 991
95 31 998
96 14 935
97 13 936
98 12 954
99 10 930
100 14 940
101 12 923
102 9 928
103 14 983
104 7 922
105 18 934
106 15 941
107 10 912
108 8 918
109 14 926
110 15 928
111 15 926
112 50 960
113 46 969
114 58 971
115 49 969
116 55 959
117 41 959
118 54 956
119 51 963
120 58 964
121 53 970
122 52 986
123 57 957
124 51 960
125 41 973
126 60 960
127 59 976
