Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 17 924
1 17 923
2 17 909
3 24 917
4 10 918
5 21 907
6 32 926
7 31 917
8 23 921
9 25 919
10 18 924
11 29 950
12 20 915
13 27 927
14 26 923
15 29 922
16 33 954
17 24 933
18 32 961
19 29 938
20 13 917
21 27 916
22 35 940
23 35 939
24 28 931
25 39 946
26 30 934
27 32 932
28 38 940
29 31 925
30 40 937
31 39 970
32 31 950
33 28 938
34 24 961
35 26 927
36 27 937
37 18 939
38 28 945
39 37 951
40 25 935
41 21 940
42 22 929
43 28 933
44 26 939
45 48 949
46 42 948
47 47 996
48 26 929
49 29 972
50 31 939
51 31 943
52 19 911
53 39 933
54 22 932
55 35 931
56 36 923
57 37 931
58 30 922
59 28 929
60 29 918
61 36 932
62 28 936
63 39 934
64 25 925
65 17 914
66 30 924
67 34 934
68 21 913
69 22 914
70 27 914
71 20 917
72 15 925
73 25 932
74 24 930
75 26 914
76 19 930
77 31 929
78 21 933
79 20 932
80 46 991
81 20 947
82 48 995
83 5 952
84 47 959
85 58 973
86 45 946
87 44 946
88 45 943
89 5 959
90 45 949
91 38 951
92 48 982
93 42 949
94 51 995
95 29 984
96 40 967
97 33 940
98 31 946
99 36 944
100 20 946
101 39 938
102 35 935
103 27 949
104 34 941
105 25 945
106 29 955
107 23 943
108 33 942
109 36 938
110 37 939
111 48 951
112 32 964
113 31 945
114 42 947
115 32 941
116 30 934
117 25 937
118 41 949
119 42 981
120 43 948
121 29 951
122 32 945
123 37 933
124 40 947
125 34 936
126 36 937
127 41 955
