Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 63.1 2.8 66.1 2.7 74.4 1.4 76.0 1.1 
1 70.0 2.5 71.3 2.6 79.0 1.3 69.8 1.4 
2 67.1 2.6 68.5 2.6 79.5 1.2 76.4 1.1 
3 68.3 2.6 65.8 2.5 83.2 1.3 77.3 1.1 
4 69.2 2.8 72.8 2.5 78.0 1.3 77.1 1.2 
5 74.9 2.4 68.3 2.5 79.2 1.2 80.2 1.2 
6 65.0 2.6 67.3 2.6 79.2 1.3 74.3 1.6 
7 66.9 2.6 66.9 2.6 78.1 1.5 84.2 1.3 
8 76.2 2.6 77.9 2.6 79.1 1.5 83.1 1.2 
9 65.6 2.5 65.2 2.6 78.1 1.4 75.5 1.4 
10 72.2 2.8 73.1 2.7 72.7 1.4 69.5 1.2 
11 66.4 2.6 64.1 2.8 75.5 1.2 73.7 1.1 
12 69.6 2.8 66.5 2.4 78.3 1.2 76.8 1.0 
13 74.7 2.7 73.3 2.7 78.1 1.3 79.8 1.1 
14 72.8 2.6 69.7 2.6 78.0 1.3 78.6 1.2 
15 68.8 2.5 70.8 2.7 73.4 1.3 74.3 1.2 
16 69.9 2.2 75.0 2.3 81.6 1.2 83.2 1.2 
17 73.0 2.3 70.8 2.2 74.6 1.3 76.0 1.1 
18 77.0 2.4 77.5 2.4 73.5 1.2 76.0 1.2 
19 64.9 2.4 70.8 2.2 73.8 1.3 78.4 1.5 
20 76.5 2.1 71.2 2.3 80.9 1.2 72.8 1.2 
21 71.4 2.3 77.5 2.3 73.3 1.2 77.7 1.6 
22 78.8 2.1 71.5 2.1 80.6 1.2 80.6 1.1 
23 74.8 2.3 76.8 2.2 80.9 1.2 82.9 1.2 
24 70.6 2.1 65.6 2.1 74.3 1.3 72.4 1.2 
25 71.1 2.1 69.8 2.3 77.7 1.3 80.1 1.3 
26 65.0 2.2 63.6 2.2 76.2 1.2 75.9 1.6 
27 73.0 2.4 74.0 2.4 76.2 1.2 74.0 1.2 
28 73.6 2.2 65.3 2.2 81.5 1.2 82.8 1.2 
29 67.4 2.5 69.1 2.1 76.8 1.2 76.8 1.1 
30 75.5 2.1 73.8 2.1 76.7 1.2 82.1 1.5 
31 67.3 2.2 65.6 2.4 78.3 1.2 76.8 1.2 
32 74.9 3.1 75.5 3.4 79.2 1.3 76.0 1.4 
33 72.8 3.1 67.7 3.0 78.6 1.3 77.2 1.2 
34 73.1 2.9 72.2 3.0 76.3 1.3 79.0 1.2 
35 70.5 2.9 78.6 2.9 79.0 1.3 76.1 1.4 
36 75.3 3.1 77.8 3.4 82.2 1.4 82.2 1.2 
37 72.7 2.8 75.4 2.9 80.0 1.2 76.9 1.2 
38 70.4 3.1 72.3 3.0 76.0 1.4 79.3 1.2 
39 66.4 3.0 66.2 2.8 79.7 1.3 77.0 1.2 
40 79.3 3.0 75.3 2.9 79.2 1.3 77.2 1.2 
41 73.1 3.0 69.3 3.1 76.4 1.5 73.0 1.2 
42 68.4 3.2 70.1 3.2 76.7 1.3 80.9 1.6 
43 69.0 3.0 65.1 2.9 77.1 1.5 71.5 1.2 
44 70.4 3.3 73.2 3.1 73.8 1.4 73.3 1.1 
45 67.5 2.9 65.3 3.3 77.7 1.4 79.2 1.2 
46 70.3 2.8 67.1 2.8 78.7 1.4 79.1 1.2 
47 69.3 3.0 69.2 3.1 82.2 1.3 81.0 1.1 
48 70.8 2.4 66.6 2.6 79.7 1.2 70.2 1.6 
49 69.0 2.5 67.5 2.6 74.8 1.3 73.3 1.1 
50 73.0 2.4 70.2 2.6 79.4 1.3 77.6 1.2 
51 68.8 2.4 68.8 2.4 72.4 1.2 70.3 1.1 
52 68.7 2.6 74.7 2.7 68.4 1.3 73.2 1.6 
53 68.8 2.5 69.0 2.5 79.1 1.3 77.0 1.1 
54 65.7 2.4 69.3 2.4 73.1 1.2 76.1 1.6 
55 68.1 2.7 69.6 2.4 70.5 1.5 75.5 1.2 
56 65.5 2.5 68.6 2.5 73.8 1.3 75.1 1.2 
57 70.9 2.6 66.0 2.7 69.5 1.5 75.6 1.3 
58 65.4 2.5 65.5 2.5 74.9 1.3 73.0 1.2 
59 68.0 2.6 61.5 2.5 69.4 1.2 71.2 1.2 
60 67.5 2.3 66.1 2.6 78.9 1.3 78.5 1.2 
61 62.9 2.7 67.0 2.7 78.9 1.3 76.4 1.1 
62 73.7 2.7 68.1 2.7 75.9 1.5 80.6 1.4 
63 60.2 2.8 65.8 2.8 72.9 1.3 75.9 1.2 
64 85.9 2.1 82.5 2.4 89.9 1.5 87.2 1.5 
65 80.3 2.3 87.1 2.4 84.8 1.2 87.6 1.2 
66 86.1 2.1 82.3 2.5 86.2 1.4 84.5 1.2 
67 77.8 2.3 79.8 2.3 84.5 1.2 84.7 1.5 
68 86.5 2.2 83.0 2.3 88.8 1.2 91.9 1.1 
69 87.5 2.2 81.1 2.6 89.4 1.3 93.2 1.5 
70 85.5 2.2 82.4 2.3 84.9 1.1 86.8 1.1 
71 80.7 2.3 80.3 2.3 89.8 1.4 88.5 1.1 
72 83.0 2.5 84.2 2.3 87.9 1.2 84.9 1.1 
73 80.4 2.4 85.2 2.3 87.6 1.1 84.5 1.1 
74 83.1 2.3 84.3 2.3 88.0 1.2 90.9 1.2 
75 78.0 2.4 82.9 2.3 81.3 1.2 83.7 1.1 
76 85.2 2.4 84.7 2.2 95.7 1.1 92.1 1.2 
77 80.2 2.3 86.7 2.3 85.2 1.1 87.8 1.1 
78 80.3 2.2 83.9 2.2 91.3 1.3 83.9 1.1 
79 82.0 2.4 81.9 2.4 87.8 1.4 88.0 1.1 
80 81.3 4.0 83.5 4.0 83.9 1.5 87.1 1.2 
81 83.5 2.6 81.5 2.5 84.8 1.2 84.4 1.0 
82 86.0 2.9 83.9 3.1 88.8 1.2 92.0 1.1 
83 84.7 2.5 86.7 2.3 87.4 1.2 84.7 1.3 
84 84.8 2.5 91.8 2.5 84.9 1.2 87.2 1.1 
85 85.0 2.2 80.7 2.4 85.8 1.2 87.2 1.0 
86 77.2 2.5 81.2 2.7 90.6 1.2 88.5 1.2 
