Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  118.9  2.2  -3.7  2.0  29.2  125.4  2.1  2.6  1.9  26.3  6047  14.3142  6038  13.1727 
 1  129.5  4.8  -3.4  4.1  119.1  130.3  1.0  -1.5  0.7  1.4  3402  13.399  3372  14.0442 
 2  115.1  2.1  6.4  1.7  25.2  124.0  2.4  -2.5  2.0  29.8  786  12.4033  785  13.2585 
 3  124.6  2.6  1.3  2.3  40.9  126.1  1.4  -2.2  1.3  12.6  4226  13.6225  4265  13.3323 
 4  112.6  2.5  10.8  2.6  56.7  121.6  1.3  -5.2  1.4  15.2  6108  13.0407  6098  12.7812 
 5  124.8  4.2  0.8  2.9  67.8  128.7  3.1  -6.8  2.3  34.3  6080  13.5233  6070  13.3866 
 6  119.5  1.8  1.8  1.5  17.3  123.7  1.0  -1.8  0.8  4.1  0 0 0 0
 7  126.5  2.3  -0.9  2.8  63.3  123.1  5.3  -2.4  5.5  135.7  307  13.5816  300  13.3968 
 8  129.4  1.9  -2.3  1.3  12.4  133.9  2.7  -5.9  1.9  24.7  0 0 0 0
 9  127.5  1.3  -5.5  1.1  8.0  123.0  1.9  2.0  1.5  18.0  4667  14.1843  4681  13.511 
 10  116.9  1.4  1.9  1.5  18.6  122.4  1.3  3.2  1.4  15.7  6164  13.1312  6143  13.4755 
 11  118.9  3.8  -0.5  3.0  68.6  124.2  3.1  1.5  2.3  40.3  0 0 0 0
 12  125.7  4.1  -0.5  2.7  51.9  121.3  2.4  2.1  1.6  17.1  0 0 0 0
 13  126.2  1.5  0.8  1.0  6.9  122.7  2.1  -1.5  1.3  11.6  6065  14.0622  6073  13.8206 
 14  121.9  4.3  -4.3  3.5  87.3  123.6  1.3  0.5  1.0  8.0  0 0 0 0
 15  119.6  1.8  -0.1  1.6  20.5  122.4  1.3  -0.1  1.2  11.2  1147  13.419  1195  13.4448 
 16  120.3  6.4  9.6  7.7  505.3  126.2  1.9  -3.1  2.5  49.1  4533  14.1605  4572  14.3517 
 17  127.9  4.6  -1.4  5.8  248.7  128.4  2.8  6.5  3.3  86.5  1117  14.6095  1102  14.3452 
 18  133.5  4.7  -8.3  5.0  189.9  131.9  2.1  -3.5  2.2  36.8  379  13.0536  417  13.9874 
 19  128.2  1.4  4.1  1.4  14.2  127.4  0.9  2.0  0.9  5.8  0 0 0 0
 20  133.5  3.2  -0.7  2.5  51.9  124.8  3.0  -2.6  2.5  43.2  484  14.9639  448  14.8574 
 21  124.6  3.1  2.4  3.5  96.0  138.1  2.0  5.9  2.0  35.2  3927  14.7365  4032  14.6392 
 22  117.8  3.6  3.8  3.3  89.0  129.1  1.3  2.5  1.2  10.6  0  0  0  0 
 23  126.6  7.6  -0.1  5.4  224.3  136.2  1.7  -2.3  1.2  10.5  0 0 0 0
 24  138.9  4.1  -5.2  5.2  207.5  143.6  7.8  -11.2  9.7  700.1  6120  14.4688  6075  14.2704 
 25  135.1  1.5  -5.7  2.1  35.1  132.1  2.7  -1.9  3.7  110.0  5728  14.4832  5712  13.5773 
 26  129.2  2.0  -0.9  2.1  32.3  129.9  1.5  2.0  1.4  15.4  0  0  0  0 
 27  137.0  5.8  -3.3  4.9  175.4  131.9  4.6  -0.7  3.9  110.7  6073  14.4071  6081  14.7246 
 28  129.8  5.2  1.4  6.2  304.1  129.2  0.8  0.7  0.9  6.8  1343  13.7491  1289  14.136 
 29  125.5  2.1  3.4  1.5  16.4  128.8  3.7  5.1  2.5  44.1  0 0 0 0
 30  138.9  4.4  -8.0  3.2  72.6  129.4  6.5  3.0  4.5  128.7  0 0 0 0
 31  129.1  6.3  3.5  5.9  268.0  126.3  4.0  -2.2  4.0  115.0  4813  14.6539  4762  14.7862 
 32  129.5  1.6  2.3  1.4  15.5  130.4  2.2  -1.8  2.0  27.7  0 0 0 0
 33  127.2  3.4  4.1  4.5  168.2  129.6  0.7  0.1  0.9  6.1  0 0 0 0
 34  127.5  5.0  0.3  7.6  486.7  124.0  3.7  6.3  5.4  228.0  302  14.0154  293  14.0541 
 35  130.4  3.3  -0.4  3.1  72.6  127.0  3.6  3.5  3.4  69.0  0 0 0 0
 36  128.9  4.4  -2.3  6.7  209.0  129.2  5.9  0.4  10.8  970.6  1122  13.6693  1143  13.4985 
 37  146.7  2.7  -18.9  4.9  85.2  133.4  4.4  0.7  8.3  322.8  5919  14.2735  5898  14.527 
 38  123.1  3.4  9.2  5.2  211.8  132.8  10.3  -5.8  13.6  446.3  1002  14.2061  986  13.5547 
 39  130.7  2.2  -2.9  2.4  47.7  126.1  0.5  -4.7  0.6  2.4  529  13.3641  431  13.0233 
 40  128.4  1.0  4.1  1.2  12.3  127.1  0.4  0.0  0.5  1.7  0 0 0 0
 41  140.8  6.4  -9.5  5.2  189.1  139.5  5.4  -1.5  4.1  122.0  0 0 0 0
 42  127.7  0.9  1.3  1.2  13.3  121.2  3.1  7.2  4.1  143.7  0 0 0 0
 43  125.6  2.4  5.7  2.9  70.1  132.4  2.1  2.3  2.6  55.1  0 0 0 0
 44  127.5  4.2  4.3  4.4  152.3  125.9  3.2  0.3  3.4  89.9  0 0 0 0
 45  139.3  6.2  -5.5  8.3  534.8  132.2  2.5  -3.3  3.4  93.1  5868  14.5272  5889  13.9584 
