Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 27 943
1 19 917
2 23 921
3 31 932
4 23 925
5 20 922
6 21 921
7 23 997
8 24 921
9 20 918
10 21 917
11 17 906
12 16 914
13 26 927
14 26 918
15 18 923
16 44 939
17 39 945
18 43 970
19 45 953
20 43 945
21 54 948
22 37 956
23 40 958
24 38 943
25 46 950
26 48 960
27 47 950
28 48 952
29 44 968
30 30 943
31 47 946
32 26 935
33 23 951
34 27 934
35 25 943
36 32 932
37 34 932
38 27 925
39 23 938
40 23 929
41 31 932
42 28 937
43 28 928
44 34 931
45 26 929
46 38 942
47 36 937
48 33 943
49 44 946
50 37 947
51 36 944
52 38 932
53 38 938
54 41 928
55 44 966
56 43 942
57 37 931
58 41 945
59 44 945
60 46 932
61 32 925
62 42 928
63 43 938
64 31 934
65 35 925
66 25 927
67 38 938
68 30 933
69 27 931
70 11 940
71 29 924
72 34 943
73 30 934
74 32 916
75 42 939
76 37 937
77 36 944
78 35 926
79 46 940
80 30 922
81 27 915
82 32 934
83 25 914
84 20 903
85 32 916
86 27 918
87 34 927
88 25 914
89 22 932
90 31 942
91 26 946
92 37 917
93 32 924
94 29 930
95 37 928
96 15 921
97 12 922
98 8 920
99 9 918
100 9 910
101 9 909
102 10 913
103 12 927
104 10 915
105 12 917
106 8 896
107 20 926
108 19 922
109 14 937
110 10 909
111 28 923
112 26 930
113 25 939
114 14 936
115 29 930
116 23 937
117 39 952
118 26 941
119 21 929
120 34 943
121 29 933
122 34 939
123 29 929
124 28 936
125 28 933
126 34 941
127 37 931
