Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 785
1 805
2 797
3 792
4 788
5 801
6 794
7 798
8 781
9 795
10 784
11 710
12 799
13 797
14 782
15 801
16 825
17 826
18 831
19 822
20 829
21 824
22 824
23 807
24 813
25 828
26 827
27 813
28 828
29 796
30 816
31 827
32 762
33 765
34 759
35 759
36 755
37 766
38 762
39 767
40 760
41 761
42 770
43 755
44 752
45 762
46 769
47 758
48 795
49 815
50 796
51 793
52 796
53 803
54 801
55 798
56 803
57 806
58 788
59 798
60 804
61 806
62 803
63 797
64 789
65 797
66 797
67 787
68 799
69 788
70 784
71 789
72 926
73 785
74 795
75 795
76 785
77 784
78 805
79 798
80 790
81 779
82 779
83 780
84 796
85 765
86 778
87 780
88 787
89 776
90 789
91 768
92 769
93 764
94 763
95 780
96 766
97 738
98 770
99 771
100 756
101 763
102 722
103 771
104 761
105 752
106 755
107 752
108 755
109 767
110 764
111 755
112 787
113 779
114 793
115 777
116 799
117 793
118 877
119 797
120 790
121 769
122 790
123 786
124 787
125 791
126 800
127 793
