Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 34 929
1 31 928
2 28 921
3 25 918
4 27 939
5 29 931
6 38 937
7 31 941
8 28 920
9 39 938
10 30 929
11 25 931
12 33 936
13 28 934
14 46 941
15 36 923
16 35 984
17 47 964
18 44 962
19 38 967
20 41 968
21 39 972
22 38 958
23 32 945
24 39 959
25 32 948
26 36 949
27 31 946
28 45 964
29 36 953
30 48 951
31 41 953
32 28 939
33 20 923
34 23 937
35 12 914
36 23 939
37 25 930
38 16 925
39 26 931
40 19 929
41 28 933
42 17 940
43 30 937
44 12 929
45 13 913
46 27 937
47 32 926
48 37 962
49 36 959
50 33 949
51 34 953
52 24 949
53 12 930
54 25 933
55 30 956
56 34 944
57 37 958
58 29 955
59 27 936
60 32 930
61 35 959
62 41 949
63 36 946
64 17 948
65 26 921
66 27 941
67 31 943
68 25 944
69 27 932
70 16 926
71 29 935
72 18 923
73 23 926
74 31 936
75 26 930
76 23 926
77 26 934
78 30 930
79 29 928
80 23 953
81 26 936
82 20 912
83 22 934
84 15 920
85 26 933
86 22 922
87 27 945
88 29 926
89 21 922
90 27 933
91 34 944
92 18 933
93 26 917
94 30 929
95 34 954
96 27 942
97 34 931
98 30 930
99 8 948
100 14 960
101 40 942
102 45 939
103 13 933
104 42 931
105 43 943
106 34 926
107 38 974
108 45 929
109 44 926
110 34 923
111 51 946
112 38 951
113 41 937
114 42 946
115 43 945
116 41 954
117 41 956
118 41 953
119 35 961
120 42 943
121 51 944
122 35 933
123 35 930
124 48 937
125 49 947
126 51 943
127 47 932
