Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 69.8 2.5 70.5 2.6 76.1 1.2 81.3 1.3 
1 75.2 2.5 75.3 2.4 88.4 1.1 80.7 1.2 
2 75.4 2.3 72.0 2.4 78.2 1.4 84.1 1.1 
3 72.3 2.5 76.8 2.2 83.6 1.2 81.0 1.2 
4 72.3 2.4 77.7 2.4 83.4 1.2 83.7 1.1 
5 75.5 2.4 73.3 2.1 79.6 1.2 87.2 1.2 
6 77.7 2.5 76.9 2.3 80.3 1.3 82.8 1.2 
7 68.8 2.2 75.7 2.6 81.3 1.2 85.5 1.3 
8 76.1 2.4 78.5 2.5 77.7 1.2 79.3 1.1 
9 70.5 2.3 73.7 2.5 86.5 1.3 82.0 1.4 
10 76.2 2.4 74.2 2.4 85.8 1.3 80.3 1.1 
11 71.9 2.3 74.4 2.4 81.2 1.2 82.8 1.1 
12 78.0 2.2 73.8 2.3 74.5 1.4 76.0 1.1 
13 74.9 2.2 76.0 2.5 80.7 1.3 77.4 1.1 
14 75.8 2.5 73.3 2.3 79.0 1.2 77.0 1.1 
15 75.2 2.5 77.5 2.4 84.7 1.2 77.9 1.4 
16 71.0 2.4 74.6 2.7 72.9 1.3 77.3 1.5 
17 69.6 2.4 70.4 2.7 75.9 1.2 72.6 1.1 
18 74.3 2.5 72.0 2.4 79.0 1.3 76.5 1.2 
19 70.9 2.5 71.0 2.5 77.4 1.2 81.5 1.5 
20 71.2 2.8 71.5 2.6 76.7 1.3 76.7 1.2 
21 73.0 2.6 71.5 2.5 75.2 1.4 80.7 1.2 
22 72.8 2.4 72.4 2.4 78.1 1.5 73.7 1.2 
23 65.7 2.5 71.7 2.6 72.5 1.2 76.8 1.3 
24 74.2 2.4 72.9 2.5 83.9 1.4 77.0 1.3 
25 75.6 2.5 75.9 2.6 78.0 1.3 77.1 1.2 
26 68.1 2.4 66.8 2.4 76.5 1.2 80.5 1.2 
27 72.8 2.6 68.7 2.5 77.6 1.5 72.8 1.1 
28 72.4 2.5 74.9 2.5 79.4 1.3 76.2 1.2 
29 66.4 2.7 71.2 2.5 81.0 1.3 83.0 1.2 
30 67.0 2.6 76.6 2.5 80.5 1.2 82.7 1.1 
31 70.8 2.7 70.4 2.5 82.9 1.3 79.9 1.3 
32 61.9 2.9 62.7 2.7 74.5 1.4 70.8 1.4 
33 65.9 2.6 67.4 2.4 72.0 1.2 65.3 1.3 
34 63.0 2.6 59.4 2.5 69.9 1.4 67.0 1.5 
35 66.7 2.3 59.5 2.4 73.0 1.1 67.3 1.5 
36 69.8 2.7 67.2 2.8 70.8 1.4 75.3 1.1 
37 65.5 2.2 60.2 2.4 70.7 1.3 65.7 1.4 
38 64.2 2.7 63.3 2.7 66.6 1.4 65.3 1.1 
39 62.0 2.4 63.2 2.3 74.1 1.4 70.2 1.4 
40 66.7 2.3 65.3 2.4 71.7 1.2 66.1 1.4 
41 64.9 2.5 70.0 2.5 71.0 1.2 69.2 1.1 
42 62.2 2.7 63.3 2.5 69.6 1.2 68.9 1.1 
43 67.6 2.3 61.5 2.5 72.8 1.1 74.9 1.1 
44 60.7 2.7 61.2 2.6 68.8 1.3 64.8 1.1 
45 62.2 2.3 63.3 2.3 66.1 1.2 67.7 1.0 
46 70.0 2.2 66.4 2.3 73.3 1.2 75.6 1.0 
47 61.4 2.4 65.6 2.2 68.5 1.4 68.0 1.0 
48 69.0 2.0 60.4 2.0 75.1 1.4 73.4 1.1 
49 68.1 2.0 71.3 2.0 75.2 1.1 73.3 1.2 
50 71.8 2.0 69.7 1.9 77.4 1.3 74.8 1.4 
51 75.7 2.1 67.7 2.2 75.6 1.1 75.3 1.5 
52 68.6 2.1 65.7 1.9 67.2 1.4 68.4 1.1 
53 66.8 2.1 64.0 2.2 75.8 1.1 73.4 1.1 
54 68.9 1.9 67.7 2.2 70.0 1.4 76.1 1.1 
55 69.3 2.1 64.5 2.1 68.5 1.3 72.2 1.0 
56 64.2 2.0 61.5 2.2 76.2 1.1 79.1 1.0 
57 61.7 2.0 64.6 2.1 68.4 1.1 71.0 1.2 
58 69.1 2.0 74.3 2.0 68.5 1.1 74.9 1.3 
59 65.1 2.0 60.4 2.3 73.6 1.3 68.0 1.0 
60 60.2 2.0 61.8 2.1 72.3 1.1 69.2 1.1 
61 69.0 2.3 62.2 2.3 74.7 1.4 72.9 1.1 
62 71.3 2.3 68.6 2.0 73.0 1.2 77.1 1.4 
63 65.6 2.3 69.2 2.3 73.8 1.2 76.1 1.3 
64 68.9 2.1 65.1 2.3 65.2 1.3 70.7 1.3 
65 64.1 2.1 59.8 2.1 61.9 1.2 65.9 1.5 
66 67.6 2.3 70.7 2.0 68.6 1.1 71.2 1.1 
67 65.8 2.2 69.7 2.1 69.8 1.2 72.2 1.1 
68 67.2 2.1 66.8 2.3 76.0 1.1 72.3 1.2 
69 65.5 2.1 69.0 2.0 65.1 1.2 66.8 1.2 
70 67.0 2.3 66.7 2.0 71.7 1.1 69.7 1.1 
71 60.8 2.1 64.1 2.1 69.6 1.4 67.5 1.4 
72 66.0 2.2 63.1 2.0 69.2 1.4 63.9 1.1 
73 66.9 2.1 64.1 2.2 69.6 1.4 66.2 1.3 
74 64.5 2.2 65.6 2.3 64.6 1.1 68.0 1.2 
75 62.2 2.2 61.9 2.1 70.2 1.4 66.3 1.4 
76 63.8 2.3 65.2 2.2 66.8 1.4 72.0 1.0 
77 68.8 2.1 67.1 2.2 67.5 1.2 65.1 1.1 
78 63.4 2.0 62.5 2.3 71.6 1.2 68.9 1.1 
79 68.8 2.1 64.9 2.3 70.8 1.2 68.1 1.1 
80 85.2 4.3 87.0 4.5 99.3 1.5 92.8 1.4 
81 83.5 2.8 83.4 2.8 89.3 1.3 90.8 1.3 
82 91.3 3.2 89.1 3.3 88.4 1.2 90.7 1.4 
83 88.2 2.6 85.4 2.7 88.0 1.1 93.4 1.3 
84 85.8 2.8 84.9 2.9 88.2 1.2 90.7 1.3 
85 86.6 2.4 78.8 2.5 89.0 1.3 89.2 1.2 
86 82.7 2.7 87.8 2.9 92.5 1.2 89.7 1.2 
87 84.7 2.4 81.1 2.5 93.5 1.5 91.2 1.6 
88 79.7 2.6 82.9 2.6 88.3 1.2 91.0 1.3 
89 83.0 2.5 84.7 2.4 89.8 1.3 91.6 1.1 
90 81.6 2.5 85.6 2.5 86.9 1.2 85.4 1.1 
91 83.5 2.5 81.1 2.7 89.8 1.4 91.5 1.2 
92 80.1 2.5 78.2 2.6 89.5 1.3 83.8 1.4 
93 80.9 2.5 82.6 2.5 90.9 1.3 88.3 1.1 
94 84.9 2.4 78.2 2.5 92.1 1.2 89.4 1.1 
95 77.2 2.4 80.8 2.5 87.2 1.2 96.0 1.2 
96 71.7 2.0 69.5 2.1 72.6 1.2 76.2 1.1 
97 69.4 2.1 68.2 2.2 74.8 1.3 75.1 1.2 
98 75.1 2.1 78.1 2.3 73.2 1.2 73.0 1.1 
99 70.2 2.1 74.5 2.2 66.1 1.3 68.0 1.5 
100 74.5 2.0 67.0 2.1 72.7 1.2 74.9 1.1 
101 69.3 2.0 69.9 2.0 71.3 1.2 71.5 1.2 
102 73.2 2.1 70.0 2.2 75.5 1.3 71.8 1.5 
103 73.8 2.2 66.4 2.0 80.2 1.2 72.1 1.2 
104 67.7 2.1 73.7 2.2 67.3 1.2 73.3 1.4 
105 70.2 2.1 75.4 2.1 76.2 1.2 72.9 1.2 
106 75.6 2.2 71.8 2.1 72.8 1.2 75.7 1.1 
107 73.8 2.0 74.5 2.2 76.0 1.2 76.2 1.1 
108 64.9 2.3 68.3 2.2 73.8 1.2 76.3 1.1 
109 74.3 2.2 67.9 2.1 76.4 1.2 72.3 1.2 
110 69.5 2.1 73.3 2.1 73.5 1.4 72.2 1.0 
111 64.6 2.1 68.7 2.0 69.6 1.4 76.8 1.3 
112 102.9 2.1 97.7 2.3 106.9 1.2 103.9 1.4 
113 100.7 1.9 101.8 2.1 106.8 1.3 105.3 1.1 
114 103.6 2.1 107.6 2.1 109.0 1.0 107.0 1.4 
115 102.3 2.0 99.5 2.0 97.0 1.2 99.6 1.1 
116 98.5 2.2 102.2 2.1 103.3 1.2 101.3 1.1 
117 98.5 2.1 90.3 2.2 104.7 1.2 106.3 1.1 
118 102.2 2.2 96.1 2.1 99.9 1.2 108.4 1.1 
119 95.3 2.1 97.9 2.1 104.9 1.2 108.8 1.1 
120 96.5 2.0 95.9 2.0 106.5 1.3 107.9 1.1 
121 96.6 2.0 99.3 2.0 100.7 1.2 103.0 1.1 
122 99.5 2.0 101.0 2.1 107.4 1.2 102.9 1.4 
123 100.5 2.1 98.4 2.2 105.2 1.2 107.2 1.1 
124 101.3 2.0 104.0 2.1 99.4 1.4 101.3 1.4 
125 100.7 2.0 101.5 2.0 103.7 1.2 101.3 1.1 
126 104.0 2.0 98.0 2.1 101.0 1.1 104.4 1.3 
127 95.0 2.1 93.4 2.1 103.7 1.4 105.5 1.3 
