Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 5 999
1 5 998
2 12 999
3 5 996
4 7 998
5 12 999
6 6 996
7 8 999
8 5 999
9 6 999
10 7 999
11 5 999
12 9 995
13 10 996
14 6 999
15 8 997
16 9 999
17 5 998
18 11 999
19 13 999
20 19 998
21 7 999
22 5 998
23 11 999
24 8 999
25 5 998
26 6 998
27 9 999
28 20 999
29 9 999
30 15 998
31 8 999
32 5 999
33 7 999
34 8 995
35 5 998
36 9 998
37 13 995
38 6 997
39 6 999
40 5 997
41 7 999
42 8 998
43 8 998
44 8 997
45 6 997
46 8 997
47 7 996
48 7 999
49 10 998
50 10 996
51 7 997
52 11 999
53 9 999
54 11 998
55 5 999
56 9 998
57 21 998
58 5 999
59 5 999
60 9 995
61 18 995
62 12 998
63 11 974
64 16 915
65 22 917
66 28 933
67 27 926
68 14 896
69 14 910
70 18 915
71 8 893
72 31 910
73 25 913
74 20 901
75 23 910
76 33 917
77 14 897
78 29 914
79 22 897
80 40 933
81 27 903
82 33 911
83 33 917
84 31 915
85 25 894
86 33 921
87 36 918
88 31 919
89 13 920
90 29 912
91 33 922
92 38 917
93 35 910
94 37 914
95 43 987
96 11 940
97 18 930
98 9 937
99 14 937
100 24 945
101 13 926
102 9 927
103 15 943
104 23 935
105 15 938
106 16 941
107 23 930
108 18 920
109 19 914
110 12 917
111 17 932
112 41 932
113 23 916
114 43 930
115 48 941
116 40 930
117 43 928
118 42 933
119 34 923
120 34 915
121 47 920
122 39 923
123 45 924
124 35 934
125 39 922
126 35 920
127 49 942
