Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  124.5  0.9  -1.6  0.9  5.3  130.4  1.7  -5.9  1.5  16.7  6095  14.1505  6094  13.2676 
 1  128.5  2.3  -2.7  1.9  26.7  130.0  2.3  -4.4  1.5  6.7  2951  14.8985  2945  13.9445 
 2  122.5  2.3  4.1  1.9  31.2  126.9  2.5  -5.1  2.1  33.1  570  14.4464  591  13.3549 
 3  137.8  3.9  -5.8  3.5  94.0  126.3  1.8  -3.1  1.6  19.4  4000  14.0999  3970  13.361 
 4  126.2  3.1  1.9  3.3  89.5  124.8  0.8  -4.4  0.8  5.3  6104  13.094  6111  12.9846 
 5  122.6  4.4  -0.3  3.0  74.5  124.1  1.7  -4.6  1.2  9.6  6144  13.416  6130  13.3055 
 6  125.2  2.3  3.4  1.8  27.1  131.0  2.1  -3.8  1.7  20.7  0 0 0 0
 7  133.3  1.8  -8.0  2.2  39.8  126.9  3.6  -3.1  3.7  61.5  231  14.3454  227  14.7105 
 8  139.9  2.9  -4.3  2.0  28.6  129.2  3.0  -4.0  2.1  30.3  0 0 0 0
 9  128.6  2.3  -7.0  2.0  27.2  127.5  2.3  -0.5  1.9  25.8  4322  14.4588  4236  13.8312 
 10  127.5  2.8  -2.1  3.0  69.4  130.4  1.4  -0.2  1.5  16.4  6206  13.5559  6204  13.9036 
 11  125.4  2.3  -3.0  1.8  25.5  124.7  2.7  -0.4  2.0  31.1  0 0 0 0
 12  130.1  4.4  -2.0  2.9  60.5  130.0  2.3  -2.2  1.5  16.7  0 0 0 0
 13  123.5  1.6  0.8  1.0  7.3  129.2  1.8  -4.3  1.1  8.7  6123  13.8604  6113  14.4329 
 14  122.1  2.6  -3.4  2.2  32.4  128.1  5.5  -2.6  4.3  136.3  0 0 0 0
 15  124.5  4.8  -3.2  4.5  153.4  120.5  1.0  0.5  0.9  6.3  833  14.7597  843  14.8797 
 16  125.7  3.2  6.4  3.8  124.3  119.9  2.6  0.7  3.4  91.2  4545  13.4929  4502  13.8476 
 17  135.9  3.7  -11.0  4.7  160.7  130.0  4.1  2.3  4.9  191.2  1088  13.9112  1059  13.4996 
 18  131.3  3.0  -5.2  3.1  75.4  129.6  1.1  -0.1  1.1  10.2  411  12.7376  417  13.2755 
 19  127.6  1.8  2.8  1.7  21.9  129.6  0.7  -1.9  0.6  2.8  0 0 0 0
 20  134.7  5.7  -5.7  4.5  164.0  127.7  5.6  -5.4  4.7  153.9  536  13.2079  546  13.9481 
 21  128.2  4.5  -6.6  5.0  200.2  130.3  2.0  6.5  1.9  33.7  4124  14.0757  4148  13.7098 
 22  121.2  4.5  4.7  4.0  135.2  128.1  1.7  4.7  1.5  16.6  227  13.2427  236  13.4934 
 23  129.6  5.2  -0.8  3.7  107.2  131.7  1.6  -2.5  1.1  9.0  0 0 0 0
 24  132.4  4.1  -0.2  5.2  210.1  139.3  3.7  -5.0  4.6  155.6  6166  13.9643  6162  13.8392 
 25  123.4  2.3  6.2  3.2  83.3  120.5  0.7  4.4  1.0  8.5  5744  14.2877  5733  13.8241 
 26  126.3  3.5  0.7  3.5  93.9  133.3  2.4  -3.6  2.4  43.6  227  12.6856  238  13.8383 
 27  135.0  6.9  -6.5  5.9  250.4  131.6  4.6  -1.9  4.0  112.3  6137  14.2931  6130  14.5196 
 28  130.4  2.8  1.6  3.3  85.9  127.5  0.3  0.5  0.4  1.2  1339  13.4197  1366  13.8908 
 29  129.5  4.2  -0.4  3.0  64.7  132.0  3.7  -1.1  2.5  44.7  0 0 0 0
 30  128.0  5.4  -3.5  3.9  110.7  126.7  2.6  -2.1  1.8  20.6  0 0 0 0
 31  127.6  3.5  5.5  3.3  84.9  124.3  3.5  -3.8  3.4  85.7  4733  14.8496  4764  13.0504 
 32  124.1  1.6  0.5  1.4  15.5  125.8  2.2  -3.8  1.9  26.6  0 0 0 0
 33  118.3  2.3  9.5  3.0  77.2  122.2  1.6  5.3  2.2  37.4  0 0 0 0
 34  119.1  3.6  7.6  5.5  252.7  124.0  2.2  -1.2  3.2  80.3  320  14.2834  322  11.6717 
 35  125.9  3.2  0.1  3.0  67.0  125.8  3.8  2.2  3.7  79.8  0 0 0 0
 36  126.1  4.2  -2.7  6.3  188.1  132.1  3.5  -8.1  6.5  347.1  1059  12.9875  1085  13.1509 
 37  130.8  1.0  -4.6  1.7  24.9  132.5  4.0  -7.1  7.1  400.3  5980  13.9949  5953  13.3225 
 38  129.6  2.5  -3.4  3.8  115.9  120.8  2.4  0.6  3.5  95.7  1095  12.7967  1035  12.5798 
 39  120.8  1.0  1.7  1.2  10.7  123.8  2.8  -6.6  3.3  77.1  486  13.3303  489  11.8989 
 40  125.6  1.6  -2.8  2.0  31.0  122.9  1.0  -3.9  1.3  13.2  0 0 0 0
 41  126.6  2.4  -3.1  1.9  26.6  126.8  3.8  2.2  2.9  61.7  0 0 0 0
 42  118.9  2.5  6.3  3.3  92.3  116.5  5.9  6.1  7.8  525.6  0 0 0 0
 43  120.6  2.0  3.5  2.5  50.1  128.1  0.9  2.3  1.1  10.3  0 0 0 0
 44  132.2  2.3  -8.8  2.4  43.0  121.1  3.1  1.6  3.3  84.1  0 0 0 0
 45  134.8  7.0  -4.6  9.4  685.6  125.3  1.2  -0.5  1.7  23.9  5950  13.7855  5950  13.8436 
 46  128.4  1.1  -2.7  1.4  15.3  122.5  1.6  1.6  2.0  31.1  4761  13.7584  4725  14.0277 
 47  122.2  2.7  5.8  3.6  103.4  132.7  4.4  -7.1  5.9  248.9  452  13.7393  456  13.6987 
 48  126.1  2.3  4.0  3.8  116.4  127.3  2.5  2.6  4.1  138.1  6018  13.9543  6019  14.0233 
 49  130.0  1.2  -0.2  1.6  20.6  125.2  1.3  1.7  1.7  24.8  2336  13.4116  2416  14.4287 
 50  124.8  1.4  9.9  1.9  34.1  126.4  0.5  -1.9  0.7  3.7  2308  14.3794  2340  14.2948 
 51  129.0  0.6  -0.3  0.9  6.4  123.5  2.3  1.4  3.7  113.9  3513  12.7749  3457  12.6163 
 52  129.6  1.1  -1.3  1.5  17.2  120.3  2.6  5.1  3.4  96.0  4851  13.6469  4853  14.1967 
 53  122.9  0.8  11.8  1.0  9.5  129.4  2.0  -1.5  2.8  64.7  420  14.4512  408  13.9705 
 54  126.7  0.9  1.7  1.1  8.9  127.8  0.7  1.8  0.8  4.6  6124  13.7959  6113  13.8527 
 55  128.3  2.5  2.2  3.3  88.8  126.5  2.1  4.0  2.8  65.1  0  0  0  0 
 56  131.7  2.4  0.2  4.0  135.6  132.6  2.9  -2.8  4.6  175.1  721  13.374  762  15.6263 
 57  129.6  1.5  -1.1  1.8  25.4  128.7  2.1  -1.6  1.7  6.0  6101  14.0213  6094  13.8728 
 58  131.3  3.5  -2.2  6.0  301.2  132.4  4.6  0.8  7.7  485.9  4289  13.4492  4256  13.2341 
 59  127.5  0.8  0.3  1.2  11.8  125.6  2.5  3.9  3.6  101.6  5377  14.2505  5359  14.2314 
 60  129.1  6.7  4.9  11.3  1073.2  119.2  3.5  5.7  5.8  219.1  6120  13.9702  6135  14.125 
 61  125.5  2.2  2.0  3.0  74.8  126.5  1.3  2.6  1.8  26.8  0 0 0 0
 62  127.7  0.5  -1.8  0.7  3.7  128.7  1.6  -1.5  2.0  34.4  430  13.2664  436  14.1276 
 63  129.3  1.6  2.0  1.8  24.7  127.9  0.9  0.7  1.0  8.3  382  14.5181  394  14.4983 
 64  124.1  2.0  0.6  1.4  17.2  117.1  3.7  4.2  2.1  20.5  0 0 0 0
 65  122.4  4.6  2.7  3.5  101.4  120.2  4.5  2.1  3.5  100.2  2361  13.6356  2307  13.0988 
 66  122.2  2.0  -0.9  1.3  14.5  123.4  1.3  4.2  0.8  5.6  0 0 0 0
 67  117.8  1.4  3.4  1.1  9.0  125.9  2.7  -0.4  2.0  29.3  0 0 0 0
 68  124.8  2.2  -0.1  1.6  19.6  122.6  3.5  -0.5  2.5  51.9  5634  13.1128  5675  13.673 
 69  121.5  2.9  1.6  1.8  23.8  117.4  2.5  2.7  1.5  17.8  0 0 0 0
 70  120.4  4.0  1.7  2.4  41.8  122.1  3.6  5.5  2.1  32.4  6169  13.5191  6136  13.2932 
 71  124.7  1.1  1.2  0.8  5.2  123.7  1.6  0.1  1.2  12.7  6233  14.3317  6199  14.1941 
 72  117.6  1.3  5.0  1.0  7.9  126.1  4.7  0.2  3.3  82.4  1224  13.1891  1233  12.4349 
 73  130.3  1.3  -4.1  0.9  5.4  124.4  5.0  1.8  3.2  79.8  6162  13.7033  6170  13.8981 
 74  123.0  2.0  1.9  1.3  13.8  122.5  5.3  3.0  3.4  93.8  0 0 0 0
 75  121.9  1.3  1.2  1.0  7.3  122.9  3.8  2.0  2.8  62.4  4871  14.4264  4837  14.329 
 76  119.0  3.0  1.1  2.1  35.6  121.7  1.0  1.9  0.7  4.0  2389  12.9218  2399  13.8489 
 77  120.3  1.9  -0.7  1.4  16.4  126.3  1.7  5.0  1.2  11.2  6133  13.3371  6130  13.6603 
 78  126.7  1.8  0.3  0.8  5.1  113.9  7.3  0.8  3.6  93.1  6126  14.326  6130  13.5072 
 79  120.5  1.9  4.3  1.2  11.9  122.1  2.8  -4.3  1.9  25.5  1185  12.305  1218  14.1352 
 80  116.8  5.0  8.2  4.1  139.4  124.8  1.4  4.6  1.1  10.2  0 0 0 0
 81  118.8  3.2  2.2  2.2  40.5  123.4  2.0  -2.2  1.4  14.3  3524  13.2227  3482  12.8043 
 82  126.1  2.8  1.4  2.1  37.7  124.7  5.7  4.3  4.4  156.2  204  12.301  207  12.1091 
 83  121.5  1.7  2.3  1.5  20.1  122.7  1.1  2.5  1.0  8.8  0  0  0  0 
 84  121.3  2.2  3.1  2.2  39.2  116.2  2.4  7.4  1.9  18.2  687  13.1246  693  12.6435 
 85  121.3  2.1  5.1  1.9  31.4  117.1  4.5  5.2  3.5  57.1  0 0 0 0
 86  125.9  3.3  3.5  2.5  50.4  122.9  2.7  -1.7  2.2  34.4  6152  14.2436  6143  13.4869 
 87  128.4  2.6  -1.2  2.8  66.1  121.7  1.3  4.7  1.4  17.6  0 0 0 0
 88  121.1  1.9  3.3  1.4  15.8  121.9  3.0  3.7  2.2  37.1  0 0 0 0
 89  123.8  1.9  0.1  1.8  27.9  121.4  0.7  3.6  0.7  4.1  4543  13.3745  4462  13.5959 
 90  129.6  2.2  0.8  2.1  34.9  123.1  2.3  0.2  1.8  14.3  0 0 0 0
 91  132.0  4.2  -2.8  3.6  105.7  124.6  1.2  1.6  1.0  8.3  0 0 0 0
 92  123.8  4.6  -1.9  5.0  199.4  127.2  0.9  5.5  0.8  2.9  3261  14.0259  3213  12.7484 
 93  126.4  3.9  2.0  2.7  59.0  125.2  3.0  1.0  1.7  11.0  0 0 0 0
 94  131.9  3.9  -0.3  3.3  82.7  124.4  1.3  0.9  1.2  10.3  0 0 0 0
 95  125.0  2.8  2.3  2.6  58.9  129.5  3.3  1.1  3.0  69.7  411  14.0881  435  15.0624 
 96  132.6  2.4  -3.7  1.6  19.8  128.7  4.2  4.1  2.6  57.9  5845  13.7874  5837  13.5126 
 97  140.1  3.3  -7.9  2.1  31.0  132.7  7.6  2.1  4.6  175.1  0 0 0 0
 98  133.4  1.6  -3.1  1.0  7.2  130.4  2.6  3.0  1.5  17.9  0 0 0 0
 99  127.5  3.6  3.6  3.2  86.4  129.7  1.6  0.2  1.4  17.3  0 0 0 0
 100  130.3  2.4  -0.1  1.5  17.9  121.2  4.4  1.0  2.7  57.5  0 0 0 0
 101  136.5  3.5  -1.6  2.4  48.3  122.9  5.0  4.9  3.4  93.1  0 0 0 0
 102  129.1  3.9  4.4  2.8  67.1  128.7  2.3  1.2  1.6  21.0  0 0 0 0
 103  128.0  2.1  3.2  1.3  14.6  129.4  2.0  -2.6  1.3  11.5  6110  13.6005  6087  13.5151 
 104  125.9  1.1  2.8  0.7  4.1  132.5  4.2  2.2  2.6  52.9  4155  14.0824  4078  13.6296 
 105  127.6  1.2  -2.8  0.9  5.7  143.5  9.8  0.9  6.1  308.2  0 0 0 0
 106  125.3  2.4  1.1  1.8  26.0  128.7  2.8  7.0  2.1  36.9  6160  13.915  6156  14.2388 
 107  129.2  1.4  -2.3  1.1  10.3  132.1  1.8  2.4  1.4  16.6  0 0 0 0
 108  128.2  1.3  -0.8  1.0  7.7  129.7  1.5  2.4  1.1  9.0  0 0 0 0
 109  128.0  2.3  0.5  1.5  18.9  127.4  3.3  1.7  2.2  37.7  0 0 0 0
 110  124.3  3.0  2.3  2.5  50.0  133.8  2.0  -0.9  1.6  18.6  6152  14.0645  6190  13.2298 
 111  134.5  6.5  -0.8  4.5  150.7  128.5  3.5  5.2  2.4  46.0  0 0 0 0
 112  123.2  1.4  2.8  1.0  7.6  123.9  3.5  2.2  2.3  43.2  6163  12.2442  6156  12.4224 
 113  132.1  3.8  -4.5  4.0  78.4  125.8  2.4  -0.6  3.2  87.3  6124  13.1377  6135  12.9652 
 114  120.5  0.8  1.2  0.7  4.5  121.1  1.5  2.4  1.3  15.4  708  11.7791  725  12.7901 
 115  126.2  5.6  -5.8  5.7  161.1  122.8  2.1  4.2  2.6  59.6  6073  13.0445  6056  13.153 
 116  117.3  3.5  2.1  2.6  60.3  124.9  2.8  -1.2  2.1  33.5  6167  13.3879  6160  13.0139 
 117  120.5  0.9  3.2  1.1  9.9  124.0  2.4  -2.1  2.9  73.3  6132  13.148  6150  13.065 
 118  121.5  3.6  0.3  2.7  59.7  119.9  7.1  -2.8  5.2  201.4  222  11.0945  217  11.8943 
 119  123.9  2.0  5.1  1.9  31.6  121.8  1.6  0.2  1.6  19.9  6126  13.5872  6128  13.9336 
 120  119.3  4.4  1.0  2.4  27.7  125.8  5.0  -2.0  3.4  92.2  2892  13.6968  2866  12.3111 
 121  117.9  2.9  1.6  2.3  44.4  123.0  3.0  2.2  2.4  46.6  6154  13.1288  6132  13.3283 
 122  119.0  2.9  4.6  2.4  48.1  121.9  1.9  -0.1  1.6  21.5  6113  13.5116  6139  13.3013 
 123  118.5  2.6  3.0  2.2  42.2  119.2  2.3  2.6  2.0  31.1  5553  13.8893  5570  14.2054 
 124  118.0  5.6  1.5  4.6  164.0  120.3  2.7  1.5  2.1  35.5  2595  13.2721  2562  13.7541 
 125  119.4  1.6  4.4  1.9  29.3  120.3  0.4  6.8  0.5  2.0  5847  13.6532  5812  13.8448 
 126  122.0  1.9  3.5  1.8  27.1  119.3  2.2  1.2  2.0  35.3  927  13.5262  981  13.258 
 127  126.2  3.2  -3.2  3.8  109.5  122.4  0.4  -0.4  0.5  2.0  2444  13.4492  2435  13.0258 
