Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 75.2 2.3 77.9 2.4 84.2 1.1 81.2 1.1 
1 78.8 2.1 76.1 2.2 81.3 1.1 82.5 1.2 
2 73.2 2.2 75.2 2.2 80.0 1.4 83.1 1.1 
3 77.2 2.3 74.8 2.1 78.9 1.4 83.0 1.4 
4 79.0 2.3 76.5 2.1 84.8 1.2 87.5 1.0 
5 75.4 2.2 77.3 2.2 84.2 1.2 87.4 1.0 
6 77.4 2.1 74.8 2.1 79.7 1.1 79.4 1.1 
7 78.3 2.2 78.6 2.4 90.7 1.4 85.2 1.2 
8 77.7 2.4 75.4 2.5 81.2 1.2 84.3 1.1 
9 73.8 2.3 81.3 2.1 83.2 1.2 80.8 1.1 
10 76.2 2.4 72.5 2.3 84.6 1.2 88.4 1.4 
11 77.7 2.3 80.6 2.2 76.1 1.1 73.7 1.1 
12 80.7 2.2 77.2 2.2 86.1 1.4 84.3 1.1 
13 77.0 2.2 78.3 2.2 85.6 1.2 87.8 1.1 
14 76.5 2.1 76.3 2.1 82.3 1.3 84.3 1.1 
15 75.9 2.2 72.9 2.4 84.2 1.4 82.2 1.5 
16 72.7 2.2 73.4 2.0 75.2 1.4 77.7 1.2 
17 70.1 2.0 72.5 2.2 74.4 1.2 77.8 1.4 
18 76.2 1.9 79.7 2.0 80.5 1.1 80.4 1.4 
19 74.5 2.0 72.2 2.0 77.9 1.2 79.3 1.1 
20 67.5 2.2 73.4 2.0 78.1 1.2 76.4 1.0 
21 69.7 2.3 69.2 2.1 78.7 1.2 80.2 1.0 
22 77.0 1.9 71.8 2.1 79.9 1.3 77.6 1.0 
23 72.5 2.1 67.1 2.0 81.5 1.2 82.8 1.0 
24 71.5 2.0 78.0 2.0 78.4 1.1 76.2 1.0 
25 76.5 2.0 68.1 2.0 82.1 1.1 81.7 1.1 
26 69.0 2.0 71.2 2.1 79.0 1.1 78.9 1.1 
27 68.8 2.1 66.5 2.1 82.6 1.2 79.9 1.0 
28 64.9 2.1 71.8 2.0 75.0 1.1 72.4 1.0 
29 63.9 2.0 67.2 2.3 78.9 1.1 77.5 1.1 
30 70.2 1.9 70.0 2.0 79.7 1.3 77.5 1.0 
31 67.5 2.0 65.5 1.9 78.5 1.2 80.5 0.9 
32 68.7 2.9 60.5 2.8 75.7 1.1 73.0 1.1 
33 68.5 2.4 68.5 2.5 73.7 1.2 75.8 0.9 
34 66.7 2.5 67.5 2.5 72.2 1.1 72.1 1.4 
35 67.5 2.3 69.0 2.2 74.0 1.2 75.7 1.0 
36 65.7 2.8 70.0 2.6 66.1 1.3 67.3 1.1 
37 64.3 2.2 66.2 2.2 72.1 1.1 69.6 1.1 
38 65.0 2.5 63.0 2.7 68.9 1.1 71.6 1.0 
39 64.2 2.1 56.5 2.2 75.4 1.2 72.3 1.0 
40 66.2 2.2 66.8 2.3 74.1 1.1 76.4 1.4 
41 67.2 2.4 62.9 2.4 70.2 1.2 72.2 1.1 
42 62.4 2.5 65.2 2.5 75.1 1.4 76.2 1.0 
43 59.7 2.3 62.0 2.2 71.5 1.1 69.6 1.1 
44 64.0 2.5 61.6 2.7 70.5 1.2 66.2 1.4 
45 66.6 2.3 68.0 2.3 75.4 1.1 73.5 1.1 
46 61.5 2.2 58.6 2.2 71.2 1.3 78.8 1.1 
47 67.2 2.2 62.8 2.4 70.7 1.2 68.9 1.0 
48 70.1 2.2 72.2 2.1 86.1 1.2 83.4 1.5 
49 76.7 2.1 80.6 2.2 86.7 1.2 85.1 1.1 
50 73.4 2.2 76.7 2.2 79.5 1.4 83.0 1.2 
51 78.9 2.3 76.7 2.1 85.7 1.2 87.9 1.0 
52 78.3 2.1 85.5 2.1 85.3 1.2 81.2 1.2 
53 76.0 2.2 81.5 2.3 83.8 1.1 81.7 1.1 
54 74.9 2.0 71.3 2.1 80.8 1.2 84.0 1.1 
55 74.5 2.4 78.2 2.3 80.5 1.1 83.5 1.1 
56 70.0 2.0 71.6 2.1 80.1 1.2 76.5 1.1 
57 78.6 2.2 76.9 2.0 78.6 1.5 84.1 1.1 
58 75.0 2.0 74.0 2.0 84.3 1.2 83.5 1.2 
59 77.2 2.2 82.7 2.3 84.5 1.2 81.3 1.2 
60 79.8 2.2 71.5 2.1 85.1 1.2 86.7 1.1 
61 69.4 2.2 72.3 2.1 79.3 1.4 77.7 1.1 
62 75.3 2.3 73.8 2.4 79.8 1.2 77.8 1.2 
63 79.5 2.3 72.7 2.4 82.1 1.4 86.0 1.3 
64 91.5 2.2 85.5 2.3 94.5 1.2 92.4 1.0 
65 89.3 2.1 90.9 2.3 94.7 1.3 95.0 1.1 
66 87.9 2.2 90.3 2.2 83.5 1.5 87.7 1.1 
67 87.6 2.0 86.5 2.1 87.5 1.2 84.6 1.1 
68 88.9 2.3 85.6 2.2 94.2 1.3 92.2 1.1 
69 91.2 2.1 92.0 2.2 90.5 1.4 83.9 1.1 
70 84.7 2.2 87.7 2.1 90.9 1.3 84.3 1.2 
71 84.5 2.1 83.5 2.4 87.6 1.2 90.9 1.2 
72 84.6 2.1 81.3 2.1 86.8 1.4 88.0 1.1 
73 85.0 2.4 86.4 2.1 90.5 1.4 85.2 1.2 
74 84.6 2.3 90.6 2.1 91.5 1.3 85.6 1.2 
75 84.9 2.1 80.2 2.2 88.3 1.2 91.4 1.1 
76 91.1 2.0 88.1 2.2 89.4 1.3 91.3 1.1 
77 85.2 2.3 88.7 2.2 89.3 1.5 88.8 1.2 
78 83.9 2.2 87.2 2.1 85.0 1.2 88.8 1.4 
79 88.0 2.3 84.8 2.3 89.6 1.3 90.2 1.2 
80 69.7 4.0 70.5 4.0 74.0 1.3 75.6 1.2 
81 75.0 2.4 68.8 2.3 75.8 1.1 73.9 1.0 
82 72.5 2.9 69.5 2.9 78.8 1.2 76.5 1.2 
83 71.4 2.2 69.7 2.1 76.7 1.2 68.4 1.2 
84 70.3 2.7 65.3 2.5 69.0 1.2 69.6 1.2 
