Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 67.6 2.5 71.0 2.5 79.1 1.4 83.0 1.1 
1 68.3 2.3 71.6 2.3 81.3 1.2 76.5 1.0 
2 68.8 2.3 70.9 2.2 78.3 1.3 76.5 1.1 
3 71.6 2.2 74.1 2.2 76.6 1.2 77.1 1.1 
4 80.5 2.2 74.9 2.4 77.2 1.2 80.9 1.4 
5 68.3 2.1 75.8 2.2 76.5 1.2 79.5 1.1 
6 74.7 2.2 76.7 2.2 82.0 1.4 77.6 1.4 
7 73.0 2.2 75.8 2.3 76.2 1.4 76.5 1.1 
8 73.0 2.5 72.5 2.4 74.3 1.4 75.8 1.1 
9 75.7 2.3 72.9 2.3 81.8 1.3 83.9 1.1 
10 75.7 2.4 77.1 2.5 84.8 1.1 87.4 1.0 
11 72.4 2.4 71.9 2.6 79.3 1.2 79.0 1.1 
12 72.5 2.1 71.8 2.2 80.3 1.1 76.8 1.1 
13 71.8 2.1 71.9 2.5 78.0 1.3 79.1 1.2 
14 75.9 2.2 71.2 2.5 78.5 1.2 80.4 1.0 
15 74.4 2.3 78.2 2.4 75.4 1.3 82.3 1.2 
16 85.9 1.9 84.9 2.0 97.6 1.3 93.6 1.2 
17 85.9 2.1 89.5 2.1 98.2 1.3 95.3 1.4 
18 83.9 1.8 89.9 2.1 90.1 1.4 92.5 1.1 
19 86.1 2.1 91.9 2.0 94.5 1.2 92.5 1.0 
20 89.3 2.2 88.1 1.9 93.5 1.2 95.1 1.1 
21 89.5 2.1 83.4 2.2 94.3 1.3 88.1 1.1 
22 86.1 2.0 87.2 1.9 90.8 1.2 91.9 1.0 
23 84.2 2.2 85.0 1.9 87.1 1.3 91.0 1.2 
24 91.2 1.9 88.3 2.1 89.8 1.4 87.8 1.4 
25 80.2 2.0 83.2 1.9 92.9 1.3 90.7 1.4 
26 89.7 2.0 89.2 2.0 90.8 1.3 85.8 1.3 
27 84.1 2.1 84.4 2.0 94.2 1.2 92.5 1.0 
