Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 7 915
1 8 901
2 8 903
3 6 926
4 9 901
5 11 901
6 7 914
7 7 908
8 11 904
9 8 914
10 8 892
11 17 969
12 13 912
13 13 915
14 13 912
15 19 912
16 34 945
17 29 916
18 32 922
19 22 910
20 38 927
21 32 911
22 29 917
23 38 923
24 25 903
25 25 918
26 23 911
27 37 923
28 34 919
29 17 922
30 37 920
31 36 994
32 30 939
33 24 927
34 19 932
35 34 946
36 31 953
37 29 945
38 35 946
39 24 978
40 31 940
41 28 941
42 31 934
43 23 955
44 27 938
45 31 931
46 29 931
47 25 954
48 36 956
49 45 958
50 43 953
51 44 961
52 35 963
53 38 955
54 44 966
55 34 945
56 35 935
57 34 941
58 36 952
59 43 964
60 29 953
61 35 939
62 40 951
63 46 956
64 10 926
65 13 925
66 12 930
67 10 928
68 9 931
69 13 931
70 11 927
71 7 938
72 9 927
73 10 923
74 15 921
75 16 927
76 8 905
77 20 933
78 13 916
79 11 989
80 35 956
81 28 948
82 41 940
83 41 952
84 45 958
85 39 935
86 43 953
87 36 928
88 37 929
89 29 921
90 29 939
91 33 927
92 35 929
93 32 934
94 38 925
95 36 920
96 21 962
97 29 959
98 29 945
99 23 948
100 27 943
101 32 934
102 21 923
103 29 928
104 27 947
105 24 945
106 26 924
107 17 930
108 30 932
109 25 942
110 25 925
111 30 984
112 19 947
113 33 936
114 37 952
115 43 952
116 32 957
117 31 948
118 30 944
119 41 948
120 43 947
121 40 943
122 35 949
123 41 948
124 45 953
125 36 941
126 46 942
127 44 947
