Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.7  3.4  -3.4  3.1  70.3  124.9  0.8  4.2  0.7  3.4  6207  13.5758  6202  12.952 
 1  110.9  3.8  8.8  3.2  76.1  121.0  2.8  6.4  1.8  10.0  3209  14.1219  3321  13.1323 
 2  114.5  3.6  3.1  3.0  74.9  118.1  1.0  -0.1  0.8  5.1  480  13.1433  510  13.8033 
 3  137.5  5.9  -5.3  5.3  217.9  131.2  4.0  -0.7  3.6  98.8  4129  13.7025  4119  13.3894 
 4  122.6  1.0  -1.8  1.0  9.1  125.1  2.2  -4.9  2.4  44.4  6260  12.6881  6271  12.5763 
 5  124.1  2.8  4.2  2.0  30.8  125.1  1.8  -1.3  1.3  11.2  6233  12.9944  6212  12.9532 
 6  128.8  3.5  2.1  2.8  61.6  126.7  1.6  1.1  1.3  11.3  0 0 0 0
 7  131.6  3.0  -2.1  4.0  64.6  130.5  5.7  -3.5  5.8  155.4  273  13.9469  261  13.3287 
 8  129.1  3.9  1.2  2.6  50.3  122.1  2.0  0.8  1.4  13.6  0 0 0 0
 9  131.7  2.8  -6.9  2.3  38.5  122.7  0.9  2.8  0.7  4.0  4486  13.6484  4461  13.1817 
 10  128.3  2.8  -3.1  3.3  43.3  129.5  2.3  -0.6  2.4  44.7  6314  12.7771  6334  12.9401 
 11  119.6  3.5  -0.8  2.8  59.9  111.4  1.8  9.6  1.3  13.7  0 0 0 0
 12  123.0  5.0  3.3  3.2  76.6  122.7  2.7  0.2  1.8  22.3  0 0 0 0
 13  123.3  2.2  1.5  1.4  14.3  119.8  1.1  0.4  0.7  3.3  6254  13.7244  6241  12.9077 
 14  126.2  5.5  -5.6  4.5  143.1  124.1  3.6  0.6  2.9  58.7  0 0 0 0
 15  123.1  4.7  -0.7  4.4  144.5  121.8  1.8  1.8  1.7  22.2  833  14.3481  949  13.8861 
 16  130.3  5.6  1.8  6.7  376.2  122.7  2.2  -3.6  2.8  62.8  4528  12.4167  4502  12.8412 
 17  130.9  3.9  -3.4  5.2  118.1  133.8  3.8  1.6  4.6  163.2  1009  13.4851  1109  13.29 
 18  125.3  3.9  -3.7  4.1  127.8  122.3  3.3  1.4  3.4  90.6  311  13.3545  324  13.5729 
 19  122.1  2.0  2.7  1.9  27.0  121.1  1.9  7.7  1.8  24.3  0 0 0 0
 20  124.7  3.4  2.5  2.7  57.8  121.6  5.5  -1.5  4.5  145.2  469  13.0518  472  12.5657 
 21  120.6  2.4  3.3  2.7  56.6  130.6  3.7  11.4  3.6  113.2  4196  12.8566  4193  12.7326 
 22  120.6  1.9  3.5  1.7  23.5  128.5  1.8  4.0  1.5  18.2  0  0  0  0 
 23  125.2  3.2  0.4  2.3  41.0  124.3  1.4  2.9  1.0  7.3  0 0 0 0
