Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 80.9 2.6 86.2 2.5 91.9 1.2 98.7 1.4 
1 82.0 2.6 84.7 2.4 92.1 1.2 88.1 1.2 
2 86.8 2.5 86.1 2.3 91.4 1.3 91.3 1.6 
3 86.8 2.5 89.3 2.6 89.2 1.3 93.0 1.3 
4 89.5 2.7 87.3 2.5 94.0 1.4 99.7 1.2 
5 85.2 2.4 82.1 2.4 93.8 1.3 96.1 1.1 
6 91.0 2.6 87.5 2.6 95.6 1.3 92.2 1.1 
7 88.6 2.5 93.3 2.5 96.3 1.2 91.7 1.2 
8 88.7 2.6 90.2 2.6 86.3 1.4 92.8 1.2 
9 89.6 2.6 85.4 2.6 93.7 1.4 96.1 1.4 
10 86.5 2.5 84.1 2.7 88.4 1.3 91.2 1.3 
11 86.9 2.5 87.3 2.4 95.7 1.2 92.6 1.2 
12 87.9 2.6 90.3 2.6 88.7 1.3 94.4 1.5 
13 87.1 2.7 82.9 2.8 92.4 1.4 89.7 1.2 
14 85.0 2.6 81.9 2.4 92.1 1.2 88.4 1.2 
15 85.3 2.5 81.9 2.7 93.0 1.2 96.0 1.1 
16 85.2 2.2 82.0 2.3 91.1 1.3 87.4 1.3 
17 81.1 2.2 81.1 2.5 81.7 1.3 84.0 1.1 
18 88.5 2.3 83.6 2.4 86.1 1.4 87.6 1.1 
19 81.8 2.5 84.1 2.2 92.5 1.2 87.5 1.1 
20 80.0 2.2 77.6 2.5 86.1 1.3 89.2 1.4 
21 81.9 2.5 76.9 2.5 88.5 1.2 88.9 1.2 
22 82.1 2.3 83.8 2.2 83.7 1.2 89.7 1.3 
23 77.8 2.3 75.6 2.2 91.0 1.3 85.8 1.4 
24 79.7 2.3 76.8 2.2 91.8 1.2 86.4 1.3 
25 85.0 2.2 76.1 2.4 89.8 1.5 86.0 1.4 
26 79.6 2.2 79.7 2.4 88.5 1.2 87.3 1.6 
27 75.0 2.5 75.9 2.3 88.5 1.4 91.7 1.0 
28 83.4 2.3 79.5 2.2 87.8 1.3 84.8 1.1 
29 83.4 2.5 84.1 2.2 87.7 1.2 84.6 1.1 
30 78.9 2.4 82.8 2.2 91.7 1.3 89.0 1.2 
31 78.4 2.2 77.7 2.3 88.3 1.4 88.7 1.1 
32 79.6 3.0 81.6 3.1 82.9 1.3 85.8 1.3 
33 76.5 2.6 80.8 2.8 86.4 1.2 88.2 1.1 
34 86.5 2.7 82.4 3.0 88.4 1.2 82.4 1.4 
35 82.8 2.7 78.4 2.7 87.5 1.1 84.8 1.1 
36 83.4 2.9 80.1 3.0 83.4 1.3 81.5 1.2 
37 84.3 2.3 81.6 2.8 89.2 1.3 85.3 1.1 
38 84.2 2.8 79.9 2.9 86.9 1.2 84.9 1.1 
