Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 76.9 2.5 79.1 2.3 84.0 1.2 84.0 1.5 
1 78.6 2.5 77.4 2.3 82.9 1.2 79.5 1.5 
2 77.4 2.5 77.2 2.3 81.7 1.3 83.9 1.1 
3 78.5 2.4 76.6 2.4 80.4 1.3 83.6 1.1 
4 75.5 2.3 78.2 2.2 87.0 1.1 84.6 1.1 
5 82.7 2.2 83.6 2.3 84.0 1.1 88.3 1.0 
6 82.7 2.4 79.4 2.1 81.4 1.4 80.2 1.0 
7 72.6 2.4 78.3 2.5 85.4 1.3 79.2 1.3 
8 81.1 2.4 79.6 2.5 87.4 1.1 86.2 1.1 
9 72.5 2.4 80.4 2.3 80.7 1.2 84.1 1.1 
10 75.3 2.5 73.7 2.5 82.1 1.3 83.6 1.1 
11 73.8 2.5 77.4 2.4 81.4 1.4 83.0 1.1 
12 78.5 2.6 79.7 2.3 87.2 1.1 84.5 1.0 
13 75.7 2.5 71.5 2.5 80.2 1.1 80.3 1.5 
14 77.0 2.4 79.4 2.6 88.1 1.3 84.2 1.1 
15 78.8 2.3 80.3 2.3 80.9 1.2 83.5 1.1 
16 70.9 2.0 73.0 2.1 76.3 1.2 73.8 1.1 
17 71.1 2.0 75.9 2.3 75.4 1.1 73.5 1.1 
18 68.0 2.1 68.3 2.1 76.5 1.1 72.1 1.1 
19 71.8 2.4 71.9 2.0 74.2 1.2 72.6 1.0 
20 69.4 2.3 65.8 2.0 74.5 1.2 75.8 1.0 
21 75.7 2.4 72.8 2.2 72.9 1.4 72.2 1.0 
22 70.9 2.1 67.7 2.2 74.6 1.4 70.6 1.5 
23 67.9 2.2 71.0 2.0 78.5 1.2 77.0 1.0 
24 70.7 2.0 68.6 2.0 71.7 1.4 74.9 1.1 
25 65.3 2.3 70.8 2.2 72.5 1.1 75.0 1.1 
26 70.1 2.1 66.6 2.3 75.6 1.2 73.3 1.1 
27 69.1 2.2 65.2 2.1 79.0 1.2 75.0 1.5 
28 70.2 1.9 65.4 2.1 74.3 1.4 78.9 1.3 
29 63.3 2.0 61.2 2.2 75.6 1.1 75.8 1.1 
30 66.8 1.9 64.9 2.1 81.1 1.1 82.8 1.1 
31 67.7 2.1 69.5 2.1 73.0 1.2 75.8 1.2 
32 93.7 3.1 94.1 3.0 99.5 1.5 102.5 1.2 
33 83.2 3.0 88.0 3.1 93.4 1.3 93.3 1.2 
34 93.9 2.9 89.7 2.8 93.9 1.2 95.8 1.2 
35 90.1 2.7 92.8 2.7 89.7 1.4 92.4 1.4 
36 92.4 3.0 89.4 3.3 96.5 1.2 96.5 1.1 
37 93.2 2.8 89.5 2.6 92.9 1.2 97.3 1.5 
38 89.3 3.3 92.3 3.3 96.5 1.2 91.7 1.6 
39 85.9 2.8 90.9 2.7 97.5 1.3 100.6 1.3 
40 91.7 2.6 83.0 2.8 88.7 1.3 91.2 1.3 
41 89.7 3.1 91.9 2.7 97.8 1.4 100.7 1.4 
42 82.2 2.8 79.4 3.0 92.0 1.2 98.2 1.4 
43 89.6 2.7 91.8 2.6 95.8 1.4 98.9 1.2 
44 85.0 2.9 86.5 2.9 98.2 1.4 96.4 1.1 
45 92.0 2.8 88.2 2.7 94.1 1.3 93.8 1.3 
46 92.9 2.8 95.6 2.5 93.3 1.3 97.4 1.6 
47 91.3 2.7 87.7 2.6 98.8 1.2 96.5 1.6 
48 82.0 2.1 83.3 2.0 0.0 0.0 0.0 0.0 
49 78.9 2.1 79.5 2.2 0.0 0.0 0.0 0.0 
50 79.9 2.1 84.1 2.0 0.0 0.0 0.0 0.0 
51 89.0 2.1 88.2 2.1 0.0 0.0 0.0 0.0 
52 83.0 2.1 88.0 2.0 0.0 0.0 0.0 0.0 
53 83.7 2.1 79.7 2.3 0.0 0.0 0.0 0.0 
54 86.1 1.9 79.3 2.1 0.0 0.0 0.0 0.0 
55 86.8 2.0 77.8 2.1 0.0 0.0 0.0 0.0 
56 89.6 2.0 81.6 2.0 0.0 0.0 0.0 0.0 
57 81.8 2.1 84.1 2.0 0.0 0.0 0.0 0.0 
58 86.7 2.1 81.4 2.1 0.0 0.0 0.0 0.0 
59 82.1 2.2 85.5 2.2 0.0 0.0 0.0 0.0 
60 80.5 2.0 81.8 2.1 0.0 0.0 0.0 0.0 
61 82.6 2.3 83.9 2.1 0.0 0.0 0.0 0.0 
62 84.8 2.1 87.0 2.1 0.0 0.0 0.0 0.0 
63 79.8 2.3 81.0 2.4 0.0 0.0 0.0 0.0 
64 65.4 2.1 67.9 2.2 66.3 1.4 76.3 1.2 
65 68.2 2.3 67.0 2.5 66.4 1.2 68.1 1.1 
66 64.4 2.3 69.2 2.2 65.6 1.2 67.8 1.1 
67 69.3 2.4 70.9 2.5 69.2 1.2 69.0 1.1 
68 65.8 2.4 67.1 2.2 67.0 1.4 68.1 1.0 
69 63.3 2.2 67.3 2.4 71.4 1.2 67.8 1.3 
70 68.2 2.2 67.0 2.5 66.5 1.4 71.6 1.2 
71 63.6 2.4 68.2 2.2 68.5 1.1 71.0 1.1 
72 67.3 2.2 68.4 2.4 69.1 1.2 73.1 1.4 
73 66.8 2.4 63.4 2.2 70.3 1.2 74.5 1.1 
74 67.0 2.4 70.0 2.2 69.8 1.4 68.5 1.1 
75 62.7 2.2 62.5 2.4 66.8 1.2 65.1 1.1 
76 67.8 2.3 61.1 2.3 73.1 1.3 66.8 1.3 
77 62.5 2.3 65.0 2.4 68.8 1.2 72.6 1.4 
78 69.9 2.2 62.3 2.3 68.0 1.2 64.2 1.1 
79 69.2 2.3 62.5 2.3 70.1 1.2 66.7 1.5 
80 80.3 4.1 81.0 3.8 87.3 1.4 87.6 1.0 
81 85.5 2.3 84.6 2.6 85.7 1.2 87.7 1.0 
82 81.6 2.9 83.0 2.8 84.7 1.1 87.2 1.1 
83 81.0 2.3 85.0 2.1 84.3 1.2 86.4 1.1 
84 85.7 2.4 80.9 2.5 87.3 1.1 84.3 1.1 
85 84.6 2.0 82.8 2.3 86.7 1.1 83.3 1.4 
86 83.0 2.3 81.6 2.5 85.0 1.1 87.1 1.0 
87 80.8 2.1 82.8 2.1 86.0 1.2 90.5 1.1 
88 82.4 2.1 83.3 2.1 88.3 1.1 88.2 1.1 
89 78.8 2.2 82.3 2.2 81.0 1.2 83.2 1.1 
90 74.4 2.2 79.0 2.3 88.1 1.2 83.0 1.3 
91 80.1 2.1 76.3 2.1 86.0 1.2 83.1 1.5 
92 82.4 2.0 80.6 2.1 84.9 1.1 88.1 1.2 
93 78.0 2.1 78.9 2.2 85.4 1.2 87.8 1.0 
94 78.9 2.0 82.1 2.3 83.8 1.4 87.4 1.0 
95 74.0 2.2 80.5 2.3 86.9 1.1 84.5 1.1 
96 91.7 1.9 88.4 2.0 96.0 1.3 98.8 1.1 
97 86.3 2.0 92.2 1.9 93.3 1.2 95.6 1.0 
98 90.4 2.1 94.4 1.9 96.3 1.1 98.4 1.1 
99 91.8 1.9 89.3 1.9 99.6 1.1 94.9 1.4 
100 86.2 2.0 88.8 2.2 98.9 1.3 99.8 1.0 
101 91.5 1.9 89.7 1.9 90.2 1.1 91.9 1.0 
102 90.7 2.0 89.1 1.9 93.8 1.4 91.1 1.4 
103 89.3 1.9 97.4 2.0 89.4 1.2 94.2 1.4 
104 92.5 1.9 89.0 2.0 94.7 1.3 92.4 1.0 
105 88.2 1.9 89.9 2.0 92.5 1.1 95.8 1.0 
106 90.7 2.0 90.3 2.1 92.7 1.1 95.0 1.1 
107 88.9 2.1 85.1 2.1 89.2 1.2 92.8 1.5 
108 90.3 2.0 88.2 2.0 90.5 1.3 88.9 1.1 
109 93.1 1.9 85.7 2.0 90.1 1.2 91.5 1.0 
110 85.2 2.0 93.0 1.9 94.0 1.4 92.3 1.0 
111 85.3 2.1 87.7 2.0 91.6 1.1 89.2 1.1 
112 72.3 1.9 73.5 1.9 69.5 1.1 72.2 1.3 
113 74.8 1.9 72.1 1.7 79.4 1.1 74.2 1.4 
114 74.2 1.8 72.0 1.8 80.0 1.1 80.1 1.0 
115 69.3 1.8 70.2 1.9 74.3 1.3 80.6 1.1 
116 69.7 2.0 67.6 2.0 80.6 1.3 77.5 1.1 
117 73.0 2.0 73.9 2.0 79.8 1.3 81.7 1.5 
118 74.9 1.9 73.9 1.9 76.8 1.1 80.0 1.0 
