Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 767
1 759
2 767
3 776
4 774
5 758
6 775
7 764
8 765
9 760
10 758
11 765
12 754
13 764
14 762
15 777
16 755
17 761
18 753
19 739
20 756
21 747
22 743
23 745
24 745
25 744
26 739
27 740
28 762
29 744
30 747
31 753
32 771
33 804
34 817
35 806
36 812
37 816
38 814
39 812
40 817
41 801
42 812
43 815
44 801
45 798
46 815
47 818
48 755
49 764
50 764
51 750
52 745
53 768
54 746
55 764
56 763
57 760
58 763
59 755
60 759
61 938
62 763
63 757
64 797
65 796
66 799
67 802
68 803
69 800
70 791
71 795
72 792
73 803
74 800
75 793
76 804
77 807
78 799
79 799
80 776
81 786
82 775
83 782
84 771
85 779
86 775
87 782
88 761
89 780
90 779
91 776
92 782
93 752
94 764
95 788
96 855
97 750
98 772
99 779
100 769
101 658
102 749
103 774
104 775
105 766
106 768
107 779
108 774
109 748
110 772
111 782
112 742
113 751
114 748
115 736
116 743
117 735
118 966
119 733
120 735
121 736
122 718
123 747
124 739
125 735
126 740
127 748
