Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 14 999
1 10 995
2 13 999
3 9 921
4 8 996
5 6 959
6 7 917
7 8 996
8 11 996
9 9 996
10 15 915
11 12 927
12 11 928
13 11 995
14 9 968
15 17 926
16 15 995
17 6 997
18 9 916
19 7 996
20 7 991
21 8 995
22 14 997
23 19 952
24 15 932
25 18 962
26 12 996
27 8 989
28 8 986
29 13 936
30 24 997
31 23 987
32 9 998
33 11 917
34 17 995
35 19 963
36 14 914
37 12 976
38 17 961
39 19 991
40 18 996
41 14 920
42 9 912
43 15 998
44 11 991
45 15 928
46 8 996
47 26 996
48 6 998
49 7 936
50 6 999
51 6 999
52 8 927
53 8 994
54 7 996
55 12 952
56 11 911
57 6 907
58 6 920
59 7 996
60 8 928
61 14 942
62 6 928
63 7 996
64 30 949
65 24 934
66 28 942
67 22 926
68 22 925
69 20 928
70 30 950
71 27 926
72 26 936
73 22 942
74 32 936
75 25 916
76 26 939
77 33 937
78 27 932
79 35 944
80 20 964
81 15 982
82 18 929
83 14 985
84 13 918
85 16 916
86 9 914
87 14 912
88 18 923
89 16 982
90 12 996
91 20 927
92 14 911
93 10 901
94 21 918
95 15 966
96 27 935
97 18 931
98 20 930
99 10 922
100 17 919
101 5 935
102 23 929
103 15 953
104 28 929
105 18 925
106 24 933
107 24 929
108 23 932
109 22 917
110 24 927
111 30 929
112 18 951
113 12 931
114 11 923
115 15 927
116 13 922
117 23 944
118 9 912
119 16 938
120 18 938
121 15 943
122 25 941
123 12 924
124 11 937
125 11 926
126 12 925
127 11 933
