Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 71.5 2.5 67.8 2.4 74.1 1.4 72.6 1.1 
1 69.0 2.5 65.4 2.5 76.5 1.2 76.8 1.4 
2 62.7 2.3 67.8 2.3 76.0 1.5 79.4 1.1 
3 75.5 2.3 72.9 2.4 76.8 1.3 76.3 1.5 
4 72.2 2.5 76.2 2.3 78.6 1.2 79.0 1.1 
5 64.9 2.4 71.8 2.1 71.6 1.1 69.4 1.1 
6 66.1 2.6 65.7 2.5 77.9 1.4 76.7 1.1 
7 70.2 2.2 66.7 2.3 76.3 1.1 76.7 1.1 
8 68.1 2.3 71.3 2.3 75.8 1.4 73.3 1.1 
9 68.2 2.6 68.5 2.3 77.1 1.2 77.3 1.1 
10 75.4 2.5 77.9 2.3 77.0 1.4 72.8 1.1 
11 68.7 2.3 68.3 2.4 79.6 1.1 78.0 1.2 
12 67.1 2.5 69.7 2.3 76.0 1.3 70.5 1.5 
13 66.3 2.5 60.1 2.3 79.5 1.1 76.7 1.1 
14 68.8 2.2 69.4 2.5 73.8 1.2 75.2 1.1 
15 63.4 2.7 66.5 2.6 75.8 1.2 72.7 1.1 
16 83.5 2.4 79.5 2.7 82.8 1.4 85.0 1.5 
17 74.3 2.6 75.2 2.8 88.5 1.2 90.9 1.2 
18 76.7 2.5 80.8 2.5 87.8 1.4 91.0 1.2 
19 75.4 2.8 79.9 2.7 77.3 1.6 83.1 1.2 
20 77.0 2.5 80.9 2.6 84.7 1.2 89.9 1.6 
21 77.8 2.6 73.2 2.6 85.1 1.2 84.5 1.2 
22 80.3 2.7 75.0 2.6 85.9 1.5 80.9 1.2 
23 76.6 2.5 80.3 2.8 87.7 1.5 88.0 1.1 
24 77.0 2.5 74.6 2.7 88.9 1.3 84.7 1.2 
25 77.5 2.6 75.5 2.6 83.2 1.4 88.7 1.4 
26 79.7 2.8 76.5 2.5 85.6 1.3 82.5 1.4 
27 74.8 2.6 72.0 2.5 80.5 1.2 83.4 1.2 
28 78.1 2.5 77.3 2.7 84.8 1.2 84.2 1.2 
29 77.4 2.8 78.4 2.5 82.9 1.4 82.1 1.5 
30 76.8 2.5 71.7 2.7 76.8 1.4 87.7 1.2 
31 73.6 2.5 76.7 2.5 85.9 1.3 86.9 1.1 
32 76.1 3.1 83.5 3.1 80.9 1.2 85.5 1.3 
33 83.4 2.6 84.0 2.6 81.9 1.3 84.2 1.1 
34 79.3 3.0 77.3 2.9 90.8 1.3 81.5 1.4 
35 80.7 2.7 80.5 2.8 78.2 1.3 80.2 1.3 
36 75.1 3.1 83.3 3.1 84.5 1.2 82.2 1.2 
37 83.1 2.5 81.3 2.5 87.9 1.1 88.4 1.5 
38 75.9 3.0 76.3 3.0 76.1 1.3 78.8 1.1 
39 78.2 2.7 74.8 2.4 82.2 1.2 83.4 1.1 
40 75.8 2.6 76.5 2.6 82.9 1.3 81.7 1.2 
41 74.9 2.8 71.2 2.7 83.0 1.3 80.7 1.2 
42 81.2 2.9 78.3 3.0 84.5 1.2 77.7 1.4 
43 79.2 2.7 76.1 2.8 86.6 1.3 81.8 1.3 
44 82.7 2.9 73.7 3.0 82.7 1.3 83.8 1.1 
45 66.7 2.4 66.3 2.5 86.0 1.4 80.9 1.2 
46 77.5 2.5 79.7 2.8 92.4 1.2 87.7 1.5 
47 85.4 2.5 79.2 2.6 81.1 1.2 82.5 1.2 
48 86.6 2.3 89.2 2.3 88.3 1.2 82.4 1.4 
49 83.6 2.2 88.3 2.4 86.0 1.3 90.2 1.2 
50 87.0 2.1 89.8 2.3 91.5 1.2 86.7 1.4 
51 84.4 2.4 81.3 2.3 90.2 1.3 88.3 1.5 
52 81.3 2.3 83.9 2.1 82.1 1.3 90.1 1.4 
53 86.5 2.2 88.5 2.5 91.7 1.2 89.6 1.1 
54 82.5 2.3 87.5 2.1 89.2 1.3 91.2 1.2 
55 89.2 2.5 82.7 2.5 87.4 1.3 82.4 1.4 
56 88.3 2.3 81.3 2.4 94.3 1.3 88.5 1.3 
57 86.0 2.1 83.8 2.4 90.5 1.3 86.8 1.5 
58 82.7 2.3 85.0 2.3 87.0 1.2 87.1 1.5 
59 81.2 2.4 83.7 2.2 89.5 1.5 91.7 1.1 
60 83.8 2.3 80.2 2.3 84.9 1.2 90.2 1.6 
61 81.0 2.4 81.6 2.5 92.0 1.2 88.4 1.2 
62 86.1 2.3 82.1 2.4 82.9 1.4 86.7 1.1 
63 79.0 2.7 81.6 2.6 83.5 1.3 88.4 1.3 
64 71.3 2.0 79.3 2.0 72.0 1.2 76.3 1.2 
65 73.8 2.0 67.1 2.1 75.0 1.4 79.9 1.1 
66 75.0 1.9 74.0 2.2 79.0 1.2 76.7 1.1 
67 76.0 2.2 78.0 2.1 78.6 1.2 76.7 1.1 
68 75.3 2.1 76.3 1.9 75.8 1.4 73.1 1.1 
69 75.7 2.2 77.1 2.2 78.8 1.2 76.6 1.2 
70 70.8 2.2 74.5 2.0 73.5 1.2 75.2 1.1 
71 69.5 2.1 73.4 2.1 78.3 1.1 76.6 1.0 
72 74.2 2.2 75.7 2.0 79.4 1.2 76.6 1.1 
73 71.5 2.0 73.0 2.3 75.8 1.3 79.9 1.1 
74 75.3 2.0 72.2 2.1 75.6 1.1 73.5 1.1 
75 72.3 1.9 75.3 2.0 81.3 1.2 81.0 1.1 
