Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 10 909
1 10 918
2 9 899
3 9 909
4 10 912
5 10 895
6 13 911
7 19 929
8 16 901
9 21 922
10 13 912
11 10 907
12 11 919
13 14 913
14 18 913
15 18 908
16 11 973
17 12 896
18 10 913
19 12 902
20 7 905
21 13 933
22 17 911
23 9 924
24 11 903
25 8 895
26 18 914
27 6 893
28 7 905
29 7 895
30 14 908
31 9 924
32 17 923
33 8 927
34 11 915
35 14 915
36 17 927
37 19 919
38 14 911
39 15 924
40 17 929
41 20 922
42 13 918
43 18 916
44 27 918
45 19 926
46 24 909
47 27 929
48 22 946
49 27 943
50 21 925
51 22 941
52 16 935
53 14 938
54 19 942
55 19 921
56 19 923
57 29 947
58 17 929
59 22 943
60 31 935
61 21 936
62 24 935
63 33 942
64 11 918
65 14 924
66 18 925
67 29 917
68 20 913
69 18 932
70 27 916
71 26 928
72 28 926
73 27 922
74 18 923
75 13 925
76 34 926
77 22 932
78 15 919
79 24 907
80 9 919
81 8 907
82 11 921
83 7 906
84 7 916
85 14 928
86 11 909
87 7 917
88 6 912
89 12 920
90 9 904
91 6 912
92 6 917
93 8 910
94 9 914
95 17 930
96 13 918
97 22 927
98 11 933
99 9 930
100 8 924
101 22 940
102 30 929
103 19 948
104 18 922
105 21 921
106 20 912
107 21 928
108 29 936
109 23 925
110 22 929
111 10 997
112 25 930
113 25 927
114 25 932
115 25 930
116 20 917
117 25 918
118 17 919
119 25 918
120 23 915
121 17 919
122 25 920
123 27 916
124 27 926
125 7 904
126 27 918
127 25 915
