Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 17 920
1 23 916
2 22 928
3 15 979
4 7 907
5 22 912
6 21 922
7 17 919
8 13 910
9 8 908
10 19 906
11 19 928
12 16 914
13 16 921
14 7 922
15 24 955
16 30 910
17 33 919
18 29 916
19 28 919
20 29 934
21 32 943
22 28 923
23 40 934
24 18 901
25 38 923
26 26 915
27 37 933
28 30 932
29 29 919
30 43 925
31 38 943
32 9 926
33 21 932
34 11 934
35 9 924
36 12 925
37 11 924
38 10 905
39 8 922
40 6 920
41 18 923
42 7 897
43 10 918
44 9 911
45 14 915
46 11 925
47 19 918
48 28 944
49 17 958
50 20 964
51 33 951
52 8 937
53 20 934
54 15 932
55 20 939
56 19 931
57 29 949
58 24 943
59 26 935
60 23 945
61 18 932
62 22 934
63 34 947
64 5 967
65 43 959
66 38 965
67 48 978
68 16 960
69 37 945
70 41 962
71 42 953
72 36 958
73 40 951
74 37 947
75 45 951
76 47 962
77 41 947
78 38 962
79 45 963
80 31 981
81 44 948
82 37 978
83 32 985
84 51 999
85 36 950
86 45 948
87 37 975
88 45 950
89 48 956
90 35 953
91 38 985
92 36 985
93 39 933
94 33 952
95 43 945
96 29 918
97 28 932
98 31 930
99 28 928
100 20 929
101 32 931
102 18 916
103 24 982
104 20 922
105 20 896
106 23 926
107 20 924
108 19 912
109 27 925
110 15 914
111 30 928
112 43 972
113 28 950
114 34 953
115 42 948
116 31 929
117 43 953
118 38 942
119 42 945
120 36 947
121 39 939
122 45 957
123 28 939
124 34 951
125 39 962
126 37 950
127 54 957
