Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 7 998
1 5 999
2 9 998
3 7 996
4 6 999
5 6 999
6 14 992
7 6 997
8 15 996
9 11 996
10 6 989
11 5 997
12 10 998
13 10 996
14 9 998
15 6 994
16 7 998
17 14 999
18 5 996
19 5 996
20 6 998
21 6 998
22 10 999
23 8 999
24 8 999
25 9 999
26 13 997
27 5 999
28 9 999
29 5 997
30 6 996
31 5 997
32 6 999
33 5 996
34 7 991
35 6 998
36 6 995
37 5 998
38 8 999
39 6 999
40 9 997
41 9 995
42 9 998
43 6 995
44 7 998
45 6 993
46 15 971
47 5 998
48 9 997
49 8 996
50 5 999
51 12 999
52 9 994
53 5 997
54 7 998
55 5 996
56 12 999
57 6 997
58 26 999
59 5 998
60 8 998
61 10 997
62 5 998
63 10 999
64 7 944
65 9 908
66 6 910
67 8 899
68 6 915
69 9 911
70 7 925
71 9 907
72 9 915
73 9 918
74 7 898
75 6 895
76 10 903
77 6 894
78 8 900
79 9 905
80 12 906
81 12 906
82 16 921
83 15 935
84 20 907
85 24 919
86 10 909
87 12 908
88 21 914
89 13 904
90 16 900
91 17 909
92 14 904
93 27 908
94 28 912
95 8 907
96 8 956
97 30 939
98 41 957
99 34 942
100 33 946
101 32 946
102 36 946
103 36 972
104 31 949
105 35 926
106 41 961
107 39 947
108 33 962
109 29 941
110 33 939
111 44 940
112 19 915
113 26 939
114 24 945
115 25 938
116 19 942
117 32 937
118 23 924
119 20 985
120 20 935
121 32 940
122 21 929
123 30 939
124 25 931
125 19 941
126 38 938
127 31 922
